external_id,name,winery_name,type,storage_area,size,vintage,price,info,quantity,internal_notes
405.0,Etna Rosso - Feudo di Mezzo (nicht gekommen letztes mal),Alta Mora,,,BOTTLE,2014.0,6700.0,,2,"purchase_price:  30.90 € , supplier: WD, retail_price:  62.20 € , glass_price:  € 11.17 "
406.0,Etna Bianco,Alta Mora,,,BOTTLE,2020.0,5100.0,,4,"purchase_price:  16.20 € , supplier: WD, retail_price:  32.61 € , glass_price:  € 8.50 "
407.0,"Etna Rosso - Feudo di Mezzo ""Il quadro delle rose""",Tenuta delle Terre Nere,,,BOTTLE,2015.0,6100.0,,0,"purchase_price:  24.75 € , supplier: Akos, retail_price:  49.82 € , glass_price:  € 10.17 "
408.0,Etna Rosso - Prephylloxera,Tenuta delle Terre Nere,,,BOTTLE,2015.0,16500.0,,2,"purchase_price:  77.50 € , supplier: Akos, retail_price:  156.01 € , glass_price:  € 27.50 "
409.0,Etna Rosso -Archineri,Pietrdolce,,,BOTTLE,2016.0,6000.0,,11,"purchase_price:  24.50 € , supplier: Cuzziol, retail_price:  49.32 € , glass_price:  € 10.00 "
410.0,Etna Rosso - Santo Spirito,Pietrdolce,,,BOTTLE,2017.0,6000.0,,6,"purchase_price:  24.50 € , supplier: Cuzziol, retail_price:  49.32 € , glass_price:  € 10.00 "
409.0,Gevrey Chambertin,Lucien Boillot,,,BOTTLE,2020.0,8200.0,,2,"purchase_price:  39.50 € , supplier: FW, retail_price:  79.51 € , glass_price:  € 13.67 "
410.0,Bourgogne Pinot Noir,Rossignol,,,BOTTLE,2019.0,6100.0,,4,"purchase_price:  25.50 € , supplier: Cuzziol, retail_price:  51.33 € , glass_price:  € 10.17 "
411.0,Pinot Noir Nuits St. Georg Vaucrains 1. Cru,Chezeaux,,,BOTTLE,2015.0,11300.0,,1,"purchase_price:  52.38 € , supplier: WD, retail_price:  105.44 € , glass_price:  € 18.83 "
412.0,Chateau Clinet,Chateau Clinet,,,BOTTLE,2014.0,13900.0,,1,"purchase_price:  74.90 € , supplier: WD, retail_price:  150.77 € , glass_price:  € 23.17 "
413.0,Chateau La Fleur Peyrabon,Chateau La Fleur Peyrabon,,,BOTTLE,2015.0,6700.0,,2,"purchase_price:  33.00 € , supplier: WD, retail_price:  66.43 € , glass_price:  € 11.17 "
414.0,Chateau Tour Haut Caussan,Medoc,,,BOTTLE,2014.0,5300.0,,3,"purchase_price:  20.50 € , supplier:  WD , retail_price:  41.27 € , glass_price:  € 8.83 "
415.0,Chateau Citran Haut medoc,Haut Medo,,,BOTTLE,2018.0,6000.0,,6,"purchase_price:  23.90 € , supplier: WD, retail_price:  48.11 € , glass_price:  € 10.00 "
416.0,Chateau Citran Haut medoc,Haut Medo,,,BOTTLE,2009.0,7500.0,,5,"purchase_price:  33.00 € , supplier: WD, retail_price:  66.43 € , glass_price:  € 12.50 "
416.0,Chateau Dassault,Chateau Dassault,,,BOTTLE,1999.0,11900.0,,2,"purchase_price:  51.90 € , supplier: WD, retail_price:  104.47 € , glass_price:  € 19.83 "
417.0,Chateau Pontet Canet,Chateau Pontet Canet,,,BOTTLE,2018.0,23900.0,,2,"purchase_price:  119.00 € , supplier: WD, retail_price:  239.55 € , glass_price:  € 39.83 "
418.0,Chateau La Couspaude,Chateau La Couspaude,,,BOTTLE,2009.0,11000.0,,2,"purchase_price:  49.90 € , supplier: WD, retail_price:  100.45 € , glass_price:  € 18.33 "
420.0,Clos Moleton - Saumur Champigny,Arnauld Lambert,,,BOTTLE,2019.0,7200.0,,6,"purchase_price:  35.00 € , supplier: Cuzziol, retail_price:  70.46 € , glass_price:  € 12.00 "
421.0,Les Bonneveaux,P´Tit Domain,,,BOTTLE,2019.0,7400.0,,5,"purchase_price:  36.90 € , supplier: WD, retail_price:  74.28 € , glass_price:  € 12.33 "
422.0,La Rocheuse,Domaine d`Accent,,,BOTTLE,2020.0,4500.0,,1,"purchase_price:  14.90 € , supplier: Vinum, retail_price:  29.99 € , glass_price:  € 7.50 "
422.0,Chateau Musar Red,Chateau Musar,,,BOTTLE,2012.0,8200.0,,6,"purchase_price:  36.90 € , supplier: WD, retail_price:  74.28 € , glass_price:  € 13.67 "
423.0,Grande reserve,Ixsir,,,BOTTLE,2014.0,7600.0,,3,"purchase_price:  34.50 € , supplier: WD, retail_price:  69.45 € , glass_price:  € 12.67 "
424.0,le dix de Los vasos,Los vasos,,,BOTTLE,2017.0,8700.0,,7,"purchase_price:  44.80 € , supplier: WD, retail_price:  90.18 € , glass_price:  € 14.50 "
425.0,Caro Malbec Cab. S.,Bodegas Caro,,,BOTTLE,2018.0,9400.0,,5,"purchase_price:  45.90 € , supplier: WD, retail_price:  92.40 € , glass_price:  € 15.67 "
426.0,Malbec Riserva,Prodiga,,,BOTTLE,2017.0,5300.0,,3,"purchase_price:  18.00 € , supplier: WD, retail_price:  36.23 € , glass_price:  € 8.83 "
426.0,Rioja Riserva ,Heredia Tondonia,,,BOTTLE,2006.0,6900.0,,0,"purchase_price:  31.90 € , supplier: WD, retail_price:  64.21 € , glass_price:  € 11.50 "
427.0,Rioja Riserva Vina Ardanza,la Rioja Alta,,,BOTTLE,2012.0,5600.0,,2,"purchase_price:  18.00 € , supplier: Michl, retail_price:  36.23 € , glass_price:  € 9.33 "
428.0,Ribera del Duero,AALTO,,,BOTTLE,2020.0,9000.0,,3,"purchase_price:  41.50 € , supplier: WD, retail_price:  83.54 € , glass_price:  € 15.00 "
429.0,Mother's Milk Shiraz,First Drop,,,BOTTLE,2019.0,5600.0,,2,"purchase_price:  21.00 € , supplier: WD, retail_price:  42.27 € , glass_price: nan"
431.0,Cabernet Cuvee Alexandra,Lapostolle,,,BOTTLE,2015.0,5300.0,,0,"purchase_price:  18.00 € , supplier: Michl, retail_price:  36.23 € , glass_price:  € 8.83 "
432.0,Dancing Crow Cabernet Sauvignon,Dancing Crow Vineyard,,,BOTTLE,2017.0,6300.0,,8,"purchase_price:  26.90 € , supplier: WD, retail_price:  54.15 € , glass_price:  € 10.50 "
433.0,Gevrey Chambertin Premier Cru,Jaques Prieur,,,BOTTLE,2010.0,32400.0,,3,"purchase_price:  200.00 € , supplier: Patrick, retail_price:  324.00 € , glass_price:  € 54.00 "
434.0,Castillo Y Gay Gran Reserve Especial,Marqués de Murietta,,,BOTTLE,2010.0,29900.0,,4,"purchase_price:  200.00 € , supplier: Patrick, retail_price:  279.00 € , glass_price:  € 49.83 "
435.0,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,,BOTTLE,1993.0,8400.0,,5,"purchase_price:  420.00 € , supplier: Patrick, retail_price:  845.46 € , glass_price:  € 14.00 "
436.0,Lagrein,Weingut Hartmann Donà,,,BOTTLE,2016.0,3800.0,,0,"purchase_price:  11.25 € , supplier: Akos, retail_price:  22.65 € , glass_price:  € 6.33 "
437.0,"Blauburgunder Noir Nina 0,5L",Langut Buchner - Rainer Uhl,,,BOTTLE,2016.0,4300.0,,0,"purchase_price:  16.39 € , supplier: Uhl, retail_price:  32.99 € , glass_price:  € 7.17 "
438.0,"Blauburgunder Noir Carina 0,5L",Langut Buchner - Rainer Uhl,,,BOTTLE,2016.0,4300.0,,0,"purchase_price:  16.39 € , supplier: Uhl, retail_price:  32.99 € , glass_price:  € 7.17 "
439.0,"Raritätenkiste  65,00 pro Flasche",Nals Margreid,,,BOTTLE,2015.0,4400.0,,6,"purchase_price:  193.60 € , supplier: OB, retail_price:  389.72 € , glass_price:  € 7.33 "
