ok,external_id,type,name,winery_name,storage_area,size,vintage,price_eur,price,quantity,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,318,WHITE,ALSACE COMPLANTATION,DEISS,,BOTTLE,2022,50,5000,0,,,Complantation,Marcel Deiss,wine_01gzr4kstqhwmt00n6fee3qfdk,,36.0529
TRUE,319,WHITE,PINOT BLANC,DOMAINE WEINBACH,,BOTTLE,2017,60,6000,0,,,Pinot Blanc,Domaine Weinbach,wine_01hawwcxa5ss4dv66h835pr4kq,,32.032394
TRUE,320,WHITE,RIESLING ROCHE CALCAIRE,ZIND HUMBRECHT,,BOTTLE,2019,70,7000,0,,,Riesling Roche Calcaire,Domaine Zind Humbrecht,wine_01gzr4ksts83rx7zekapz1qw5q,,49.580215
TRUE,321,WHITE,RIESLING GRAND CRU CUVEE HENRIETTE ALTENBERG DE BERGBIETEN,FREDERIC MOCHEL,,BOTTLE,2011,46,4600,0,,,Cuvée Henriette Riesling Alsace Grand Cru 'Altenberg de Bergbieten',Frederic Mochel,wine_01h4pmmgkeee5q9fnpwpafwdqr,,51.915447
FALSE,322,WHITE,BOURGOGNE BLANC,CUVEE SAINT VINCENT,,BOTTLE,2018,0,0,0,,,Bourgogne Blanc Chardonnay,Vincent de Saint Denis,wine_01h4pmmh266mgcsgn3j9bmte2j,,24.102734
TRUE,323,WHITE,NUITS ST. GEORGES BLANC,PHILIPPE PACALET,,BOTTLE,2015,170,17000,0,,,Nuits-Saint-Georges Blanc,Philippe Pacalet,wine_01hawwcxkfk44jjrnyfrs6sbrv,,43.512917
TRUE,324,WHITE,SAINT ROMAIN,OLIVIER LEFLAIVE,,BOTTLE,2018,160,16000,0,,,Saint-Romain,Olivier Leflaive,wine_01harvcmenekdm8bbasvtk0sm2,,41.567883
TRUE,325,WHITE,VIRE-CLESSE',HERITIERS DE COMTE LAFON,,MAGNUM,2019,190,19000,0,,,Vire-Clessé,Les Héritiers du Comte Lafon,wine_01gzr4ktmxf5wt2qsw6amzjp8z,,49.365906
TRUE,326,WHITE,CHABLIS 1ER CRU LES LYS,DOMAINE ETIENNE DEFAIX,,BOTTLE,2006,160,16000,0,,,Chablis Premier Cru 'Les Lys',Daniel-Etienne Defaix,wine_01gzr4ksxba4zjcqcjk5fczd1s,,46.444397
TRUE,326,WHITE,CHABLIS 1ER CRU LES LYS,DOMAINE ETIENNE DEFAIX,,BOTTLE,2007,160,16000,0,,,Chablis Premier Cru 'Les Lys',Daniel-Etienne Defaix,wine_01gzr4ksxba4zjcqcjk5fczd1s,,46.444397
TRUE,327,WHITE,CORTON CHARLEMAGNE,LOUIS LATOUR,,BOTTLE,2018,370,37000,0,,,Corton-Charlemagne Grand Cru,Louis Latour,wine_01gzr4kstybvqr6mcqt0qt43rr,,38.53904
TRUE,327,WHITE,CORTON CHARLEMAGNE,LOUIS LATOUR,,BOTTLE,2019,370,37000,0,,,Corton-Charlemagne Grand Cru,Louis Latour,wine_01gzr4kstybvqr6mcqt0qt43rr,,38.53904
TRUE,327,WHITE,CORTON CHARLEMAGNE,LOUIS LATOUR,,BOTTLE,2020,370,37000,0,,,Corton-Charlemagne Grand Cru,Louis Latour,wine_01gzr4kstybvqr6mcqt0qt43rr,,38.53904
TRUE,328,WHITE,CORTON CHARLEMAGNE,DOMAINE BONNEAU DU MARTRAY,,BOTTLE,2017,580,58000,0,,,Corton-Charlemagne Grand Cru,Bonneau du Martray,wine_01gzr4kstppr69je9jedmns1pd,,52.574455
TRUE,328,WHITE,CORTON CHARLEMAGNE,DOMAINE BONNEAU DU MARTRAY,,BOTTLE,2020,580,58000,0,,,Corton-Charlemagne Grand Cru,Bonneau du Martray,wine_01gzr4kstppr69je9jedmns1pd,,52.574455
FALSE,329,RED,CORTON CHARLEMAGNE,DOMAINE DE LA ROMANEE CONTI,,BOTTLE,2019,10600,1060000,0,,,Corton-Charlemagne,Domaine de La Romanée-Conti,wine_01gzr4ktkpzm3mdjsy41s4nwkk,,45.921974
TRUE,330,WHITE,CORTON CHARLEMAGNE,LOUIS JADOT,,BOTTLE,2019,350,35000,0,,,Charlemagne Grand Cru,Louis Jadot,wine_01hcw4dfcv6t4vpwp79chgzjws,,33.700806
TRUE,330,WHITE,CORTON CHARLEMAGNE,LOUIS JADOT,,BOTTLE,2020,350,35000,0,,,Charlemagne Grand Cru,Louis Jadot,wine_01hcw4dfcv6t4vpwp79chgzjws,,33.700806
TRUE,331,WHITE,QUINTESSENCE DE CORTON CHARLEMAGNE,VINCENT GIRARDIN,,BOTTLE,2019,470,47000,0,,,Corton-Charlemagne Grand Cru Quintessence,Vincent Girardin,wine_01gzr4kste4vzq6fcnyrtwt07k,,45.510376
FALSE,332,RED,LADOIX LE CLOS ROYER,DOMAINE MICHEL MALLARD,,BOTTLE,2019,90,9000,0,,,Ladoix 'Le Clos Royer' Rouge,Domaine Michel Mallard,wine_01gzr4ksvq5zyer69nfajtrg33,,50.64668
TRUE,333,WHITE,LADOIX 1ER CRU LER GRECHONS,DOMAINE MICHEL MALLARD,,BOTTLE,2018,110,11000,0,,,Ladoix 1er Cru 'Les Gréchons',Domaine Michel Mallard,wine_01gzr4ksvqfsr5nmh6jwdbfqqe,,55.845707
TRUE,334,WHITE,MEURSAULT NARVAUX,DOMAINE MICHELOT,,BOTTLE,2019,130,13000,0,,,Meursault 'Les Narvaux',Domaine Michelot,wine_01gzr4ksv3abt1kc9w29g2xd4w,,37.184063
TRUE,335,WHITE,MEURSAULT SOUS LA VELLE,DOMAINE MICHELOT,,BOTTLE,2020,130,13000,0,,,Meursault 'Sous La Velle',Domaine Michelot,wine_01gzr4ksv37578bc9ywajnv4s0,,44.557686
TRUE,336,WHITE,MEURSAULT LES NARVAUX,VINCENT GIRARDIN,,BOTTLE,2019,130,13000,0,,,Meursault 'Les Narvaux',Vincent Girardin,wine_01gzr4kstdrs7e2y6ptkzac6fh,,44.59323
TRUE,337,WHITE,MEURSAULT VIEILLES VIGNES,VINCENT GIRARDIN,,BOTTLE,2019,150,15000,0,,,Les Vieilles Vignes Meursault,Vincent Girardin,wine_01gzr4kstdjs98w583fxvmfyja,,41.60893
TRUE,337,WHITE,MEURSAULT VIEILLES VIGNES,VINCENT GIRARDIN,,BOTTLE,2017,150,15000,0,,,Les Vieilles Vignes Meursault,Vincent Girardin,wine_01gzr4kstdjs98w583fxvmfyja,,41.60893
TRUE,338,WHITE,MEURSAULT 1ER CRU LES GENEVRIERES,VINCENT GIRARDIN,,BOTTLE,2019,170,17000,0,,,Meursault 1er Cru 'Les Genevrières',Vincent Girardin,wine_01gzr4kste8g2nqqvbvn77ds94,,48.54726
TRUE,339,WHITE,MEURSAULT,CHRISTIAN BELLANG,,BOTTLE,2019,150,15000,0,,,Meursault,Christian Bellang & Fils,wine_01gzr4ksxm7z53xqnznq7w21rc,,35.593025
TRUE,340,WHITE,MEURSAULT 1ER CRU PORUZOTS VIELLES VIGNES,DOMINIQUE LAURENT,,BOTTLE,2015,150,15000,0,,,Meursault 1er Cru Les Poruzots Vieilles Vignes,Dominique Laurent,wine_01gzr4ktkzyjh796ays87vw7r4,,47.875534
TRUE,341,WHITE,MEURSAULT 1ER CRU LES GOUTTE D'OR,LOUIS LATOUR,,BOTTLE,2019,170,17000,0,,,Meursault 1er Cru 'Les Gouttes d'Or',Louis Latour,wine_01gzr4kstybfv1vhy6qkzq6hsq,,49.24047
TRUE,342,WHITE,MEURSAULT,DOMAINE JEAN MICHEL GAUNOUX,,BOTTLE,2020,140,14000,0,,,Meursault,Domaine Jean-Michel Gaunoux,wine_01gzr4ksvp15qrwpkcpxz5q8bz,,41.880413
TRUE,343,WHITE,MEURSAULT 1ER CRU PERRIERES,DOMAINE JEAN MICHEL GAUNOUX,,BOTTLE,2020,190,19000,0,,,Meursault Perrières Premier Cru,Domaine Jean-Michel Gaunoux,wine_01gzr4ksvpnekdhsee88hd14ww,,48.545517
TRUE,344,WHITE,MEURSAULT,COCHE-DURY,,BOTTLE,2017,0,0,0,,,Meursault Blanc,Domaine Coche-Dury,wine_01gzr4ktsfsk0rfnfc2aj3xj13,,36.104282
TRUE,345,WHITE,MEURSAULT LES PETITS CHARRONS,ARNAUD ENTE,,BOTTLE,2013,0,0,0,,,Meursault 'Les Petits Charrons',Arnaud Ente,wine_01hcwsykdcqj2xjx0107jqbdz7,,57.69506
TRUE,346,WHITE,MEURSAULT 1ER CRU PERRIERES,DOMAINE DES COMTES LAFON,,BOTTLE,2019,580,58000,0,,,Meursault-Perrières Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxc5q5p1974tb79krfzz,,46.68297
TRUE,347,WHITE,MEURSAULT 1ER CRU PORUZOT,DOMAINE DES COMTES LAFON,,BOTTLE,2018,550,55000,0,,,Meursault-Porusots Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxbzcth6tf2hmtgk3mq3,,46.166977
TRUE,347,WHITE,MEURSAULT 1ER CRU PORUZOT,DOMAINE DES COMTES LAFON,,BOTTLE,2019,550,55000,0,,,Meursault-Porusots Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxbzcth6tf2hmtgk3mq3,,46.166977
TRUE,348,WHITE,MEURSAULT 1ER CRU LES GOUTTE D'OR,DOMAINE DES COMTES LAFON,,BOTTLE,2017,520,52000,0,,,Meursault-Gouttes D'Or Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxc55sd04q8rde2pw4cr,,50.793915
TRUE,348,WHITE,MEURSAULT 1ER CRU LES GOUTTE D'OR,DOMAINE DES COMTES LAFON,,BOTTLE,2018,520,52000,0,,,Meursault-Gouttes D'Or Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxc55sd04q8rde2pw4cr,,50.793915
TRUE,348,WHITE,MEURSAULT 1ER CRU LES GOUTTE D'OR,DOMAINE DES COMTES LAFON,,BOTTLE,2019,520,52000,0,,,Meursault-Gouttes D'Or Premier Cru,Domaine des Comtes Lafon,wine_01hawwcxc55sd04q8rde2pw4cr,,50.793915
TRUE,349,WHITE,MEURSAULT CHARMES,DOMAINE DES COMTES LAFON,,BOTTLE,2018,490,49000,0,,,Meursault-Charmes Premier Cru,Domaine des Comtes Lafon,wine_01h4pmmgx2vxn81y1pmn68348x,,43.26573
TRUE,349,WHITE,MEURSAULT CHARMES,DOMAINE DES COMTES LAFON,,BOTTLE,2019,490,49000,0,,,Meursault-Charmes Premier Cru,Domaine des Comtes Lafon,wine_01h4pmmgx2vxn81y1pmn68348x,,43.26573
TRUE,350,WHITE,CHASSAGNE-MONTRACHET 1ER CRU GRANDE MONTAGNE,LOUIS JADOT,,BOTTLE,2020,150,15000,0,,,Chassagne Montrachet Grande Montagne,Louis Jadot,wine_01h0qsxn6akerzgy8tfwke2gqm,,44.386387
TRUE,351,WHITE,CHEVALIER-MONTRACHET LES DEMOISELLES,LOUIS LATOUR,,BOTTLE,2018,800,80000,0,,,Chevalier-Montrachet Grand Cru Les Demoiselles,Louis Latour,wine_01gzr4kstyystnkez90vjha1sk,,44.938805
TRUE,352,WHITE,CHEVALIER-MONTRACHET,LEROY-D'AUVENAY,,BOTTLE,2007,22500,2250000,0,,,Chevalier-Montrachet Grand Cru,Domaine d'Auvenay (Lalou Bize Leroy),wine_01hawwcxedp82qfnkha79f4g4z,,34.47219
TRUE,353,WHITE,CHEVALIER-MONTRACHET,LEFLAIVE,,BOTTLE,2020,2500,250000,0,,,Chevalier-Montrachet Grand Cru,Domaine Leflaive,wine_01gzr4kst6hhfx8tpaaqgxdw37,,28.4138
TRUE,354,WHITE,CHEVALIER-MONTRACHET,DOMAINE DE LA VOUGERAIRE,,BOTTLE,2021,0,0,0,,,Chevalier-Montrachet Grand Cru,Domaine de la Vougeraie,wine_01hcw4dfx43dm927r04hakvyj6,,36.995544
TRUE,355,WHITE,MONTRACHET,LOUIS LATOUR,,BOTTLE,2015,1100,110000,0,,,Montrachet,Louis Latour,wine_01gzr4ksv0j1aky97gt9mtd6w3,,33.89823
TRUE,355,WHITE,MONTRACHET,LOUIS LATOUR,,BOTTLE,2017,1100,110000,0,,,Montrachet,Louis Latour,wine_01gzr4ksv0j1aky97gt9mtd6w3,,33.89823
TRUE,355,WHITE,MONTRACHET,LOUIS LATOUR,,BOTTLE,2019,1100,110000,0,,,Montrachet,Louis Latour,wine_01gzr4ksv0j1aky97gt9mtd6w3,,33.89823
TRUE,356,WHITE,MONTRACHET,DOMAINE DE LA ROMANEE-CONTI,,BOTTLE,2019,13500,1350000,0,,,Montrachet Grand Cru,Domaine de La Romanée-Conti,wine_01gzr4ktkpe5jv9ync6vtwx8kn,,35.75761
TRUE,357,WHITE,MONTRACHET,DOMAINE DES COMTES LAFON,,BOTTLE,2008,4300,430000,0,,,Montrachet Grand Cru,Domaine des Comtes Lafon,wine_01hcw4dg2c3pt44yezp32snj1h,,37.38698
TRUE,358,WHITE,MONTRACHET,DOMAINE DES COMTES LAFON,,BOTTLE,2018,3200,320000,0,,,Montrachet Grand Cru,Domaine des Comtes Lafon,wine_01hcw4dg2c3pt44yezp32snj1h,,37.38698
FALSE,359,WHITE,PULIGNY-MONTRACHET 1ER CRU LES CHAMPS GAIN,a. Puligny Montrachet c.,,BOTTLE,2020,220,22000,0,,,Les Folatières Puligny-Montrachet 1er Cru,Château de Puligny Montrachet,wine_01hawwcxq7z3ez00fesjvcpvph,,46.991302
TRUE,360,WHITE,PULIGNY-MONTRACHET 1er CRU LES FOLATIERES,a. Puligny Montrachet c.,,BOTTLE,2019,230,23000,0,,,Les Folatières Puligny-Montrachet 1er Cru,Château de Puligny Montrachet,wine_01hawwcxq7z3ez00fesjvcpvph,,53.402252
FALSE,361,WHITE,PULIGNY-MONTRACHET,VINCENT GIRARDIN,,BOTTLE,2017,160,16000,0,,,Puligny-Montrachet 'Les Enseignères',Vincent Girardin,wine_01gzr4kstdz659wzh3fbeva5cf,,38.41546
TRUE,362,WHITE,PULIGNY-MONTRACHET,DOMAINE MICHELOT,,BOTTLE,2020,120,12000,0,,,Puligny-Montrachet,Domaine Michelot,wine_01gzr4ksv3m1w7gf2an9mfs7jd,,37.708584
FALSE,363,WHITE,PULIGNY-MONTRACHET,DOMAINE ANDRE' GOICHOT,,BOTTLE,2019,140,14000,0,,,Puligny Montrachet Premier Cru 'Les Pucelles',André Goichot,wine_01hfxnejf6najmwzqmtbvc655d,,38.65365
TRUE,364,WHITE,PULIGNY-MONTRACHET FOLATIERES,DOMAINE FRANCOIS GAUNOUX,,BOTTLE,2020,190,19000,0,,,Puligny-Montrachet Premier Cru 'Les Folatières',Domaine Jean-Michel Gaunoux,wine_01gzr4ksvqfb3gkn3jenfc2p1y,,34.02224
TRUE,365,WHITE,PULIGNY-MONTRACHET LES PUCELLES,DOMAINE LEFLAIVE,,BOTTLE,2015,580,58000,0,,,Puligny-Montrachet 1er Cru Les Pucelles,Domaine Leflaive,wine_01gzr4kst6h46pjk362sabef80,,40.363663
TRUE,365,WHITE,PULIGNY-MONTRACHET LES PUCELLES,DOMAINE LEFLAIVE,,BOTTLE,2019,580,58000,0,,,Puligny-Montrachet 1er Cru Les Pucelles,Domaine Leflaive,wine_01gzr4kst6h46pjk362sabef80,,40.363663
FALSE,366,WHITE,PULIGNY-MONTRACHET 1ER CRU CLOS DE LA MOUCHERE,a. Puligny Montrachet c.,,BOTTLE,2019,320,32000,0,,,Puligny-Montrachet 1er Cru Garenne,Château de Puligny Montrachet,wine_01hawwcxcnwt4jay5s5qymmr33,,45.922745
FALSE,366,WHITE,PULIGNY-MONTRACHET 1ER CRU CLOS DE LA MOUCHERE,a. Puligny Montrachet c.,,BOTTLE,2020,320,32000,0,,,Puligny-Montrachet 1er Cru Garenne,Château de Puligny Montrachet,wine_01hawwcxcnwt4jay5s5qymmr33,,45.922745
TRUE,367,WHITE,PULIGNY-MONTRACHET 1er CRU SOUS LES PUITS,LOUIS LATOUR,,BOTTLE,2019,180,18000,0,,,Puligny-Montrachet 1er Cru Sous le Puits,Louis Latour,wine_01gzr4kstym06q8t9jzgpeedvx,,47.944763
TRUE,367,WHITE,PULIGNY-MONTRACHET 1er CRU SOUS LES PUITS,LOUIS LATOUR,,BOTTLE,2020,180,18000,0,,,Puligny-Montrachet 1er Cru Sous le Puits,Louis Latour,wine_01gzr4kstym06q8t9jzgpeedvx,,47.944763
TRUE,368,WHITE,ARBOIS SAVAGNIN OUILLE,DOMAINE DU PELICAN,,BOTTLE,2016,80,8000,0,,,Arbois Savagnin Ouillé,Domaine du Pelican,wine_01h0b4rjfc74pnrrp9qm8b398s,,47.90265
TRUE,369,WHITE,LA CALVAIRE,DOMAINE DES CARLINES,,BOTTLE,2017,90,9000,0,,,Le Calvaire Chardonnay,Domaine des Carlines,wine_01h0my5vr710yhykfjjnwbdcz0,,36.418137
FALSE,370,WHITE,CAMIN LARREDYA,JEAN MARC GRUSSAUTE,,BOTTLE,2021,70,7000,0,,,Ca Va Gamin,Jean Marc Brignot,wine_01h0my5t64ey3mhf0mjztnbt83,,26.175253
FALSE,371,RED,DOMAINE DE LA GRANGE DES PERES,LA GRANGE DES PERES,,BOTTLE,2018,560,56000,0,,,Vin de Pays de l'Hérault,La Grange des Pères,wine_01gzr4kt1mnt1bcxwzjg8dz212,,29.72716
FALSE,372,WHITE,MARIETA,BIO,,BOTTLE,2015,50,5000,0,,,Marsetta Cortese del Monferrato,Bo Massimo,wine_01h0r2ppzaqv3qphgj95zfzkj2,,15.373113
TRUE,373,WHITE,L'ARGILE COLLIOURE BLANC,DOMAINE DE LA RECTOIRE,,BOTTLE,2019,75,7500,0,,,L'Argile Collioure,Domaine de la Rectorie,wine_01h0my5rq1vks04zk4qxmnj8cp,,47.67411
FALSE,374,SPARKLING,FLO BUSCH,PIERRE QUI ROLLE,,BOTTLE,2020,75,7500,0,,,Lo Spettinato,Colle Uncinano,wine_01gzr4ksq9zz8f82nv6e6a626t,,15.250536
TRUE,375,WHITE,ANJOU LES NOURISSON,STEPHANE BERNAUDEAU,,BOTTLE,2016,450,45000,0,,,"Anjou ""Les Nourrissons"" Vignes centenaires",Stéphane Bernaudeau,wine_01hfv41sh6r5ck6a5abnbn320t,,54.227966
FALSE,376,WHITE,BARON DE L,BARON DE LA DOUCETTE,,BOTTLE,2018,175,17500,0,,,Baron de la Charrière Vieilles Vignes Meursault,Baron de la Charrière,wine_01hcwsyk6wg0kje31m4d8p3839,,24.084023
FALSE,376,WHITE,BARON DE L,BARON DE LA DOUCETTE,,BOTTLE,2019,175,17500,0,,,Baron de la Charrière Vieilles Vignes Meursault,Baron de la Charrière,wine_01hcwsyk6wg0kje31m4d8p3839,,24.084023
FALSE,376,WHITE,BARON DE L,BARON DE LA DOUCETTE,,BOTTLE,2020,175,17500,0,,,Baron de la Charrière Vieilles Vignes Meursault,Baron de la Charrière,wine_01hcwsyk6wg0kje31m4d8p3839,,24.084023
TRUE,377,WHITE,CHEVERNEY CLOS DE CENDRES,DOMAINE DE MONTRY,,BOTTLE,2019,45,4500,0,,,Cheverny - Clos des Cendres,Domaine de Montcy,wine_01harvcm2q7bp8j4d20k10q64b,,45.049187
FALSE,378,WHITE,LA JARRE DE JUCHEPIE ANJOU,DE JUCHEPIE,,BOTTLE,2017,65,6500,0,,,La Passion de Juchepie,Domaine de Juchepie,wine_01h0sq485jjrx0vvz3gm0fvtr7,,39.60094
TRUE,379,WHITE,MUSCADET SEVRE ET MAINE SUR LIE,CHATEAU DE LA GRAVELLE,,BOTTLE,2020,45,4500,0,,,Muscadet Sèvre et Maine Sur Lie,Domaine du Fief de la Gravelle,wine_01harvcm2x8d0ab7szxdfsvs4d,,48.806664
TRUE,380,WHITE,SILEX,DAGUENEAU,,BOTTLE,2018,240,24000,0,,,Silex,Didier Dagueneau (Louis-Benjamin Dagueneau),wine_01h4pmmh1bhkgv56mkpb55fbva,,32.30942
TRUE,380,WHITE,SILEX,DAGUENEAU,,BOTTLE,2017,240,24000,0,,,Silex,Didier Dagueneau (Louis-Benjamin Dagueneau),wine_01h4pmmh1bhkgv56mkpb55fbva,,32.30942
FALSE,381,WHITE,GRUNER VELTLINER,WEINGUT STIFT KLOSTER NEUBURG,,BOTTLE,2016,45,4500,0,,,Grüner Veltliner,Stift Altenburg,wine_01harvcmkaxmsjtkh1agzw6t3s,,32.328262
TRUE,382,WHITE,GRUNER VELTLINER AM BERG,WEINGUT BERNHARD OTT,,BOTTLE,2022,48,4800,0,,,Am Berg,Bernhard Ott,wine_01gzr4ksy4pedwgykbhvq1rcm8,,48.201763
TRUE,383,WHITE,GRUNER VELTLINER FASS 4,WEINGUT BERNHARD OTT,,BOTTLE,2022,55,5500,0,,,Fass 4,Bernhard Ott,wine_01gzr4ksy44gxm4sejjrckq5xk,,48.24322
TRUE,384,WHITE,GRUNER VELTLINER,NIKOLAIHOF,,BOTTLE,2021,0,0,0,,,Grüner Veltliner,Nikolaihof,wine_01gzr4ksxrtfkde50bzdpyb3kg,,36.203094
TRUE,385,WHITE,ELISABETH,NIKOLAIHOF,,BOTTLE,2015,120,12000,0,,,Elisabeth Tradition,Nikolaihof,wine_01gzr4ksxrpadnt38m4hdz2hha,,34.854984
TRUE,386,WHITE,RIESLING LAIBNER FEDERSPIEL,KNOLL,,BOTTLE,2021,55,5500,0,,,Loibner Riesling Terrassenweingärten Federspiel,Weingut Knoll,wine_01hawwcx4cmz7eyg2fm1dp2rxp,,36.41467
FALSE,387,WHITE,RIESLING,MORDTHAL 1 LAGE BIO,,BOTTLE,2015,60,6000,0,,,Riesling Trocken,Bio Sonne,wine_01h0my5t1rp0hqap9dx8xe27ch,,20.37349
TRUE,388,WHITE,RIESLING FEDERSPIEL VOM STEIN,NIKOLAIHOF,,BOTTLE,2011,75,7500,0,,,Vom Stein Riesling Federspiel,Nikolaihof,wine_01gzr4ksxrqgbhfev2hgw64r3c,,47.9785
TRUE,388,WHITE,RIESLING FEDERSPIEL VOM STEIN,NIKOLAIHOF,,BOTTLE,2018,75,7500,0,,,Vom Stein Riesling Federspiel,Nikolaihof,wine_01gzr4ksxrqgbhfev2hgw64r3c,,47.9785
TRUE,389,WHITE,RIESLING FEDERSPIEL,NIKOLAIHOF,,BOTTLE,2016,70,7000,0,,,Federspiel Riesling,Nikolaihof,wine_01gzr4ksxrn0y668kcb0xg986w,,36.862507
TRUE,389,WHITE,RIESLING FEDERSPIEL,NIKOLAIHOF,,BOTTLE,2021,70,7000,0,,,Federspiel Riesling,Nikolaihof,wine_01gzr4ksxrn0y668kcb0xg986w,,36.862507
TRUE,389,WHITE,RIESLING FEDERSPIEL,NIKOLAIHOF,,BOTTLE,2022,70,7000,0,,,Federspiel Riesling,Nikolaihof,wine_01gzr4ksxrn0y668kcb0xg986w,,36.862507
FALSE,390,WHITE,RIESLING,SMARAGD VOM STEIN,,BOTTLE,2016,80,8000,0,,,Blauschiefer Riesling Trocken,Stein,wine_01h4pmmh3fdh9kbnp22qf1b27b,,26.066626
FALSE,391,WHITE,RIESLING,STEINER HUND,,BOTTLE,2014,85,8500,0,,,Riesling,Dr. Steiner,wine_01hawwcx7v5v9zbyjfabwqyem4,,26.441381
TRUE,392,WHITE,RIESLING SMARAGAD RIED STEINERTAL,PICHLER,,BOTTLE,2018,75,7500,0,,,Ried Steinertal Riesling Smaragd,F.X. Pichler,wine_01gzr4ksyde8h8s9126qatbhte,,38.586098
FALSE,393,WHITE,RIESLING,UNDHOF,,BOTTLE,2021,65,6500,0,,,Alma Riesling,Salomon Undhof,wine_01h0sq48y80v06t4np6pzthzqt,,23.822063
FALSE,394,WHITE,RIESLING FANTASIE DER SCHIEFERTERRASSEN,Riesling spumante metodo classico,,MAGNUM,2008,150,15000,0,,,Kartell Cuvée Riesling Halbtrocken,Das Riesling Kartell,wine_01h0qzm23nxaya3bq0t3h5h9f5,,23.737675
TRUE,397,WHITE,RIESLING RESERVE URTZIGER WURZGARTEN GG,DR LOOSEN,,BOTTLE,2011,150,15000,0,,,Riesling Ürziger Würzgarten Alte Reben GG,Dr. Loosen,wine_01h4pmmh5rcp01zbgn41e95rbh,,41.64556
TRUE,399,WHITE,RIESLING ZELTINGER SONNENUHR SPATLESE,MARKUS MOLITOR,,BOTTLE,2008,120,12000,0,,,Zeltinger Sonnenuhr Riesling Spätlese,Markus Molitor,wine_01h4pmmh414j55bk2nrrzawgkf,,54.07586
TRUE,400,WHITE,RIESLING ALTEN REBEN,MARKUS MOLITOR,,BOTTLE,2020,75,7500,0,,,Riesling Alte Reben,Markus Molitor,wine_01h0r2pq6yfpk9qt213p1ykakw,,45.77374
TRUE,400,WHITE,RIESLING ALTEN REBEN,MARKUS MOLITOR,,BOTTLE,2021,75,7500,0,,,Riesling Alte Reben,Markus Molitor,wine_01h0r2pq6yfpk9qt213p1ykakw,,45.77374
FALSE,404,WHITE,RIESLING,TONSCHIEFER QBA TROCKEN,,BOTTLE,2021,60,6000,0,,,Riesling Trocken,Baden Trocken,wine_01havwefjsp31mew701p9np8z0,,27.113773
TRUE,405,WHITE,RIESLING HALEMBERG GG,EMRICH SCHONLEBER,,BOTTLE,2017,150,15000,0,,,Halenberg Riesling GG,Emrich-Schönleber,wine_01h4pmmfxmg3tshz1vz2wqm78s,,57.45459
TRUE,406,WHITE,RIESLING HALEMBERG GG,EMRICH SCHONLEBER,,MAGNUM,2013,390,39000,0,,,Halenberg Riesling GG,Emrich-Schönleber,wine_01h4pmmfxmg3tshz1vz2wqm78s,,57.45459
TRUE,407,WHITE,RIESLING,SCHIEFER,,BOTTLE,2022,40,4000,0,,,Riesling Trocken,Karl Schäefer,wine_01h4pmmh3dtp3twpzwchzm7xr8,,22.75055
FALSE,408,WHITE,RIESLING SPATLESE TROCKEN,GEHEIMRAT “J”,,BOTTLE,2008,110,11000,0,,,Guntersblumer Oberste Gänsweide Riesling Spätlese,Geheimrat Schnell,wine_01harvcmn4604zb8ksq1f6t7xm,,32.161037
FALSE,409,WHITE,RIESLING KABINETT HALB TROCKEN,SCHLOSS,,BOTTLE,1990,160,16000,0,,,Riesling Kabinett Trocken,Schloss Vollrads,wine_01h4pmmh3c0jxgd8208995hz87,,27.272343
FALSE,410,WHITE,RIESLING GELBLOCK,SCHLOSS,,BOTTLE,2015,50,5000,0,,,Gelblack Riesling Trocken,Schloss Johannisberg,wine_01h4pmmfxkdsfqwwx818cg7sdb,,28.774921
FALSE,411,WHITE,RIESLING 50°,SCHLOSS,,BOTTLE,2017,40,4000,0,,,Tradition Cuvée 50 Years,Schloss Gobelsburg,wine_01gzr4ksyvz0tzjmmah36fzszj,,21.575851
TRUE,412,WHITE,RIESLING HATTENHEIMER NUSSBRUNNEN ''R'',GRAF VON SCHONBORN,,BOTTLE,2017,48,4800,0,,,Nussbrunnen Riesling Trocken,Domänenweingut Schloss Schönborn - Graf von Schönborn,wine_01h4pmmh3e6s5x3a0tyq06xt6r,,48.57877
FALSE,413,WHITE,RIESLING SPATLESE HATTENHEIMER PFAFFENBERGER,SCHLOSS SCHONBORN,,BOTTLE,2010,48,4800,0,,,Hattenheimer Pfaffenberg Riesling Kabinett,Domänenweingut Schloss Schönborn - Graf von Schönborn,wine_01hcwsyktem9v6jwejvm4mw99w,,44.5775
TRUE,414,SPARKLING,RIESLING BRUT,LOUIS GUNTRUM,,BOTTLE,2018,40,4000,0,,,Riesling Brut,Louis Guntrum,wine_01harvcmn5y41rrv0d97v054pz,,38.023575
FALSE,415,WHITE,RIESLING GIMMELDINGEN,TROCKEN,,BOTTLE,2007,100,10000,0,,,Riesling Trocken,Baden Trocken,wine_01havwefjsp31mew701p9np8z0,,27.113773
