external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
89078967546767.0,WHITE,FRIULANO FRIULANO,RONCHI DI CIALLA,,,2022.0,28,,52.0,Purchase Price: 11.5,Friulano,Ronchi di Cialla,wine_01h0qzm19s9arnnqxw6pzcgc6z,,54.012375
587957569875957.0,WHITE,FRIULANO FRIULANO,BORGO DEL TIGLIO,,,2021.0,45,,12.0,Purchase Price: 20.9,Collio Friulano,Borgo del Tiglio,wine_01h0my5svsee18011461an21tz,,47.180557
89789678566.0,WHITE,FRIULANO FRIULANO,DUE DEL MONTE,,,2020.0,38,,6.0,Purchase Price: 14.95,Friulano,Due del Monte,wine_01h4pmmfqdmkad6mrfd6fk5xqf,,39.04411
,WHITE,FRIULANO FRIULANO,TERRE FAET,,,2021.0,25,,29.0,Purchase Price: 9.3,Friulano,Terre del Faet,wine_01h0my5sg4xghzhfhqczrp2k2q,,45.514202
8029710001116.0,WHITE,FRIULANO NO NAME,LE VIGNE DI ZAMO,,,2021.0,28,,30.0,Purchase Price: 11.9,No Name,Le Vigne di Zamò,wine_01gzr4kt16zvn63tak4qvz1d71,,45.350323
98089678567.0,WHITE,FRIULANO RONCO DELLA CHIESA,BORGO DEL TIGLIO,,,2021.0,110,,6.0,Purchase Price: 42.0,Collio Ronco della Chiesa,Borgo del Tiglio,wine_01h0my5svs2ntacdvc99zfacdy,,51.14224
8054729320019.0,WHITE,FRIULANO RONCO DELLE CIME,VENICA,,,2022.0,38,,6.0,Purchase Price: 17.0,Ronco delle Cime Friulano,Venica & Venica,wine_01gzr4ksm6mkthf9bqjqqykg6b,1210531.0,53.995415
987545678.0,WHITE,FRIULANO SAN LORENZO,I CLIVI,,,2021.0,28,,12.0,Purchase Price: 9.9,San Lorenzo Friulano,I Clivi,wine_01gzr4ksqncw8jhmb1v6g8kmys,7654642.0,50.3074
9807867364.0,WHITE,FRIULANO SUBISA23,DUE DEL MONTE,,,2018.0,45,,6.0,Purchase Price: 19.95,Friulano,Due del Monte,wine_01h4pmmfqdmkad6mrfd6fk5xqf,,29.783247
8018099042186.0,RED,GATTINARA GATTINARA,CONTERNO\NERVI,,,2018.0,80,,1.0,Purchase Price: 30.0,Gattinara,Nervi,wine_01gzr4kse5v0yqw6m7wxs5y33s,1578948.0,45.749992
8018099042193.0,RED,GATTINARA GATTINARA,CONTERNO\NERVI,,,2019.0,90,,5.0,Purchase Price: 35.0,Gattinara,Nervi,wine_01gzr4kse5v0yqw6m7wxs5y33s,1578948.0,45.749992
8796756.0,RED,GATTINARA GATTINARA,TRAVAGLINI,,,,45,,5.0,Purchase Price: 19.0,Gattinara,Travaglini,wine_01gzr4kse5wjgcss9qwt3q80az,86868.0,48.683807
8033406220309.0,RED,GATTINARA TRE VIGNE,TRAVAGLINI,,,2018.0,75,,3.0,Purchase Price: 24.0,Gattinara Tre Vigne,Travaglini,wine_01gzr4kse5c0m6e2zx90pppwwj,2035173.0,44.02838
8018099052185.0,RED,GATTINARA VIGNA VALFERRANA,CONTERNO\NERVI,,,2018.0,155,,6.0,Purchase Price: 70.0,Vigna Valferana,Nervi,wine_01h0b4rjgcs8ejbzrg36vr57d9,,42.307903
8032625754749.0,WHITE,MALVASIA DIS CUMIERIS,VIE DI ROMANS,,,2021.0,45,,5.0,Purchase Price: 17.4,Dis Cumieris Malvasia Istriana,Vie di Romans,wine_01gzr4ksk5x52tyapvzfwsa97w,1084879.0,49.626694
9807867.0,WHITE,MALVASIA ITALO E BRUNO,BORGO DEL TIGLIO,,,2021.0,85,,6.0,Purchase Price: 38.0,Malvasia Italo & Bruno,Borgo del Tiglio,wine_01h0my5svsbzkhqkq625h91bwd,,55.362362
701197961739.0,WHITE,MALVASIA MALVASIA,RUJ,,,2021.0,25,,10.0,Purchase Price: 7.0,Malvazija Istarska,Cuj,wine_01h4pmmfy79e8fta4w1w64d47a,,25.169443
,WHITE,MALVASIA MALVASIA,BORGO SAN DANIELE,,,2022.0,30,,32.0,Purchase Price: 11.0,Malvasia,Borgo San Daniele,wine_01h0my5sw2jy3jvxry3fwf7t2h,,46.85401
8026849002052.0,WHITE,MALVASIA MALVASIA,TENUTA VILLANOVA,,,2021.0,25,,24.0,Purchase Price: 7.0,Malvasia,Villanova,wine_01h0r2pp98vz6qshecybc2rwkk,,38.955017
802684900052.0,WHITE,MALVASIA MALVASIA,TENUTA VILLANOVA,,,2021.0,25,,36.0,Purchase Price: 6.7,Malvasia,Villanova,wine_01h0r2pp98vz6qshecybc2rwkk,,38.955017
8032625754893.0,RED,MERLOT MAURUS,VIE DI ROMANS,,,2019.0,32,,23.0,Purchase Price: 15.5,Maurus,Vie di Romans,wine_01gzr4ksk5r3k3vmbj8sh6xb8m,1084883.0,42.362915
,RED,MERLOT MERLOT,LE VIGNE DI ZAMO,,,2020.0,28,,8.0,Purchase Price: 10.4,Merlot,Le Vigne di Zamò,wine_01gzr4kt16res9gzmt8f4z6fcd,,37.607414
89021478190071.0,RED,MERLOT MERLOT,PRIMOSIC,,,2019.0,30,,12.0,Purchase Price: 13.9,Merlot,Primosic,wine_01havweezxph8czw904pxca1a3,,36.11403
,WHITE,MERLOT ROSSO DEL FAET,TERRE  DEL FAET,,,2020.0,28,,11.0,Purchase Price: 10.5,Decimo del Faet,Terre del Faet,wine_01hfxnejxnsmr6bbmfjs4m6bs2,,45.309494
8032665543945.0,WHITE,NASCETTA NASCETTA,ETTORE GERMANO,,,2021.0,28,,6.0,Purchase Price: 12.9,Langhe Nascetta,Ettore Germano,wine_01gzr4ksqcxtah6kza81zc2p5x,1777168.0,58.55298
879675645.0,RED,NEBBIOLO ANGELIN,ANGELO NEGRO,,,2021.0,28,,48.0,Purchase Price: 9.0,Angelin Langhe Nebbiolo,Negro Angelo,wine_01h0my5rn385bhfq8n29sea2kb,,47.642204
8033254931075.0,RED,NEBBIOLO BERNERDINA,CERETTO,,,2021.0,38,,12.0,Purchase Price: 14.5,Nebbiolo d''Alba Bernardina,Ceretto,wine_01gzr4kt6e57qeprbbe7k7g6rg,,39.098713
8021507732609.0,WHITE,PINOT BIANCO PINOT BIANCO,CANTINA TERLANO,,,2022.0,28,,94.0,Purchase Price: 8.6,Tradition Pinot Bianco,Terlan (Terlano),wine_01gzr4kskt5ez23tm1ayhtx257,77656.0,50.571632
,RED,PINOT NERO ALOXE-CORTON,DOMAINE ARNOUX,,,2018.0,90,,1.0,Purchase Price: 0.0,Aloxe-Corton,Domaine Arnoux Père & Fils,wine_01gzr4ksxkfyx6rx2k1tzpdfdt,,32.96015
978675645364.0,RED,PINOT NERO BOURGOGNE,BRUNO COLIN,,,2020.0,80,,4.0,Purchase Price: 38.0,Bourgogne Pinot Noir,Bruno Colin,wine_01gzr4ktjwm8zhjj6r0swwrrd9,,36.780373
888978876.0,RED,PINOT NERO BOURGOGNE,DOMAINE PONSOT,,,2017.0,85,,1.0,Purchase Price: 40.0,Bourgogne Cuvée du Pinson,Domaine Ponsot,wine_01h4pmmgpcjz6ghy7qeq4t4taa,,28.817474
,RED,PINOT NERO BOURGOGNE COTE D'OR,MARECHAL CATHERINE & CLAUDE,,,2020.0,45,,2.0,Purchase Price: 0.0,Gravel Bourgogne Cote d''Or,Catherine et Claude Maréchal,wine_01h0r2ppysz6rg2htkh0qjfvgt,,43.78882
,RED,PINOT NERO CORTON GRAN CRU LES COMBES,DOMAINE GENOT-BOULANGER,,,2018.0,135,,2.0,Purchase Price: 0.0,Corton Les Combes Grand Cru,Domaine Génot-Boulanger,wine_01gzr4ks78xqks3rewg4f3we47,1456299.0,52.242702
,RED,PINOT NERO COTES DE NUITS-JULIEN,DOMAINE JULIEN,,,2019.0,55,,1.0,Purchase Price: 0.0,Nuits-Saint-Georges ''Aux Saints-Juliens'',Domaine Julien,wine_01hawwcxk1jbkmeae7qpvmqk6j,,30.43985
,RED,PINOT NERO COTES DE NUITS-VILLAGE,DOMAINE JULIEN,,,2020.0,55,,,Purchase Price: 0.0,Armand Cote de Nuits-Villages,Domaine Julien,wine_01hawwcxhfbwqnsgs1xp2e1pa9,,33.904655
908787535.0,RED,PINOT NERO GEVREY-CHAMBERTIN,DOMAINE SÈERAFIN,,,2021.0,155,,3.0,Purchase Price: 67.0,Gevrey-Chambertin,Serafin Père & Fils,wine_01gzr4ksxcmqmaw1fah669bvfg,,30.476212
879745876879078.0,RED,PINOT NERO GEVREY-CHAMBERTIN,DOMAINE TRAPET ROCHELANDET,,,2016.0,95,,4.0,Purchase Price: 36.5,Gevrey-Chambertin,Domaine Trapet,wine_01h0qzm16sv8sdzatncvh43bdz,,39.042236
3760191285804.0,RED,PINOT NERO GEVREY-CHAMBERTIN,MAISON ROCHE DE BELLENE,,,2017.0,140,,1.0,Purchase Price: 0.0,Gevrey Chambertin Carougeots,Maison Roche de Bellene,wine_01h0my5sjw03nfr0npp8phe14n,,47.12298
,RED,PINOT NERO HAUTES-COTES DE NUITS,GUY & YVAN DUFOULEUR,,,2018.0,50,,2.0,Purchase Price: 20.0,Bourgogne Hautes Côtes de Nuits Rouge,Guy & Yvan Dufouleur,wine_01h4pmmgww4q5ekwjyazk6wh97,,52.77493
8032625754824.0,RED,PINOT NERO LONGORUCIS,VIE DI ROMANS,,,2020.0,40,,6.0,Purchase Price: 15.5,Longorucis Pinot Nero,Vie di Romans,wine_01gzr4ksk5s6mbt3dy8deahyvf,10251900.0,52.48616
9807967.0,RED,PINOT NERO PIGENO,STROBLOF,,,2020.0,40,,6.0,Purchase Price: 18.9,Pigeno Blauburgunder (Pinot Nero),Stroblhof,wine_01h0sq48z6q8r5v4193gt20j9e,,39.791107
8004312227003.0,RED,PINOT NERO PINOT NERO,ST MICHAEL-EPPAN,,,2022.0,28,,67.0,Purchase Price: 10.2,Blauburgunder (Pinot Nero),St. Michael-Eppan,wine_01gzr4ksmxrv6dd84tc3zdg6yv,1517896.0,49.936584
8004312257000.0,RED,PINOT NERO RISERVA,ST MICHAEL-EPPAN,,,2020.0,38,,6.0,Purchase Price: 15.0,Blauburgunder (Pinot Nero),St. Michael-Eppan,wine_01gzr4ksmxrv6dd84tc3zdg6yv,1517896.0,41.840305
988746356758758.0,RED,PINOT NERO VOLANY LES COBES,DOMAINE MAILLARD PÈRE & FILS,,,2017.0,90,,1.0,Purchase Price: 41.0,Volnay ''Les Combes'',Domaine Maillard Père & Fils,wine_01harvcm33bzbw8dr2p0vxzqfy,,45.200348
,RED,PINOT NERO VOLNAY-RONCERET 1CRU,DOMAINE GENOT-BOULANGER,,,2019.0,115,,,Purchase Price: 0.0,Volnay-Ronceret Premier Cru,Domaine Génot-Boulanger,wine_01gzr4ks793c38maemgc4rf0dk,1209105.0,50.73881
87654320.0,RED,PINOT NERO VOSNE-ROMANE,LOUIS-LATOUR,,,2016.0,160,,1.0,Purchase Price: 68.0,Vosne-Romanée,Louis Latour,wine_01gzr4kstyhv83grkjpdcerycj,7383.0,39.316612
,RED,PINOT NERO VOSNE-ROMANÈE,DOMAINE CONFURON-CONTEDINOT,,,2018.0,200,,1.0,Purchase Price: 0.0,Vosne-Romanée,Domaine Confuron-Cotetidot,wine_01gzr4ktmbfx6fnnrxgsk90nqt,,35.251724
,RED,PINOT NERO VOUGEOT PREMIER CRU,DOMAINE BERTAGNA,,,2018.0,1,,1.0,Purchase Price: 0.0,Vougeot Premier Cru,Domaine Bertagna,wine_01h0my5smpq9ws950j8ex6c04h,,40.95652
8030588101907.0,RED,REFOSCO REFOSCO,LA RONCAIA,,,2017.0,33,,29.0,Purchase Price: 15.0,Refosco,La Roncaia,wine_01h0my5t08t5z1gjrgb41d5x2d,,48.294357
879774567.0,RED,REFOSCO REFOSCO DAL PEDUNCOLO ROSSO,RONCHI DI CIALLA,,,2090.0,180,,2.0,Purchase Price: 90.0,Refosco dal Peduncolo Rosso,Ronchi di Cialla,wine_01h0qzm19rzr4f7ysjvxamgtgq,,60.94803
8021478220020.0,WHITE,RIBOLLA GIALLA RIBOLLA GIALLA,PRIMOSIC,,,2022.0,25,,36.0,Purchase Price: 10.0,Ribolla Gialla,Primosic,wine_01h0qzm1m55qmsfh65jeazve6w,,59.028797
8054956800155.0,WHITE,RIESLING LO SPAVALDO,FINIGETO,,,2020.0,28,,6.0,Purchase Price: 13.2,Lo Spavaldo Riesling,Finigeto,wine_01h0qzm189kfxc21pxdyqf7dv7,,51.074257
8053676061501.0,WHITE,RIESLING RIESLING,POJER E SANDRI,,,2022.0,28,,6.0,Purchase Price: 11.0,Riesling,Pojer e Sandri,wine_01gzr4kseh868tptmgamp0e5nx,5475534.0,45.72252
435637876.0,WHITE,RIESLING TROCKEN,THANISCH,,,2022.0,33,,6.0,Purchase Price: 12.9,Riesling Trocken,Weingut Thanisch,wine_01h4pmmh45ym9qgkzpdqna92h1,,27.349323
,RED,ROSSO 1GRAN CRU CLASSÈ,CHATEAU PAVIE,,,2016.0,500,,1.0,Purchase Price: 320.0,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,wine_01gzr4kt6tyady73e4vykvmahj,,33.219254
8033324031629.0,RED,ROSSO BLAU & BLAU,JERMAN,,,2021.0,33,,35.0,Purchase Price: 13.5,Blau & Blau Rosso,Jermann,wine_01h0qzm233mr2et1cckwwc72ew,,49.86575
78657647578697.0,RED,ROSSO CHATEAUNEUF-DU-PAPE MONT-REDON,FAMILLE ABEILLE-FABRE,,,2020.0,95,,3.0,Purchase Price: 36.9,Font de Joubert Châteauneuf-du-Pape,Famille Charrier,wine_01h4pmmgwpayd53kevcmta3kds,,28.914541
3359950361011.0,RED,ROSSO COTE-ROTIE,DELAS,,,2020.0,140,,3.0,Purchase Price: 70.0,Côte-Rôtie,Delas,wine_01hcwvb42kjkr0sqs6v934ts3n,,34.83531
3359950375384.0,RED,ROSSO COTES-DU-RHONE,DELAS,,,2021.0,32,,18.0,Purchase Price: 10.5,Vacqueyras Côtes-du-Rhône,Delas,wine_01hfxnejysg712n19e0n6r6j4c,,33.04589
3359950358738.0,RED,ROSSO CROZES-HERMITAGE,DELAS,,,2020.0,120,,3.0,Purchase Price: 48.5,Les Launes Crozes-Hermitage,Delas,wine_01gzr4kt6tfdss5td6zh7xqfxj,,35.290646
141414.0,RED,ROSSO ELLITTICO,MANUEL DI VECCHI STARAZ,,,2014.0,60,,1.0,Purchase Price: 0.0,Rosso,Cecchi,wine_01h0qsxn1d5pgdv3m3n7dr30x7,,21.921118
,RED,ROSSO ETNA ROSSO,FEDERICO GRAZIANI,,,2021.0,0,,60.0,Purchase Price: 0.0,Etna Rosso,Federico Graziani,wine_01h0my5s9pmcxtdd1jg7azhda0,,55.268604
8032568161086.0,RED,ROSSO LA MASSA,TENUTA LA MASSA,,,2020.0,35,,6.0,Purchase Price: 14.9,Rosso,Massa Vecchia,wine_01gzr4ksq6dv8d1s9rq1t92khh,6282816.0,23.084831
8437008512341.0,RED,ROSSO LAS QUADRAS,MOLI DE TAFALLA,,,2020.0,28,,36.0,Purchase Price: 11.0,Rosso,Mola,wine_01h0r2pq6terrvfkg69ctsccna,,22.209784
8033196491736.0,RED,ROSSO LE PERGOLE TORTE,MONTEVERTINE,,,2020.0,250,,6.0,Purchase Price: 85.0,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,47.960983
8033196491743.0,RED,ROSSO LE PERGOLE TORTE,MONTEVERTINE,,,2020.0,500,,1.0,Purchase Price: 230.0,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,47.960983
800431276004.0,RED,ROSSO MERLOT\CABERNET RIS,ST MICHAEL-EPPAN,,,2020.0,32,,6.0,Purchase Price: 13.2,Fallwind Cabernet - Merlot Riserva,St. Michael-Eppan,wine_01havweezebwg6zhd1p801xtne,,39.748806
8033196491774.0,RED,ROSSO MONTEVERTINE,MONTEVERTINE,,,2020.0,90,,6.0,Purchase Price: 36.0,Montevertine,Montevertine,wine_01hbtxafncz1w2kq2jj3s6vdv4,,45.439762
,RED,ROSSO PASSO PISCIARO,FRANCHETTI,,,2012.0,55,,1.0,Purchase Price: 0.0,Rosso,Tenuta Fraschetti,wine_01h0qzm18rw774h5ykdhzeykh4,,26.22732
8033196491804.0,RED,ROSSO PIAN DEL CIAMPOLO,MONTEVERTINE,,,2021.0,50,,6.0,Purchase Price: 16.5,Pian del Ciampolo,Montevertine,wine_01gzr4kt10v6zdef7agyymtn75,,54.369766
8033481328105.0,RED,ROSSO ROSSO DEI NOTRI,TUA RITA,,,2022.0,30,,11.0,Purchase Price: 12.0,Rosso Dei Notri Toscana,Tua Rita,wine_01gzr4kt8er97f6tb7drkkw33z,,54.700947
9807895487978.0,RED,ROSSO ROSSO DELLA CENTA,BORGO DEL TIGLIO,,,2018.0,120,,6.0,Purchase Price: 58.0,Rosso della Centa,Borgo del Tiglio,wine_01h0my5svsgbqwhw8465x3tfxs,,52.22451
,RED,ROSSO ROSSO DI MEZZO,FEDERICO GRAZIANI,,,2021.0,0,,12.0,Purchase Price: 0.0,Rosso di Mezzo,Federico Graziani,wine_01h0my5s9schq8qrf33d7pngj3,,58.474102
8022931504206.0,RED,ROSSO ROSSO DI MONTALCINO,ARGIANO,,,2020.0,35,,3.0,Purchase Price: 13.5,Rosso di Montalcino,Argiano,wine_01h0my5rnaakt63nh5apam47dr,,41.154167
,RED,ROSSO ROSSO RISERVA,BORGO DEL TIGLIO,,,2017.0,65,,6.0,Purchase Price: 28.0,Rosso Riserva,Borgo del Tiglio,wine_01hbtdrmck82qfy3gwnss13q7q,,43.876896
8022931504213.0,RED,SANGIOVESE ROSS0 DI MONTALCINO,ARGIANO,,,2021.0,35,,6.0,Purchase Price: 13.9,Rosso di Montalcino,Argiano,wine_01h0my5rnaakt63nh5apam47dr,,36.73806
9089786756.0,WHITE,SAUVIGNON CUVÈE MARNE-CAILLOTTES,ROGER,,,2022.0,50,,6.0,Purchase Price: 21.25,Cuvée Marnes et Caillottes Sancerre,Jean-Max Roger,wine_01harvcmctzygbfk1k6f0nndwm,,26.685108
9878654565768.0,WHITE,SAUVIGNON LES ROMAINS,DOMAINE VACHERON,,,2021.0,100,,2.0,Purchase Price: 55.0,Sancerre Les Romains,Domaine Vacheron,wine_01gzr4kswavrc0ykvdbhgrckp6,,36.878773
8030421004990.0,WHITE,SAUVIGNON POTENTILLA,LIVIO FELLUGA,,,2018.0,45,,5.0,Purchase Price: 16.0,Potentilla Sauvignon,Livio Felluga,wine_01gzr4kskw8m4fwtzrz2650yx7,10469438.0,53.99806
679786756.0,WHITE,SAUVIGNON POUILLY-FUME,LEBRUN,,,2021.0,40,,6.0,Purchase Price: 15.75,Pouilly-Fumé,Cécile Lebrun,wine_01h0qsxn1r2hdjh70803tcqk7p,,30.377478
8010788010094.0,RED,SAUVIGNON SAUVIGNON,RONCO CASALI,,,2022.0,25,,33.0,Purchase Price: 7.8,Feligeto Cabernet Sauvignon,Casali,wine_01h0my5t9t6ja875jv8jtf2932,,24.788815
966776.0,WHITE,SAUVIGNON SAUVIGNON,BORGO DEL TIGLIO,,,2021.0,45,,6.0,Purchase Price: 20.9,Collio Sauvignon,Borgo del Tiglio,wine_01h0my5svsgp6e59aak2hw96yx,,37.03946
8796755667.0,WHITE,SAUVIGNON SAUVIGNON RISERVA,BORGO DEL TIGLIO,,,2021.0,85,,6.0,Purchase Price: 35.0,Collio Sauvignon,Borgo del Tiglio,wine_01h0my5svsgp6e59aak2hw96yx,,37.03946
22222222.0,WHITE,SAUVIGNON SAUVIGNON RONCO PITOTTI,VIGNAI DA DULINE,,,2016.0,100,,2.0,Purchase Price: 41.1,Ronco Pitotti Sauvignon,Vignai da Duline,wine_01h0sq4878vj7pbs6ry6qh759c,,60.445305
8004312757005.0,RED,SCHIAVA VERNATSCH,ST MICHAEL-EPPAN,,,2022.0,25,,6.0,Purchase Price: 7.8,Pagis Vernatsch,St. Michael-Eppan,wine_01gzr4ksmxzszvwm2h3q2m25wx,1139101.0,43.29992
98678645465.0,RED,SCHIOPETTINO SCHIOPETTINO,RONCHI DI CIALLA,,,2096.0,150,,2.0,Purchase Price: 54.0,Schioppettino di Cialla,Ronchi di Cialla,wine_01h0qsxnbexancy9k9ptxdnwvn,,49.473377
8010788010377.0,RED,SCHIOPETTINO SCHIOPETTINO,RONCO CASALI,,,2022.0,28,,22.0,Purchase Price: 9.0,Schioppettino,Ronco Severo,wine_01gzr4kskf8ajghg8t4hbk9nj9,2427219.0,36.411427
987654456.0,SPARKLING,SPUMANTE 51151,MOSER,,,,38,,12.0,Purchase Price: 15.8,"51,151 Brut",Moser,wine_01h0r2pqcxrjnkrkzhn09mp5d0,,31.90456
8032685710044.0,SPARKLING,SPUMANTE LA SCALA BRUT,BELLAVISTA,,,2015.0,55,,30.0,Purchase Price: 27.5,Teatro Alla Scala,Bellavista,wine_01gzr4ktfzgj1bf537eztnq8f6,,35.62896
4260463680409.0,SPARKLING,SPUMANTE MADEMOISELLE,VILLA HUESGEN,,,2019.0,45,,6.0,Purchase Price: 20.0,Mademoiselle Riesling,Villa Huesgen,wine_01harvcmnpz2w7za70r7vvhdj0,,43.229256
8053676061709.0,SPARKLING,SPUMANTE MOLINAR EB,POJER E SANDRI,,,2017.0,100,,1.0,Purchase Price: 55.0,Molinar Extra Brut,Pojer e Sandri,wine_01gzr4ksehpzn0h0t8bh1p6j0p,9025915.0,46.924187
8015920202788.0,SPARKLING,SPUMANTE RIBOLLA GIALLA,CANTINA PRODUTTORI CORMONS,,,,22,,117.0,Purchase Price: 4.3,Ribolla Gialla Spumante Brut,Cormòns,wine_01h0qsxn5c7fr2efhrqwbjtah2,,38.91896
8053676061204.0,SPARKLING,SPUMANTE ROSÈ BRUT,POJER E SANDRI,,,,40,,14.0,Purchase Price: 17.6,Brut Rosé,Pojer e Sandri,wine_01gzr4ksehb4w40vf68pxz2wak,2034180.0,43.71843
8908965654634.0,SPARKLING,SPUMANTE TRENTO NATURE,PEDROTTI,,,,38,,72.0,Purchase Price: 15.0,Nature,Pedrotti,wine_01hfxnejt3as5fxtd0zbp10a7z,,35.49038
45453212.0,WHITE,TREBBIANO TREBBIANO,EMIDIO PEPE,,,2006.0,150,,1.0,Purchase Price: 0.0,Trebbiano d''Abruzzo,Emidio Pepe,wine_01gzr4ksrq9ze45xa65j5jpnm1,13971.0,43.11827
8032947170036.0,WHITE,VERDICCHIO VILLA BUCCI,BUCCI,,,2015.0,55,,1.0,Purchase Price: 22.0,Villa Bucci Riserva,Bucci,wine_01gzr4ksramprycr75r76z0x74,1806189.0,37.050766
8032947170012.0,WHITE,VERDICCHIO VILLA BUCCI,BUCCI,,,2018.0,60,,1.0,Purchase Price: 27.0,Villa Bucci Riserva,Bucci,wine_01gzr4ksramprycr75r76z0x74,1806189.0,37.050766
