wine_id,size,vintage,price,info,storage_area,internal_notes
wine_01gzr4kt16y83ba9q9yymzgvav,BOTTLE,2017,5900,,,7 - 2016 https://www.callmewine.com/lagrein-elena-walch-2021-P36238.htm
wine_01h0qzm1c5283e5fjjh1wb417w,BOTTLE,2019,3600,,,7 - 2018 https://www.enosearcher.it/bottiglia/franz-haas-alto-adige-sudtirol-doc-lagrein-2019/
wine_01h0qzm1v5ct0rndnatha7w4bj,BOTTLE,2019,3900,,,10 - 2017 https://www.tannico.it/alto-adige-lagrein-doc-2017-hartmann-dona.html
wine_01h0qzm1vfz8drpdxm807pj2np,BOTTLE,2018,4900,,,5 - 2017 https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-steinraffler-lagrein-alto-adige-doc-2017-j-hofstatter.html
wine_01h0qzm23rjh39qw4jme4z37yp,BOTTLE,2018,2900,,, https://www.kettmeir.com/images/pdf/schede-ita/KT_Lagrein_AA_ITA.pdf
wine_01gzr4ksk7frzm01jgvzqnvxkz,BOTTLE,2019,5500,,,3 - 2018 https://www.manincor.com/it/lagrein-rubatsch.html
wine_01gzr4ksn5m0e7ce1fcdzegd7s,BOTTLE,2020,3400,,, https://www.cantina-terlano.com/it/weinbrief/?w-id=96&l-id=24
wine_01gzr4ksn5yach7bbmsg2nehj3,BOTTLE,2020,3900,,, https://www.cantina-terlano.com/it/weinbrief/?w-id=100&l-id=7
wine_01h0sq47xhxk56xm9rbe5d0q07,BOTTLE,2017,5400,,, https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FUrban%20Lagrein%2FTRAMIN%2DI%2DURBAN%2D17%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FUrban%20Lagrein
wine_01h0my5rbq7r0ddcqzc552cjcr,BOTTLE,2018,5400,,,"3 - 2015 https://www.callmewine.com/pinot-nero-praepositus-abbazia-di-novacella-2018-P34209.htm#:~:text=Il%20Pinot%20Nero%20%E2%80%9CPraepositus%E2%80%9D%20Riserva,coltivazione%20del%20vitigno%20di%20Borgogna."
wine_01h0my5rfefy2h5q290gf20cvj,BOTTLE,2019,6900,,, https://aloislageder.eu/vini/capolavori/krafuss-vini
wine_01h4pmmfh6ykavgqfmt3gs73av,BOTTLE,2020,3400,,,23 - 2019 https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Pinot_Noir_2021_ITA.pdf
wine_01h0my5rhs4297dbhyg8ngnv6y,BOTTLE,2017,6500,,, https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Anrar_Pinot_Nero_Riserva_2019_ITA.pdf
wine_01h0qzm14rvs6qaxj9sdpw9x91,BOTTLE,2018,4400,,, https://www.ferruccio-carlotto.com/docs/pinot-pdf-it.pdf
wine_01gzr4kt163y4xhj4xhmpssq3w,BOTTLE,2019,5600,,, https://www.elenawalch.com/it/shop/
wine_01gzr4ksknmd61hkk9sxtdtzj7,BOTTLE,2021,4400,,, https://www.franz-haas.it/wp-content/uploads/2021/04/13-PinotNero_ITA.pdf
wine_01h0qzm1c5nxx59wbtgq5ejaxd,BOTTLE,2019,6500,,,7 - 2018 https://www.franz-haas.it/wp-content/uploads/2021/04/14-PinotNeroSchweizer_ITA.pdf
wine_01gzr4ksksmf95bvw0mp9sxwyx,BOTTLE,2020,3400,,, https://www.girlan.it/it/weinbrief/?id=238
wine_01h0qzm1pmtdttdcbypask6rad,BOTTLE,2019,4400,,, https://www.girlan.it/it/weinbrief/?id=219
wine_01gzr4ksktxgmhcw3y7x327kxd,BOTTLE,2018,6200,,, https://www.girlan.it/it/weinbrief/?id=236
wine_01h0qzm1pm7p3pekabgw88zacw,BOTTLE,2018,13500,,, https://www.girlan.it/it/weinbrief/?id=236
wine_01h0qzm1pmtysvk48mrdbc8n5b,BOTTLE,2016,19000,,, https://www.girlan.it/it/weinbrief/?id=231
wine_01gzr4kse58hgt6bmzqhy84nyd,BOTTLE,2017,4600,,,14 - 2016 https://www.tannico.it/alto-adige-pinot-nero-doc-mazzon-2016-gottardi.html
wine_01gzr4kse6eyk0vrp2w5w8h4ff,BOTTLE,2015,11000,,," https://www.callmewine.com/pinot-nero-riserva-mazzon-gottardi-2012-P1805.htm#:~:text=Il%20vino%20Pinot%20Nero%20Riserva,dotata%20di%20una%20notevole%20longevit%C3%A0."
wine_01h0qzm1v5s49da28dyvg5am51,BOTTLE,2019,4200,,, https://www.callmewine.com/pinot-nero-hartmann-don%C3%A0-2019-P30689.htm
wine_01h0qzm1v5rk7a80zrkkerg6kf,BOTTLE,2013,10500,,, https://www.callmewine.com/pinot-nero-dona-noir-hartman-dona-2015-P38752.htm
wine_01h0b4rjgpder3smhfakv2fcdv,BOTTLE,2017,10500,,, https://www.shop.hofstatter.com/it/eur/it/prodotti/barthenau-vigna-s-urbano-pinot-nero-alto-adige-doc-2017-j-hofstatter.html
wine_01h0qzm1vf1xzamprrnxx0043s,BOTTLE,2019,5500,,,11 - 2018 https://www.shop.hofstatter.com/it/eur/it/prodotti/riserva-mazon-pinot-nero-alto-adige-doc-2019-j-hofstatter
wine_01h0qzm23r63ns2f4wpnxst6j5,BOTTLE,2018,2900,,, https://www.kettmeir.com/images/pdf/schede-ita/KT_Pinot_Nero_AA_ITA.pdf
wine_01gzr4kth0xjvnxvdxvgtfadws,BOTTLE,2019,4500,,, https://www.kettmeir.com/images/pdf/schede-ita/PinotN_VignaMR_KT_2020_ITA.pdf
wine_01gzr4ksk78jt956tpj87xh1wb,BOTTLE,2017,5900,,, https://www.manincor.com/it/mason.html
wine_01gzr4ksk78jz57rmx7y4yqhqq,BOTTLE,2016,13000,,, https://www.manincor.com/it/mason-di-mason.html
wine_01gzr4kt5885jmxwhjstx5fcjt,BOTTLE,2019,3900,,, https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf
wine_01gzr4kt588damq0a32stxky44,BOTTLE,2018,5900,,, https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf
wine_01gzr4kskrzeq3gy8dcj154h2z,BOTTLE,2020,3400,,, https://www.cantina-terlano.com/it/weinbrief/?w-id=116&l-id=25
wine_01gzr4ksn5agw365140he6yvs3,BOTTLE,2018,3900,,, https://www.cantina-terlano.com/it/weinbrief/?w-id=101&l-id=6
wine_01h0my5tya0bsq86h9qvnn2hyp,BOTTLE,2020,4400,,, https://bowine.it/prodotti/thomas-dorfmann-pinot-nero-2018/
wine_01h0sq47xg2bg17ksgyz5pnhz6,BOTTLE,2017,5400,,, https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMaglen%20Pinot%20Nero%2FTRAMIN%2DI%2DMAGLEN%2D17%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMaglen%20Pinot%20Nero
wine_01h0b4rjgtfv0kvaa4gqhbe2w5,BOTTLE,2020,2900,,, https://www.girlan.it/it/weinbrief/?id=117
wine_01h0b4rjgxsqh9zf0h82pxmsgh,BOTTLE,2018,3400,,, https://www.girlan.it/it/weinbrief/?id=127
wine_01h0qzm1v5edspk5wgk87pdfta,BOTTLE,2016,4200,,,"SCHIAVA, PINOT NERO, LAGREIN https://www.callmewine.com/dona-rouge-hartmann-dona-2016-P38387.htm?gclid=CjwKCAjwoMSWBhAdEiwAVJ2ndu1p6NIcQAQLSZ7_batEICkd2uyOc6eBgryATNTxMHHiMyNIBS4RYBoC_m8QAvD_BwE"
wine_01h0qzm1vfegw4g9qfc1bgceyj,BOTTLE,2017,2900,,,"MERLOT, CABERNET SAUVIGNON https://www.shop.hofstatter.com/it/eur/it/prodotti/kirchegg-merlot-cabernet-alto-adige-doc-2018-j-hofstatter"
wine_01h0my5rfe2x7jggx24wkac8xh,BOTTLE,2006,8400,,, https://aloislageder.eu/vini/capolavori/lindenburg-vini
wine_01h0qzm1c5qb5cetv3jrpkk8pm,BOTTLE,2015,11000,,, https://www.franz-haas.it/wp-content/uploads/2021/04/15-P%C3%B2nkler_ITA.pdf
wine_01h4pmmfsr0mstvd9zeyqstfmw,BOTTLE,2016,2900,,, https://www.tannico.it/soave-classico-doc-monte-zoppega-2017-nardello.html
wine_01gzr4ksdrkxd0vxnxj204j8qh,BOTTLE,2021,2900,,,"Garganega 90%, Chardonnay 10% https://www.callmewine.com/capitel-foscarino-anselmi-2021-P40659.htm"
wine_01gzr4ksjsbzvdnd63tt83cs6h,BOTTLE,2018,2900,,, https://piandellevette.it/it/i-nostri-vini/abbinamento-carne/chardonnay-2018-igt-vigneti-delle-dolomiti-3-bottiglie
wine_01gzr4ksjqm22nvqgjn5za06j0,BOTTLE,2020,3200,,, https://www.suavia.it/vini/massifitti/#
wine_01gzr4ksjq1chqhq10kfhx7t9d,BOTTLE,2020,2900,,,GARGANEGA https://www.suavia.it/vini/monte-carbonare/#
wine_01gzr4ksj7zdbpvz6wtppc0wgv,BOTTLE,2021,3400,,,"Garganega 70%, Chardonnay e Sauvignon 30% https://www.callmewine.com/san-vincenzo-anselmi-2021-P39458.htm"
wine_01gzr4kt1x6ajfw8xnmfax6dmj,BOTTLE,2016,9400,,,1 - 2012 mattoni | 1 - 2015 https://www.masi.it/files/masi_riservacostasera_i.pdf
wine_01gzr4ksd1hjdw9h6nhb6ar8vq,BOTTLE,1997,22000,,, https://www.masi.it/files/masi_ts_costasera_it.pdf
wine_01gzr4kt1x9cwbkfx2k4s0ybdz,BOTTLE,1999,32000,,, https://www.etilika.it/amarone-della-valpolicella-classico-docg-campolongo-di-torbe-2012-masi
wine_01h0r2ppz6gaeegpkmn13733xq,BOTTLE,2016,8500,,, https://massimago.com/shop/amarone-della-valpolicella/
wine_01gzr4kttzs4qt15shsgqw6d11,BOTTLE,2016,6600,,,3 - 2013 https://www.paolocottini.it/it/prodotti/amarone-docg
wine_01gzr4kt2m7jvwzm9fs59scz3p,BOTTLE,2013,7900,,, https://tommasi.com/download/schedatecnica/TommasiAmaroneITA2015.pdf?_t=1605024605
wine_01gzr4kt2mnjd3jvqnr3njesh2,BOTTLE,2011,15000,,, https://tommasi.com/download/schedatecnica/TommasiCaFlorianITA2011.pdf?_t=1605024610
wine_01h0my5vrd55ah8jv6wkcnwy9h,BOTTLE,2015,11000,,,2 - 2013 https://www.callmewine.com/amarone-casa-dei-bepi-viviani-2015-P26897.htm
wine_01gzr4ksf3z4pyxbqy0kdjyf1d,BOTTLE,2016,14000,,,2 bt 2013 mattoni https://www.zenato.it/images/2019/schede-pdf-vini-ita/Amarone_Riserva_Sergio_Zenato.pdf
wine_01h0my5skh34z7c2ms2dkzb3va,BOTTLE,2016,3600,,, https://www.giovanniederle.it/it/valpolicella-superiore.php
wine_01gzr4kt1x448cqr77wghqn0z5,BOTTLE,2017,3200,,, https://www.masi.it/files/ms_toar_i.pdf
wine_01h0r2ppz69jb9xaekynbqnp9z,BOTTLE,2014,3900,,,2 - 2013 https://massimago.com/profasio-valpolicella-superiore/
wine_01gzr4kttzgncg39dex6a4wy2j,BOTTLE,2017,3400,,, https://www.paolocottini.it/it/prodotti/ripasso-doc-superiore
wine_01h0f3cmc1c8z5234nqaa8pfqv,BOTTLE,2019,3400,,, https://www.speri.com/wines/ripasso/
wine_01h0f3cmc6pkedr78w38xwnxzp,BOTTLE,2017,3400,,, https://www.xtrawine.com/it/vini/viviani-valpolicella-superiore-ripasso-2018/p32525
wine_01gzr4ksf26acrv6bfm533v03c,BOTTLE,2018,2900,,, https://www.zenato.it/images/2019/schede-pdf-vini-ita/Valpolicella-Classico-Superiore-ok-itaV2.pdf
wine_01gzr4ksd1fnr67jf8jfan1y6x,BOTTLE,2018,3600,,, https://www.zenato.it/images/2019/schede-pdf-vini-ita/Ripassa_rev.pdf
wine_01h0my5sa02ad24d2x408hzb0v,BOTTLE,2016,3200,,,"CORVINA, RONDINELLA https://www.callmewine.com/palazzo-torre-allegrini-2019-P38803.htm"
wine_01gzr4kt32122rx0ry6c9f262g,BOTTLE,2018,2900,,, https://www.callmewine.com/cabernet-sauvignon-venegazzu-2018-P28578.htm
wine_01gzr4kt325ke5a89bn0htwnth,BOTTLE,2017,3800,,,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, MALBEC https://www.callmewine.com/rosso-della-casa-venegazzu-2017-P35395.htm?gclid=CjwKCAjww8mWBhABEiwAl6-2RS0cF-gkEAp_QsUD7jD6Ebc8XnCGZGS4ruCyvoDHlvcfz9id_rFSwBoCHBkQAvD_BwE"
wine_01gzr4ktrxj9p8sbetymqp1jck,BOTTLE,2015,4600,,,"CABERNET, MERLOT https://www.masari.it//wp-content/uploads/2018/12/MASARI_ST_masari_ITA_00.pdf"
wine_01gzr4ksd16ze9p74vmrtf9jdg,BOTTLE,2017,3400,,,"CORVINA, RONDINELLA, OSELETA | 8 - 2016 https://www.masi.it/files/masi_brolo_campofiorin_oro_it.pdf"
wine_01gzr4ksjsxrx0wszvf2q8evh1,BOTTLE,2016,2900,,,GAMARET https://piandellevette.it/it/i-nostri-vini/vini-rossi/gnome-uve-gamaret-annata-2013-ricco-morbido-e-rotondo-3-bottiglie-523
wine_01gzr4ksjskbxc0yfsqynm1bsf,BOTTLE,2018,3600,,, https://piandellevette.it/it/i-nostri-vini/vini-rossi/pinot-nero-annata-2016-raffinatezza-ed-eleganza-igt-vigneti-delle-dolomiti-3-bottiglie-522
wine_01gzr4ksjs12mrknne9jkvw99q,BOTTLE,2018,3400,,,"MERLOT, CABERNET SAUVIGNON, CABERNET FRANC https://www.serafinividottowineshop.com/phigaia/"
wine_01gzr4ksjsepp393xqez5ks9km,BOTTLE,2016,5400,,,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT | 2 - 2015 https://www.serafinividottowineshop.com/product/rosso-abazia-montello-e-colli-asolani-doc/"
wine_01gzr4ksj22ypd2r5fnkb4mw0p,BOTTLE,2000,14000,,,CABERNET SAUVIGNON https://www.bernabei.it/oracolo-2000-inama
wine_01h0my5ttvjv6cd0pxz4kn1wgq,BOTTLE,2015,5100,,, https://www.callmewine.com/amarone-viviani-2016-P28365.htm
wine_01h0my5ttta6e8c9fk7v34sz2m,BOTTLE,2010,8900,,, https://www.vinipra.it/vini/amarone/
wine_01h0my5sa34h23fs9v85bm5gda,BOTTLE,2012,7800,,, https://www.callmewine.com/amarone-allegrini-2017-P31103.htm
wine_01gzr4ksehc0ev450af76vsg1a,BOTTLE,2017,2900,,, https://www.pojeresandri.com/wp-content/uploads/2019/09/Palai-1.pdf?x45718
wine_01h0qsxn5kgnqmze5ts2y7nd4p,BOTTLE,2019,2900,,, https://www.shop-cesconi.it/it/nosiola-vigneti-dolomiti-igt-selezione-cesconi-71
wine_01h0my5rq4gytkfe0r2j5myv51,BOTTLE,2013,3500,,, https://shop.toblino.it/product/19793642/largiller-nosiola-selezione
wine_01h0sq492tf7rzwsfc2anj6fpp,BOTTLE,2016,3200,,, https://www.corvee.wine/wp-content/uploads/2019/04/scheda_tecnica_c%C3%B3r.pdf
wine_01h0qsxn5kdr2wr46t34bmp2tk,BOTTLE,2018,3900,,,"CHARDONNAY, PINOT BIANCO, PINOT GRIGIO https://www.shop-cesconi.it/it/olivar-vigneti-dolomiti-igt-cru-cesconi-71"
wine_01h0qsxn5kt7bs74j8vh9chkkd,BOTTLE,2016,4700,,, https://www.shop-cesconi.it/it/pivier-merlot-vigneti-dolomiti-rosso-igt-cru-cesconi-71
wine_01h0sq48zaz8exm4vz0zf4kt7z,BOTTLE,2016,4400,,, https://www.corvee.wine/wp-content/uploads/2019/04/scheda_tecnica_%C3%A0gole.pdf
wine_01gzr4kth0yr4s66y2ah9793eq,BOTTLE,2019,4200,,,12 - 2017 https://www.tannico.it/trentino-pinot-nero-doc-vigna-cantanghel-2017-maso-cantanghel.html
wine_01gzr4kseh9tw1z9w22x16yamy,BOTTLE,2019,3400,,,4 - 2018 https://www.pojeresandri.com/wp-content/uploads/2019/09/Pinot-Nero.pdf?x45718
wine_01gzr4ksehv4chm3znkw1k6e4p,BOTTLE,2017,5400,,,5 - 2015 https://www.pojeresandri.com/wp-content/uploads/2019/09/Pinot-Nero-Rodel-Pianezzi.pdf?x45718
wine_01gzr4ksep43461acqgvrpc7ed,BOTTLE,2016,2900,,, https://www.callmewine.com/teroldego-de-vescovi-ulzbach-2019-P35515.htm
wine_01gzr4kseptrxj9jhdfhvmgfee,BOTTLE,2015,3900,,, https://www.callmewine.com/teroldego-vigilius-de-vescovi-ulzbach-2019-P38905.htm
wine_01gzr4ksncvp37mta9qdwkb23w,BOTTLE,2020,3400,,,6 - 2016 https://www.callmewine.com/teroldego-foradori-2021-P40047.htm
wine_01gzr4kt4ks9q2kq36cgqmpf4a,BOTTLE,2013,6400,,,CABERNET SAUVIGNON https://www.ballardini.shop/it/prodotti/vallagarina-igt-cabernet-sauvignon-riserva-fior-di-ciliegio-vin-de-garage-la-vigne
wine_01gzr4kt4m4a5tb6fn6pqfee4r,BOTTLE,2015,3400,,,"CAB. SAUVIGNON, MERLOT https://www.ballardini.shop/it/prodotti/rosso-vallagarina-igt-la-vigne-il-ciliegino-vin-de-garage-la-vigne"
wine_01gzr4kseht0a3c4sq4kszez1p,BOTTLE,2013,6500,,,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, LAGREIN https://www.pojeresandri.com/wp-content/uploads/2019/09/Rosso-Faye.pdf?x45718"
wine_01gzr4ksppmrbs9bck881h9qrt,BOTTLE,2014,18000,,,1 - 2012 | mattoni https://www.tannico.it/langhe-chardonnay-doc-gaia-rey-2018-gaja.html
wine_01gzr4ksppmrbs9bck881h9qrt,BOTTLE,2016,18000,,,mattoni https://www.tannico.it/langhe-chardonnay-doc-gaia-rey-2018-gaja.html
wine_01gzr4kspp1wft0m7a4hmjh53e,BOTTLE,2014,13000,,,mattoni https://www.enotecatelaro.it/alteni-di-brassica-sauvignon-doc-gaja-2013.html
wine_01h0my5scg78ehr2fq4z14pykn,BOTTLE,2016,12000,,, https://www.callmewine.com/barbaresco-curra-bruno-rocca-2018-P33492.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1lL2rg8o2Dgx85CyAwy17Uwbv0Eza0CkLKqGkJxRPetF2HnqeHafgaAqmMEALw_wcB
wine_01h0my5sc8rpe79ntnd0gcq2ns,BOTTLE,2016,12000,,, https://www.callmewine.com/barbaresco-rabaja-bruno-rocca-2018-P33753.htm
wine_01gzr4kt6eaqpt1hjwa1qakn53,BOTTLE,2016,16000,,, https://www.ceretto.com/uploads/public/2181_ceretto-barbaresco-docg-bernadot.pdf
wine_01gzr4kt6e4y6wfgmzy7a95tr5,BOTTLE,2015,24000,,,1 - 2007 | 3 - | sottotetto https://www.ceretto.com/uploads/public/2177_ceretto-barbaresco-docg-asili.pdf
wine_01gzr4ksd3m8y62ggabzd1kdmg,BOTTLE,2013,28000,,,mattoni | 1 sotto tetto 
wine_01gzr4ksd3m8y62ggabzd1kdmg,BOTTLE,2015,28000,,,mattoni 
wine_01gzr4ksd3m8y62ggabzd1kdmg,BOTTLE,2018,28000,,, https://www.callmewine.com/barbaresco-gaja-2018-P32376.htm
wine_01gzr4kt1ph361109p4mgbep6g,BOTTLE,2019,7900,,,2 - 2018 | 1 - 2015 https://www.la-spinetta.com/wp-content/uploads/2021/06/barbaresco-bordini-2018.pdf
wine_01gzr4kt1sg4vavxrap3nxnb1t,BOTTLE,2011,17000,,,1 sotto tetto https://www.enotecasanpietro.it/rossi/1363-vigneto-gallina-2015-la-spinetta-barbaresco-docg.html
wine_01gzr4kt1sg4vavxrap3nxnb1t,BOTTLE,2014,17000,,, https://www.enotecasanpietro.it/rossi/1363-vigneto-gallina-2015-la-spinetta-barbaresco-docg.html
wine_01gzr4kt1r8x6xkcszst5x4e05,BOTTLE,2011,17000,,,1 sotto tetto https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-starderi-docg-2014-it.pdf
wine_01gzr4kt1r8x6xkcszst5x4e05,BOTTLE,2014,17500,,,3 legno https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-starderi-docg-2014-it.pdf
wine_01h0my5sc8368czqpepqrnse88,BOTTLE,2014,15000,,,3 - legno | 1 - 2006 | 2 - 2008 | 1 sotto tetto https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-valeirano-docg-2014-it.pdf
wine_01gzr4ksfm61ccmphkhmpqffmc,BOTTLE,2020,2900,,,4 - 2018 https://www.callmewine.com/barbera-vignota-conterno-fantino-2020-P35287.htm
wine_01gzr4kt7mzz3m151479c8m2tt,BOTTLE,2017,2900,,, https://www.callmewine.com/barbera-trevigne-clerico-2020-P39962.htm
wine_01h0my5rn63mma3azj4z5bqvgx,BOTTLE,2021,2900,,,6 - 2020 https://www.elioaltare.com/it/i-vini/barbera-dalba-doc/20
wine_01gzr4ksmjsj37tsbmgf3rkegm,BOTTLE,2017,3500,,, https://www.elviocogno.com/wp-content/uploads/2015/11/09-barbera-it.pdf
wine_01gzr4ksd7nkzvrd352xa1jetm,BOTTLE,2020,7500,,, https://www.ballardini.shop/it/prodotti/barbera-d-alba-doc-vigna-francia-giacomo-conterno
wine_01gzr4kt1vzh2gjm5tc5f1bhkv,BOTTLE,2014,5900,,, https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbera-d-alba-doc-gallina-2016-it.pdf
wine_01gzr4kt7r3m4cb3saf4dpw092,BOTTLE,2020,5500,,, https://www.vietti.com/wp-content/uploads/Vietti_Barbera-Alba-Vigna-Scarrone-2019_IT.pdf
wine_01gzr4kt5ekkh61gbrhhkxt6ad,BOTTLE,2018,7600,,, https://www.braida.it/wp-content/uploads/2022/03/Bricco-dell-uccellone.pdf
wine_01gzr4kt5fva3ba1vx2rnrxxjv,BOTTLE,2020,2900,,, https://www.braida.it/wp-content/uploads/2022/03/Curej-2.pdf
wine_01gzr4kt5ecvskr4debpczwvbs,BOTTLE,2018,2900,,, https://www.braida.it/wp-content/uploads/2022/03/montebruna.pdf
wine_01h0my5sd4kfbwbndy53nvsdhg,BOTTLE,2018,2900,,, http://cantinedamilano.it/wp-content/uploads/2017/11/10-Barbera-dAsti.pdf
wine_01gzr4kt1wx625ze1bvvm8y5bs,BOTTLE,2015,5400,,, https://www.la-spinetta.com/wp-content/uploads/2020/02/barbera-bionzo-2016-ita.pdf
wine_01gzr4kt1jbjpbr3gge877kxm5,BOTTLE,2018,2900,,,8 - 2016 https://www.la-spinetta.com/wp-content/uploads/2021/06/ca-di-pian-2018.pdf
wine_01h0my5seyr6ezwjt381hjdfq2,BOTTLE,2018,5900,,, https://www.abbona.com/wp-content/uploads/2015/05/Barolo-2018.pdf
wine_01h0my5sf5ha4318dx99295q64,BOTTLE,2016,8500,,,1 mattoni https://www.abbona.com/wp-content/uploads/2015/03/Cerviano-Merli-2016.pdf
wine_01h0my5sezjt713t9x08s9n0jx,BOTTLE,2015,8500,,,2 - 2011 https://www.abbona.com/wp-content/uploads/2015/03/Ravera-2015.pdf
wine_01gzr4ksdsshgw5w3rk52q9564,BOTTLE,2017,9500,,, http://www.caviola.com/pdf/BAROLO_SOTTOCASTELLO_DI_NOVELLO_ITA.pdf
wine_01gzr4kt5y2hr954cemgymcadg,BOTTLE,2017,9500,,, https://www.cavallotto.com/wp-content/uploads/2016/02/IT.BBB_.2017-4.pdf
wine_01h0my5seyjspjmyezc5xqybr3,BOTTLE,2015,16000,,, https://www.cavallotto.com/wp-content/uploads/2016/02/IT.BRV_.2015-4.pdf
wine_01gzr4kt6dg12ga74cyqmag57t,BOTTLE,2017,8500,,,1 - 2016 https://www.ceretto.com/uploads/public/2199_ceretto-barolo-docg.pdf
wine_01gzr4kt6e3c9vk9bgycqceyw6,BOTTLE,2013,28000,,,mattoni https://www.ceretto.com/uploads/public/2016_it-ceretto-barolo-docg-bricco-rocche.pdf
wine_01gzr4kt6eyea97wmmagbfda3y,BOTTLE,2009,19000,,,2 - 2013 | 1 sotto tetto https://www.ceretto.com/uploads/public/2191_ceretto-barolo-docg-brunate.pdf
wine_01gzr4kt6eya318dp2ab2ndw5q,BOTTLE,2017,19000,,, https://www.ceretto.com/uploads/public/2194_ceretto-barolo-docg-bussia.pdf
wine_01gzr4kt6ehmbxr0sw4wbs86bm,BOTTLE,2013,19000,,,1 sotto tetto https://www.ceretto.com/uploads/public/2197_ceretto-barolo-docg-prapo.pdf
wine_01gzr4ksjeaxr71aeerq8bfzw4,BOTTLE,2018,11000,,,3 - 2017 | 11 - https://www.callmewine.com/barolo-vigna-del-gris-conterno-fantino-2017-P29720.htm
wine_01gzr4kt3kbfww8ebwqpxqezag,BOTTLE,2017,11000,,,3 - 2015 https://www.callmewine.com/barolo-mosconi-conterno-fantino-2017-P30515.htm
wine_01gzr4ksjemm69xxhykex1zvn8,BOTTLE,2019,13900,,, https://www.wineshop.it/it/barolo-vigna-sori-ginestra-conterno-fantino.html
wine_01gzr4kt6x0gxw2pcv1ns9ctdb,BOTTLE,2018,30000,,, https://www.callmewine.com/barolo-arione-giacomo-conterno-2017-P30441.htm
wine_01gzr4kt6xmh9qqa6wb2vpzvkp,BOTTLE,2017,29000,,, https://www.callmewine.com/barolo-francia-conterno-2017-P30437.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1XeIyd9Z9WFrElGsjnhfvpkb80G6tw7pugu8_OzM7DYfayJPrtgPQaAgOfEALw_wcB
wine_01gzr4kt6xmh9qqa6wb2vpzvkp,BOTTLE,2018,29000,,, https://www.callmewine.com/barolo-francia-conterno-2017-P30437.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1XeIyd9Z9WFrElGsjnhfvpkb80G6tw7pugu8_OzM7DYfayJPrtgPQaAgOfEALw_wcB
wine_01gzr4ksd80dyvp82qzdjyy0rb,BOTTLE,2015,110000,,, https://www.callmewine.com/monfortino-conterno-2015-P30439.htm
wine_01h0my5sexfqvecet38bj687nz,BOTTLE,2009,12000,,, https://www.callmewine.com/barolo-cannubi-damilano-2017-P36586.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1pj1FLqkWtOYNdfrzLq7HcV162J6TUw2ZdK9aDd-1uPGDkz4SV1CUaAhJGEALw_wcB
wine_01gzr4kt7m7j3frgd2dzkt7crh,BOTTLE,2017,7500,,, https://www.vinatis.it/45244-barolo-2017-domenico-clerico
wine_01gzr4kt393v3273696bc5rwgq,BOTTLE,2017,14000,,, http://www.pira-chiaraboschis.com/images/SchedeTecniche/Scheda_Tecnica_Barolo_Mosconi_2010.pdf
wine_01gzr4kt39wdr39xhq76h1cx1z,BOTTLE,2018,12000,,,3 - 2017 | 1 bt mattoni http://www.pira-chiaraboschis.com/Barolo_ViaNuova.html
wine_01gzr4ksd8jp3ggp6t7s0fp9br,BOTTLE,2018,9900,,,6 - 2017 https://www.tannico.it/barolo-docg-2017-elio-altare.html
