type,size,price,internal_notes,vintage,name,winery_name,info,area
WHITE,BOTTLE, 42.00,https://www.kettmeir.com/images/pdf/schede-ita/Chardonnay-Vigna-Maso-Reiner_Alto-Adige-Do_ITA.pdf,2020,"CHARDONNAY ""MASO REINER"" Kettmeir Doc Südtirol ","CHARDONNAY ""MASO REINER"" Kettmeir Doc Südtirol ",,
WHITE,BOTTLE, 36.00,https://www.elenawalch.com/wp-content/uploads/2021/01/Gew%c3%bcrztraminer-Concerto-Grosso-2019.pdf,2019,GEWURZTRAMINER “CONCERTO GROSSO” Elena Walch Doc Südtirol  ,GEWURZTRAMINER “CONCERTO GROSSO” Elena Walch Doc Südtirol  ,2 - 2018,
WHITE,BOTTLE, 32.00,https://www.franz-haas.it/wp-content/uploads/2021/04/4-Gew%C3%BCrztraminer_ITA.pdf,2022,GEWURZTRAMINER Franz Haas Doc Südtirol ,GEWURZTRAMINER Franz Haas Doc Südtirol ,,
WHITE,BOTTLE, 33.00,https://www.callmewine.com/gewurztraminer-hartmann-dona-2019-P28852.htm,2019,GEWURZTRAMINER Hartmann Donà Doc Südtirol  ,GEWURZTRAMINER Hartmann Donà Doc Südtirol  ,,
WHITE,BOTTLE, 45.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-kolbenhof-gewurztraminer-alto-adige-doc-2019-j-hofstatter.html,2019,GEWURZTRAMINER “KOLBENHOF“ J. Hofstatter Doc Südtirol ,GEWURZTRAMINER “KOLBENHOF“ J. Hofstatter Doc Südtirol ,,
WHITE,BOTTLE, 36.00,https://www.ritterhof.it/it/vini-alto-adige/collis/gewurztraminer-auratus,2019,GEWURZTRAMINER “AURATUS” Ritterhof Doc Südtirol ,GEWURZTRAMINER “AURATUS” Ritterhof Doc Südtirol ,,
WHITE,BOTTLE, 32.00,https://www.tannico.it/alto-adige-gewurztraminer-doc-2020-san-michele-appiano-0-375l.html,2020,GEWURZTRAMINER San Michele Appiano Doc Südtirol ,GEWURZTRAMINER San Michele Appiano Doc Südtirol ,,
WHITE,BOTTLE, 36.00,https://trentinoaltoadigewine.it/dorfmann-thomas/474-gewurztraminer-2018-thomas-dorfmann.html,2019,GEWURZTRAMINER Thomas Dorfmann Valle Isarco Doc Südtirol ,GEWURZTRAMINER Thomas Dorfmann Valle Isarco Doc Südtirol ,,
WHITE,BOTTLE, 44.00,https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FNussbaumer%20Gew%C3%BCrztraminer%2FTRAMIN%2DI%2DNUSSBAUMER%2D2018%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FNussbaumer%20Gew%C3%BCrztraminer,2018,GEWURZTRAMINER “NUSSBAUMER“ Tramin Doc Südtirol ,GEWURZTRAMINER “NUSSBAUMER“ Tramin Doc Südtirol ,,
WHITE,BOTTLE, 29.00,https://www.vinusta.com/it-it/vini/vini-bianchi/altri-vini-bianchi/789/gruener-veltliner-valle-isarco-doc-2019-strasserhof,2018,GRUNER VELTLINER Strasserhof Doc Südtirol ,GRUNER VELTLINER Strasserhof Doc Südtirol ,,
WHITE,BOTTLE, 34.00,https://www.viniferi.com/de/gr%C3%BCner-veltliner-alto-a,2019,GRUNER VELTLINER Thomas Dorfmann Valle Isarco Doc Südtirol ,GRUNER VELTLINER Thomas Dorfmann Valle Isarco Doc Südtirol ,,
WHITE,BOTTLE, 36.00,https://www.bernabei.it/alto-adige-valle-isarco-doc-kerner-praepositus-abbazia-di-novacella?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIEcqS6fhDHXZC7cQ3EVtt18ANBNaCP2TQNLtA_g8WjILyT-gpsva5BoCNbIQAvD_BwE,2019,KERNER “PRAEPOSITUS” Abbazia di Novacella Doc Südtirol  ,KERNER “PRAEPOSITUS” Abbazia di Novacella Doc Südtirol  ,5 - 2017,
WHITE,BOTTLE, 29.00,https://www.vinusta.com/it-it/vini/vini-bianchi/altri-vini-bianchi/785/kerner-valle-isarco-doc-2021-strasserhof,2020,KERNER Strasserhof Dop Südtirol Valle Isarco ,KERNER Strasserhof Dop Südtirol Valle Isarco ,,
WHITE,BOTTLE, 29.00,https://www.callmewine.com/pinot-bianco-lepus-franz-haas-2020-P34234.htm,2020,PINOT BIANCO “LEPUS” Franz Haas Doc Südtirol ,PINOT BIANCO “LEPUS” Franz Haas Doc Südtirol ,,
WHITE,BOTTLE, 35.00,https://www.kettmeir.com/images/pdf/schede-ita/PinotB_Athesis_KT_2020_ITA.pdf,2019,PINOT BIANCO “ATHESIS” Kettmeir Doc Südtirol  ,PINOT BIANCO “ATHESIS” Kettmeir Doc Südtirol  ,6 - 2018,
WHITE,BOTTLE, 29.00,https://shop.stmichael.it/it/pinot-bianco-schulthauser.html,2020,"PINOT BIANCO ""SCHULTHAUSER"" San Michele Appiano Doc Südtirol ","PINOT BIANCO ""SCHULTHAUSER"" San Michele Appiano Doc Südtirol ",,
WHITE,BOTTLE, 46.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=97&l-id=13,2019,PINOT BIANCO “VORBERG” Terlan Doc Südtirol ,PINOT BIANCO “VORBERG” Terlan Doc Südtirol ,,
WHITE,BOTTLE, 29.00,https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMoriz%20Pinot%20Bianco%2FTRAMIN%2DI%2DMORIZ%2D19%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMoriz%20Pinot%20Bianco,2019,"PINOT BIANCO ""MORIZ"" Tramin Doc Südtirol  ","PINOT BIANCO ""MORIZ"" Tramin Doc Südtirol  ",,
WHITE,BOTTLE, 38.00,https://www.kettmeir.com/images/pdf/schede-ita/Pinot_Grigio_Vigna_Maso_Reiner_ITA.pdf?_gl=1*z7t9zt*_up*MQ..&gclid=Cj0KCQjwguGYBhDRARIsAHgRm49qahoyCEM1fNBGS5QtUfau1b_juQD_K7zLjs33sOwQ7sFlhUKACrcaAi9PEALw_wcB,2020,"PINOT GRIGIO ""MASO REINER"" Kettmeir Doc Südtirol ","PINOT GRIGIO ""MASO REINER"" Kettmeir Doc Südtirol ",,
WHITE,BOTTLE, 36.00,https://www.bernabei.it/alto-adige-sudtirol-doc-riesling-falkenstein,2019,RIESLING Falkenstein Doc Südtirol Val Venosta ,RIESLING Falkenstein Doc Südtirol Val Venosta ,,
WHITE,BOTTLE, 46.00,https://www.pursuedtirol.com/it/kellerei-andrian-sauvignon-andrius-2020,2020,SAUVIGNON “ANDRIUS” Andrian Doc Südtirol ,SAUVIGNON “ANDRIUS” Andrian Doc Südtirol ,,
WHITE,BOTTLE, 75.00,https://www.cantina-terlano.com/it/vini/quarz-11/,2020,SAUVIGNON “QUARZ” Terlan Doc Südtirol  ,SAUVIGNON “QUARZ” Terlan Doc Südtirol  ,2 - 2018,
WHITE,BOTTLE, 36.00,https://www.cantina-terlano.com/it/vini/winkl-15/,2021,SAUVIGNON “WINKL” Terlan Doc Südtirol   ,SAUVIGNON “WINKL” Terlan Doc Südtirol   ,1 - 2016 | 11 - 2019,
WHITE,BOTTLE, 36.00,https://www.callmewine.com/sylvaner-praepositus-abbazia-di-novacella-2019-P28096.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIPttYrCBdncwqnKNqhNyYHjgYM7Zq3KoRUs_6Q1Z_-zDmUlrIdW6lhoCbNMQAvD_BwE,2019,"SYLVANER ""PRAEPOSITUS"" A. di Novacella Doc Südtirol ","SYLVANER ""PRAEPOSITUS"" A. di Novacella Doc Südtirol ",,
WHITE,BOTTLE, 36.00,https://www.vinopuro.com/it/gruner-veltliner-aa-valle-isarco-doc-strasserhof-2021-25132.html?utm_source=google-shop&utm_medium=cpc&utm_campaign=feed-google&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIOTW8YcKqdz31aU_Q7ackVp07uoR81cJzOBq8fxcS4rgwU8_6bqN3hoC_6kQAvD_BwE,2017,"SYLVANER ""ANJO"" Strasserhof Dop Südtirol Valle Isarco ","SYLVANER ""ANJO"" Strasserhof Dop Südtirol Valle Isarco ",,
WHITE,BOTTLE, 34.00,"https://trentinoaltoadigewine.it/dorfmann-thomas/473-sylvaner-2018-thomas-dorfmann.html#:~:text=Colore%20giallo%20paglierino%20tendente%20al,e%20con%20una%20persistenza%20elegante.",2019,SYLVANER Thomas Dorfmann Valle Isarco Doc Südtirol ,SYLVANER Thomas Dorfmann Valle Isarco Doc Südtirol ,,
WHITE,BOTTLE, 44.00,https://www.callmewine.com/don%C3%A0-blanc-hartmann-don%C3%A0-2018-P36455.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIAXQbMtJxSmMEeAFYUoHouqcR8LhYNN8CxsjnvNmtDofRJQcqs2fuhoCelsQAvD_BwE,2018,DONA’ BLANC  Hartmann Dona’ IGT Mitterberg ,DONA’ BLANC  Hartmann Dona’ IGT Mitterberg ,"PINOT BIANCO, CHARDONNAY",
WHITE,BOTTLE, 36.00,https://www.franz-haas.it/wp-content/uploads/2021/04/8-Manna_ITA.pdf,2019,MANNA BIANCO  Franz Haas Doc Südtirol ,MANNA BIANCO  Franz Haas Doc Südtirol ,"CHARDONNAY, SAUVIGNON, GEWURZTRAMINER, RIESLING, KERNER",
WHITE,BOTTLE, 190.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Bianco%20APPIUS%202016.pdf,2016,APPIUS  San Michele Appiano Doc Südtirol  ,APPIUS  San Michele Appiano Doc Südtirol  ,"CHARDONNAY, PINOT GRIGIO, PINOT BIANCO, SAUVIGNON | legno",
WHITE,BOTTLE, 44.00,https://www.strasserhof.info/it/tenuta/inostrivini/AnJo_18_Strasserhof_it.pdf,2018,ANJO  Strasserhof Vigneti Delle Dolomiti IGT ,ANJO  Strasserhof Vigneti Delle Dolomiti IGT ,"SYLVANER, RIESLING, KERNER",
WHITE,BOTTLE, 69.00,https://www.cantina-terlano.com/it/vini/nova-domus-5/,2020,NOVA DOMUS  Terlan Doc Südtirol    ,NOVA DOMUS  Terlan Doc Südtirol    ,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC | 6 - 2018 | ? - 2016 | ? - 2017",
WHITE,BOTTLE, 170.00,https://www.cantina-terlano.com/it/vini/rarity-2008-38/,2008,RARITÀ TERLANER  Terlan Doc Südtirol ,RARITÀ TERLANER  Terlan Doc Südtirol ,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC",
WHITE,BOTTLE, 34.00,https://www.cantina-terlano.com/it/vini/terlaner-16/,2020,TERLANER Classico  Terlan Doc Südtirol ,TERLANER Classico  Terlan Doc Südtirol ,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC",
WHITE,BOTTLE, 270.00,https://www.cantina-terlano.com/it/vini/terlaner-i-9/,2018,"TERLANER ""PRIMO""  Terlan Doc Südtirol ","TERLANER ""PRIMO""  Terlan Doc Südtirol ","PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC",
WHITE,BOTTLE, 25.00,,2017,PINOT BIANCO Kettmeir Doc Südtirol  ,PINOT BIANCO Kettmeir Doc Südtirol  ,,
WHITE,BOTTLE, 52.00,file:///Users/admin/Downloads/sophie-2020-ital.pdf,2017,CHARDONNAY “SOPHIE” Manincor Doc Südtirol   ,CHARDONNAY “SOPHIE” Manincor Doc Südtirol   ,,
RED,BOTTLE, 49.00,https://www.bernabei.it/alto-adige-doc-lagrein-riserva-praepositus-abbazia-di-novacella,2018,LAGREIN Riserva “PRAEPOSITUS” A. di Novavcella Doc Südtirol ,LAGREIN Riserva “PRAEPOSITUS” A. di Novavcella Doc Südtirol ,,
RED,BOTTLE, 34.00,https://aloislageder.eu/vini/vitigni-classici/lagrein,2020,LAGREIN Alois Lageder Doc Südtirol ,LAGREIN Alois Lageder Doc Südtirol ,,
RED,BOTTLE, 49.00,https://aloislageder.eu/vini/capolavori/lindenburg-vini,2017,"LAGREIN ""LINDENBURG"" Alois Lageder Doc Südtirol   ","LAGREIN ""LINDENBURG"" Alois Lageder Doc Südtirol   ",3 - 2016 | 3 - 2006 legno,
RED,BOTTLE, 36.00,https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Rubeno_Lagrein_2021_ITA.pdf,2021,"LAGREIN ""RUBENO"" Andrian Doc Südtirol   ","LAGREIN ""RUBENO"" Andrian Doc Südtirol   ",? - 2019 | ? - 2020,
RED,BOTTLE, 59.00,https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Tor_di_Lupo_Lagrein_Riserva_2019_ITA.pdf,2019,LAGREIN Riserva “TOR DI LUPO” Andrian Doc Südtirol  ,LAGREIN Riserva “TOR DI LUPO” Andrian Doc Südtirol  ,5 - 2017,
RED,BOTTLE, 34.00,https://www.callmewine.com/lagrein-weinberghof-bellutti-2020-P36312.htm,2019,LAGREIN “UNTERSTOAN” Bellutti Weingut Doc Südtirol ,LAGREIN “UNTERSTOAN” Bellutti Weingut Doc Südtirol ,,
RED,BOTTLE, 45.00,https://justitalianwine.com/vino/Lagrein-S%C3%BCdtirol-Alto-Adige-DOC-Weinberghof-Bellutti-2019,2017,LAGREIN Riserva Bellutti Weingut Doc Südtirol   ,LAGREIN Riserva Bellutti Weingut Doc Südtirol   ,3 - 2016 | 1 - 2015,
RED,BOTTLE, 34.00,https://www.wine-online.it/it/lagrein-vigne-vecchie-2019-bio-alto-adige-doc-brunnenhof.html,2018,LAGREIN Vecchie Vigne Brunnenhof Doc Südtirol ,LAGREIN Vecchie Vigne Brunnenhof Doc Südtirol ,,
RED,BOTTLE, 34.00,https://www.elenawalch.com/wp-content/uploads/2021/01/Lagrein-2019.pdf,2020,LAGREIN Elena Walch Doc Südtirol ,LAGREIN Elena Walch Doc Südtirol ,,
RED,BOTTLE, 59.00,https://www.callmewine.com/lagrein-elena-walch-2021-P36238.htm,2017,LAGREIN Riserva “CASTEL RINGBERG” Elena Walch Doc Südtirol  ,LAGREIN Riserva “CASTEL RINGBERG” Elena Walch Doc Südtirol  ,7 - 2016,
RED,BOTTLE, 36.00,https://www.enosearcher.it/bottiglia/franz-haas-alto-adige-sudtirol-doc-lagrein-2019/,2019,LAGREIN “SCHWEIZER” Franz Haas Doc Südtirol  ,LAGREIN “SCHWEIZER” Franz Haas Doc Südtirol  ,7 - 2018,
RED,BOTTLE, 34.00,https://www.girlan.it/it/weinbrief/?id=205,2020,LAGREIN Girlan Doc Südtirol  ,LAGREIN Girlan Doc Südtirol  ,6 - 2021,
RED,BOTTLE, 39.00,https://www.tannico.it/alto-adige-lagrein-doc-2017-hartmann-dona.html,2019,LAGREIN Hartmann Donà Doc Südtirol  ,LAGREIN Hartmann Donà Doc Südtirol  ,10 - 2017,
RED,BOTTLE, 49.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-steinraffler-lagrein-alto-adige-doc-2017-j-hofstatter.html,2018,"LAGREIN ""STEINRAFFLER"" J. Hofstatter Doc Südtirol  ","LAGREIN ""STEINRAFFLER"" J. Hofstatter Doc Südtirol  ",5 - 2017,
RED,BOTTLE, 29.00,https://www.kettmeir.com/images/pdf/schede-ita/KT_Lagrein_AA_ITA.pdf,2018,LAGREIN Kettmeir Doc Südtirol  ,LAGREIN Kettmeir Doc Südtirol  ,,
RED,BOTTLE, 55.00,https://www.manincor.com/it/lagrein-rubatsch.html,2019,"LAGREIN ""RUBATSCH"" Manincor Doc Südtirol  ","LAGREIN ""RUBATSCH"" Manincor Doc Südtirol  ",3 - 2018,
RED,BOTTLE, 49.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Lagrein%20Riserva%20Sanct%20Valentin_2019.pdf,2019,"LAGREIN Riserva ""SANCT VALENTIN""  San Michele Appiano Doc Südtirol ","LAGREIN Riserva ""SANCT VALENTIN""  San Michele Appiano Doc Südtirol ",,
RED,BOTTLE, 34.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=96&l-id=24,2020,LAGREIN Terlan Doc Südtirol ,LAGREIN Terlan Doc Südtirol ,,
RED,BOTTLE, 39.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=100&l-id=7,2020,LAGREIN Riserva “GRIES” Terlan Doc Südtirol ,LAGREIN Riserva “GRIES” Terlan Doc Südtirol ,,
RED,BOTTLE, 54.00,https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FUrban%20Lagrein%2FTRAMIN%2DI%2DURBAN%2D17%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FUrban%20Lagrein,2017,LAGREIN Riserva “URBAN” Tramin Doc Südtirol ,LAGREIN Riserva “URBAN” Tramin Doc Südtirol ,,
RED,BOTTLE, 54.00,"https://www.callmewine.com/pinot-nero-praepositus-abbazia-di-novacella-2018-P34209.htm#:~:text=Il%20Pinot%20Nero%20%E2%80%9CPraepositus%E2%80%9D%20Riserva,coltivazione%20del%20vitigno%20di%20Borgogna.",2018,PINOT NERO Riserva “PRAEPOSITUS” A. di Novacella Doc Südtirol  ,PINOT NERO Riserva “PRAEPOSITUS” A. di Novacella Doc Südtirol  ,3 - 2015,
RED,BOTTLE, 34.00,https://aloislageder.eu/assets/lag_files/2020_Pinot%20Noir_IT.pdf,2020,PINOT NERO Alois Lageder Doc Südtirol ,PINOT NERO Alois Lageder Doc Südtirol ,,
RED,BOTTLE, 69.00,https://aloislageder.eu/vini/capolavori/krafuss-vini,2019,"PINOT NERO ""KRAFUSS"" Alois Lageder Doc Südtirol ","PINOT NERO ""KRAFUSS"" Alois Lageder Doc Südtirol ",,
RED,BOTTLE, 34.00,https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Pinot_Noir_2021_ITA.pdf,2020,PINOT NERO Andrian Doc Südtirol  ,PINOT NERO Andrian Doc Südtirol  ,23 - 2019,
RED,BOTTLE, 65.00,https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Anrar_Pinot_Nero_Riserva_2019_ITA.pdf,2017,PINOT NERO Riserva “ANRAR” Andrian Doc Südtirol ,PINOT NERO Riserva “ANRAR” Andrian Doc Südtirol ,,
RED,BOTTLE, 44.00,https://www.ferruccio-carlotto.com/docs/pinot-pdf-it.pdf,2018,PINOT NERO Carlotto Ferruccio Doc Südtirol ,PINOT NERO Carlotto Ferruccio Doc Südtirol ,,
RED,BOTTLE, 34.00,https://www.elenawalch.com/it/shop/,2021,PINOT NERO Elena Walch Doc Südtirol ,PINOT NERO Elena Walch Doc Südtirol ,,
RED,BOTTLE, 56.00,https://www.elenawalch.com/it/shop/,2019,"PINOT NERO Riserva ""LUDWIG"" Elena Walch Doc Südtirol ","PINOT NERO Riserva ""LUDWIG"" Elena Walch Doc Südtirol ",,
RED,BOTTLE, 39.00,https://www.falkenstein.bz/it/vini/pinot-nero/,2017,PINOT NERO Falkenstein Doc Südtirol Val Venosta ,PINOT NERO Falkenstein Doc Südtirol Val Venosta ,,
RED,BOTTLE, 44.00,https://www.franz-haas.it/wp-content/uploads/2021/04/13-PinotNero_ITA.pdf,2021,PINOT NERO Franz Haas Doc Südtirol ,PINOT NERO Franz Haas Doc Südtirol ,,
RED,BOTTLE, 65.00,https://www.franz-haas.it/wp-content/uploads/2021/04/14-PinotNeroSchweizer_ITA.pdf,2019,"PINOT NERO ""SCHWEIZER"" Franz Haas Doc Südtirol  ","PINOT NERO ""SCHWEIZER"" Franz Haas Doc Südtirol  ",7 - 2018,
RED,BOTTLE, 34.00,https://www.girlan.it/it/weinbrief/?id=238,2020,"PINOT NERO ""PATRICIA"" Girlan  Doc Südtirol ","PINOT NERO ""PATRICIA"" Girlan  Doc Südtirol ",,
RED,BOTTLE, 44.00,https://www.girlan.it/it/weinbrief/?id=219,2019,"PINOT NERO Riserva ""FLORA"" Girlan Doc Südtirol  ","PINOT NERO Riserva ""FLORA"" Girlan Doc Südtirol  ",,
RED,BOTTLE, 62.00,https://www.girlan.it/it/weinbrief/?id=236,2018,PINOT NERO Riserva “TRATTMANN” Girlan Doc Südtirol ,PINOT NERO Riserva “TRATTMANN” Girlan Doc Südtirol ,,
RED,BOTTLE, 135.00,https://www.girlan.it/it/weinbrief/?id=236,2018,PINOT NERO Riserva “CURLAN” Girlan Doc Südtirol ,PINOT NERO Riserva “CURLAN” Girlan Doc Südtirol ,,
RED,BOTTLE, 190.00,https://www.girlan.it/it/weinbrief/?id=231,2016,"PINOT NERO Riserva ""VIGNA GANGER"" Girlan Doc Südtirol ","PINOT NERO Riserva ""VIGNA GANGER"" Girlan Doc Südtirol ",,
RED,BOTTLE, 46.00,https://www.tannico.it/alto-adige-pinot-nero-doc-mazzon-2016-gottardi.html,2017,PINOT NERO MAZZON Gottardi Doc Südtirol  ,PINOT NERO MAZZON Gottardi Doc Südtirol  ,14 - 2016,
RED,BOTTLE, 110.00,"https://www.callmewine.com/pinot-nero-riserva-mazzon-gottardi-2012-P1805.htm#:~:text=Il%20vino%20Pinot%20Nero%20Riserva,dotata%20di%20una%20notevole%20longevit%C3%A0.",2015,PINOT NERO Riserva Gottardi Doc Südtirol ,PINOT NERO Riserva Gottardi Doc Südtirol ,,
RED,BOTTLE, 42.00,https://www.callmewine.com/pinot-nero-hartmann-don%C3%A0-2019-P30689.htm,2019,PINOT NERO Hartmann Donà  Doc Südtirol ,PINOT NERO Hartmann Donà  Doc Südtirol ,,
RED,BOTTLE, 105.00,https://www.callmewine.com/pinot-nero-dona-noir-hartman-dona-2015-P38752.htm,2013,"PINOT NERO ""DONA' NOIR"" Hartmann Donà Doc Südtirol ","PINOT NERO ""DONA' NOIR"" Hartmann Donà Doc Südtirol ",,
RED,BOTTLE, 105.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/barthenau-vigna-s-urbano-pinot-nero-alto-adige-doc-2017-j-hofstatter.html,2017,"PINOT NERO ""BARTHENAU"" J. Hofstatter Vigna S. Urbano ","PINOT NERO ""BARTHENAU"" J. Hofstatter Vigna S. Urbano ",,
RED,BOTTLE, 55.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/riserva-mazon-pinot-nero-alto-adige-doc-2019-j-hofstatter,2019,"PINOT NERO Riserva ""MAZON"" J. Hofstatter Doc Südtirol  ","PINOT NERO Riserva ""MAZON"" J. Hofstatter Doc Südtirol  ",11 - 2018,
RED,BOTTLE, 29.00,https://www.kettmeir.com/images/pdf/schede-ita/KT_Pinot_Nero_AA_ITA.pdf,2018,PINOT NERO Kettmeir Doc Südtirol  ,PINOT NERO Kettmeir Doc Südtirol  ,,
RED,BOTTLE, 45.00,https://www.kettmeir.com/images/pdf/schede-ita/PinotN_VignaMR_KT_2020_ITA.pdf,2019,"PINOT NERO ""MASO REINER"" Kettmeir Doc Südtirol ","PINOT NERO ""MASO REINER"" Kettmeir Doc Südtirol ",,
RED,BOTTLE, 39.00,https://tenuta-kollerhof.com/wp-content/uploads/2021/02/Kollerhof_Pinot-nero_scheda-vino.pdf,2017,PINOT NERO “MAZON”  Kollerhof Doc Südtirol ,PINOT NERO “MAZON”  Kollerhof Doc Südtirol ,,
RED,BOTTLE, 59.00,https://www.manincor.com/it/mason.html,2017,PINOT NERO MASON Manincor Doc Südtirol  ,PINOT NERO MASON Manincor Doc Südtirol  ,,
RED,BOTTLE, 130.00,https://www.manincor.com/it/mason-di-mason.html,2016,"PINOT NERO Riserva ""MASON DI MASON” Manincor  Doc Südtirol ","PINOT NERO Riserva ""MASON DI MASON” Manincor  Doc Südtirol ",,
RED,BOTTLE, 39.00,https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf,2019,PINOT NERO Maso Thaler Doc Südtirol ,PINOT NERO Maso Thaler Doc Südtirol ,,
RED,BOTTLE, 59.00,https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf,2018,"PINOT NERO Maso Thaler Riserva ""680"" Doc Südtirol ","PINOT NERO Maso Thaler Riserva ""680"" Doc Südtirol ",,
RED,BOTTLE, 34.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Pinot%20Noir_2021.pdf,2021,PINOT NERO San Michele Appiano Doc Südtirol ,PINOT NERO San Michele Appiano Doc Südtirol ,,
RED,BOTTLE, 59.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Pinot%20Noir%20Riserva%20Sanct%20Valentin_2019.pdf,2019,"PINOT NERO Riserva ""SANCT VALENTIN"" San Michele Appiano Doc Südtirol ","PINOT NERO Riserva ""SANCT VALENTIN"" San Michele Appiano Doc Südtirol ",,
RED,BOTTLE, 34.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=116&l-id=25,2020,PINOT NERO Terlan Doc Südtirol  ,PINOT NERO Terlan Doc Südtirol  ,,
RED,BOTTLE, 39.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=101&l-id=6,2018,"PINOT NERO Riserva ""MONTICOL"" Terlan Doc Südtirol ","PINOT NERO Riserva ""MONTICOL"" Terlan Doc Südtirol ",,
RED,BOTTLE, 44.00,https://bowine.it/prodotti/thomas-dorfmann-pinot-nero-2018/,2020,PINOT NERO Thomas Dorfmann Valle Isarco Doc Südtirol ,PINOT NERO Thomas Dorfmann Valle Isarco Doc Südtirol ,,
RED,BOTTLE, 54.00,https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMaglen%20Pinot%20Nero%2FTRAMIN%2DI%2DMAGLEN%2D17%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMaglen%20Pinot%20Nero,2017,"PINOT NERO Riserva ""MAGLEN"" Tramin Doc Südtirol ","PINOT NERO Riserva ""MAGLEN"" Tramin Doc Südtirol ",,
RED,BOTTLE, 29.00,https://www.girlan.it/it/weinbrief/?id=117,2020,"VERNATSCH ""FASS N.9"" Girlan Doc Südtirol ","VERNATSCH ""FASS N.9"" Girlan Doc Südtirol ",,
RED,BOTTLE, 34.00,https://www.girlan.it/it/weinbrief/?id=127,2018,"VERNATSCH ""GSCHLEIER"" Alte Reben Girlan  Doc Südtirol  ","VERNATSCH ""GSCHLEIER"" Alte Reben Girlan  Doc Südtirol  ",,
