ok,type,name,winery_name,area,size,vintage,price,details,tech_sheet,internal_notes,info,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,SPARKLING,"JAQUESSON “DIZY"" T. ROUGES","JAQUESSON “DIZY"" T. ROUGES",,BOTTLE,2013,250,3 - 2012,https://babo.wine/it/champagne/jacquesson-dizy-terres-rouges-2013-extra-brut-p172824,3 - 2012 https://babo.wine/it/champagne/jacquesson-dizy-terres-rouges-2013-extra-brut-p172824,,Dizy Champagne,Jacquesson,wine_01havwedsmwdhw3sc5rgnhjp2v,,37.26355
FALSE,SPARKLING,KRUG Grande Cuvèe Brut Vertical Edition 167° - 168° - 169° - 170°,KRUG Grande Cuvèe Brut Vertical Edition 167° - 168° - 169° - 170°,,BOTTLE,,380,Vertical Edition 167° - 168° - 169° - 170°,,Vertical Edition 167° - 168° - 169° - 170° ,,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,7122486,29.402134
FALSE,SPARKLING,KRUG Grande Cuvèe Brut Vertical Edition 170°,KRUG Grande Cuvèe Brut Vertical Edition 170°,,BOTTLE,,380,Vertical Edition 170°,https://www.enosearcher.it/bottiglia/krug-champagne-aoc-grande-cuvee-170eme-edition/,Vertical Edition 170° https://www.enosearcher.it/bottiglia/krug-champagne-aoc-grande-cuvee-170eme-edition/,,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,7122486,29.402134
TRUE,SPARKLING,LAURENT PERRIER “LA CUVÉE” Brut,LAURENT PERRIER “LA CUVÉE” Brut,,BOTTLE,,80,,https://www.tannico.it/champagne-brut-la-cuvee-laurent-perrier.html, https://www.tannico.it/champagne-brut-la-cuvee-laurent-perrier.html,,La Cuvée Brut Champagne,Laurent-Perrier,wine_01gzr4ks5hsmde1f5vkm7fzt85,5552281,41.47402
FALSE,SPARKLING,LAURENT PERRIER “CUVÉE ROSÈE” Brut,LAURENT PERRIER “CUVÉE ROSÈE” Brut,,BOTTLE,,140,,https://www.tannico.it/champagne-brut-cuvee-rose-laurent-perrier.html, https://www.tannico.it/champagne-brut-cuvee-rose-laurent-perrier.html,,Cuvée Extra Brut Champagne,Laurent-Perrier,wine_01gzr4ks5hp4606ztvg3mv55wf,2597772,38.3543
TRUE,SPARKLING,"LAURENT PERRIER ""ULTRA BRUT"" Nature","LAURENT PERRIER ""ULTRA BRUT"" Nature",,BOTTLE,,115,,https://www.tannico.it/champagne-brut-nature-ultra-brut-laurent-perrier.html, https://www.tannico.it/champagne-brut-nature-ultra-brut-laurent-perrier.html,,Ultra Brut Champagne (Brut Nature),Laurent-Perrier,wine_01gzr4ks5hppdh0jyxzez21y5r,1179551,47.938923
TRUE,SPARKLING,LAURENT PERRIER “MILLÉSIMÉ ” Brut,LAURENT PERRIER “MILLÉSIMÉ ” Brut,,BOTTLE,2008,115,,https://www.tannico.it/champagne-brut-millesime-2008-laurent-perrier.html, https://www.tannico.it/champagne-brut-millesime-2008-laurent-perrier.html,,Brut Millésimé Champagne,Laurent-Perrier,wine_01gzr4ks5h7z6yfdmcpd6fmyrq,1657892,42.793453
TRUE,SPARKLING,"LOUIS ROEDERER ""COLLECTION 244"" Brut","LOUIS ROEDERER ""COLLECTION 244"" Brut",,BOTTLE,,115,9 - 243 | 8 - 242,https://www.tannico.it/champagne-brut-aoc-collection-243-louis-roederer.html?_gl=1*1b3gepl*_up*MQ..&gclid=Cj0KCQjwyt-ZBhCNARIsAKH1174FKAG97IJz0uUG5y2hBXofwTjmsfNpLZ3y1sw8BAQqVWB1Neg9vZwaAtKfEALw_wcB,9 - 243 | 8 - 242 https://www.tannico.it/champagne-brut-aoc-collection-243-louis-roederer.html?_gl=1*1b3gepl*_up*MQ..&gclid=Cj0KCQjwyt-ZBhCNARIsAKH1174FKAG97IJz0uUG5y2hBXofwTjmsfNpLZ3y1sw8BAQqVWB1Neg9vZwaAtKfEALw_wcB,,Collection 244 Champagne,Louis Roederer,wine_01gzr4ks5t3r3m2xqxvqrmzvgc,11451224,47.202633
TRUE,SPARKLING,"LOUIS ROEDERER ""CRISTAL"" Brut Millèsime","LOUIS ROEDERER ""CRISTAL"" Brut Millèsime",,BOTTLE,2014,470,,https://www.tannico.it/champagne-cristal-2014-louis-roederer-cofanetto.html, https://www.tannico.it/champagne-cristal-2014-louis-roederer-cofanetto.html,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,74304,48.393265
FALSE,SPARKLING,MANDOIS “CUVEE VICTOR” Brut Blanc de Blanc,MANDOIS “CUVEE VICTOR” Brut Blanc de Blanc,,BOTTLE,2012,99,,https://www.vivino.com/US/it/mandois-cuvee-victor-mandois-vieilles-vignes-brut-champagne/w/1397876, https://www.vivino.com/US/it/mandois-cuvee-victor-mandois-vieilles-vignes-brut-champagne/w/1397876,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
TRUE,SPARKLING,"PERRIER JOUËT ""BELLE EPOQUE"" Brut","PERRIER JOUËT ""BELLE EPOQUE"" Brut",,BOTTLE,2013,310,Chardonnay 50% Pinot Nero 45% Pinot Meunier 5%,https://www.callmewine.com/champagne-bell-epoque-perrier-jouet-2013-P30269.htm,Chardonnay 50% Pinot Nero 45% Pinot Meunier 5% https://www.callmewine.com/champagne-bell-epoque-perrier-jouet-2013-P30269.htm,,Belle Epoque Brut Champagne,Perrier-Jouët,wine_01gzr4ksd4ahar44dg95zgrg4g,79162,58.325394
TRUE,SPARKLING,POL ROGER Brut Reserve,POL ROGER Brut Reserve,,BOTTLE,,85,,https://www.tannico.it/champagne-brut-reserve-pol-roger-25038.html, https://www.tannico.it/champagne-brut-reserve-pol-roger-25038.html,,Réserve Brut Champagne,Pol Roger,wine_01gzr4kscbtrxfra499jsfa2z0,1884610,39.343834
FALSE,SPARKLING,POL ROGER Blanc de Blancs Vintage,POL ROGER Blanc de Blancs Vintage,,BOTTLE,2013,155,,https://www.tannico.it/champagne-brut-blanc-de-blancs-vintage-2013-pol-roger-astuccio.html, https://www.tannico.it/champagne-brut-blanc-de-blancs-vintage-2013-pol-roger-astuccio.html,,Blanc de Blancs Mousseux Brut,Pol Blanc,wine_01havwedv1y8tnv9xjj770xhqj,,57.983253
TRUE,SPARKLING,POL ROGER SIR WINSTON CHURCHILL,POL ROGER SIR WINSTON CHURCHILL,,BOTTLE,2013,430,,https://www.tannico.it/champagne-brut-sir-winston-churchill-2012-pol-roger-astuccio.html, https://www.tannico.it/champagne-brut-sir-winston-churchill-2012-pol-roger-astuccio.html,,Sir Winston Churchill Brut Champagne,Pol Roger,wine_01gzr4kscbzga5159ds831sygw,1692390,55.24263
TRUE,SPARKLING,PHILIPPONNAT “ROYALE RESERVE” Brut,PHILIPPONNAT “ROYALE RESERVE” Brut,,BOTTLE,,85,Pinot Nero 65% Chardonnay 30% Pinot moniet 5%,https://www.tannico.it/champagne-brut-royale-reserve-philipponnat-24351.html,Pinot Nero 65% Chardonnay 30% Pinot moniet 5% https://www.tannico.it/champagne-brut-royale-reserve-philipponnat-24351.html,,Royale Réserve Brut Champagne,Philipponnat,wine_01gzr4ks63nx7n95vw12dcynhy,83817,37.648254
TRUE,SPARKLING,PHILIPPONNAT “ROYALE RESERVE” NON DOSÉ Brut,PHILIPPONNAT “ROYALE RESERVE” NON DOSÉ Brut,,BOTTLE,,90,Pinot Nero 50% Chardonnay 30% Pinot moniet 20%,https://www.tannico.it/champagne-non-dose-royale-reserve-philipponnat.html,Pinot Nero 50% Chardonnay 30% Pinot moniet 20% https://www.tannico.it/champagne-non-dose-royale-reserve-philipponnat.html,,Royale Réserve Non Dosé Champagne,Philipponnat,wine_01gzr4ks63dw1mz9w5ezwc97av,1252845,41.881786
FALSE,SPARKLING,"PHILIPPONNAT ""GRAND BLANC"" Blanc de Blanc Extra Brut","PHILIPPONNAT ""GRAND BLANC"" Blanc de Blanc Extra Brut",,BOTTLE,2011,150,100% chardonnay,https://www.bernabei.it/grand-blanc-extra-brut-philipponnat-75-cl,100% chardonnay https://www.bernabei.it/grand-blanc-extra-brut-philipponnat-75-cl,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,68.504326
TRUE,SPARKLING,PHILIPPONNAT Blanc de Noirs Extra Brut,PHILIPPONNAT Blanc de Noirs Extra Brut,,BOTTLE,2014,150,? - 2012 | 100% pinot nero,https://www.callmewine.com/champagne-blanc-de-noirs-philipponnat-2015-P35469.htm,? - 2012 | 100% pinot nero https://www.callmewine.com/champagne-blanc-de-noirs-philipponnat-2015-P35469.htm,,Blanc de Noirs Extra Brut Champagne,Philipponnat,wine_01gzr4ks63k827636nmdzsbbh0,6780105,37.11021
TRUE,SPARKLING,PHILIPPONNAT “CLOS DE GOISSES” Brut,PHILIPPONNAT “CLOS DE GOISSES” Brut,,BOTTLE,2007,490,45 Pinot Nero 55 Chardonnay | 1-2010 Extra Brut,https://www.bernardistore.it/prodotto/champagne-brut-clos-de-goisses-2007-philipponnat-in-cassa-legno/,45 Pinot Nero 55 Chardonnay | 1-2010 Extra Brut https://www.bernardistore.it/prodotto/champagne-brut-clos-de-goisses-2007-philipponnat-in-cassa-legno/,,Clos des Goisses Champagne,Philipponnat,wine_01gzr4ks63m600dq3q01k6f92z,83818,37.378487
TRUE,SPARKLING,PHILIPPONNAT “LES CINTRES”Blanc de Noir Extra Brut,PHILIPPONNAT “LES CINTRES”Blanc de Noir Extra Brut,,BOTTLE,2006,710,,https://www.glugulp.com/philipponnat-champagne-extra-brut-les-cintres-2009-box-naked, https://www.glugulp.com/philipponnat-champagne-extra-brut-les-cintres-2009-box-naked,,Les Cintres Extra-Brut Champagne,Philipponnat,wine_01gzr4ks63c2d995mzrdag2qq4,5582597,42.369545
TRUE,SPARKLING,"PHILIPPONNAT ""CUVÉE SPÉCIALE MOON"" Blanc de Noirs Extra Brut 1er Cru","PHILIPPONNAT ""CUVÉE SPÉCIALE MOON"" Blanc de Noirs Extra Brut 1er Cru",,BOTTLE,,150,100% pinot nero,https://www.oltrebolla.com/champagne/379-philipponnat-champagne-aoc-premier-cru-extra-brut-blanc-de-noirs-cuvee-speciale-moon-import-astucciato.html,100% pinot nero https://www.oltrebolla.com/champagne/379-philipponnat-champagne-aoc-premier-cru-extra-brut-blanc-de-noirs-cuvee-speciale-moon-import-astucciato.html,,Blanc de Noirs Cuvée Spéciale Moon Import Extra Brut Champagne Premier Cru,Philipponnat,wine_01gzr4ks63jq95xanh97sq7sjy,4018526,42.77121
TRUE,SPARKLING,RUINART Blanc de Blancs Brut,RUINART Blanc de Blancs Brut,,BOTTLE,,160,,https://www.tannico.it/champagne-brut-blanc-de-blancs-ruinart.html, https://www.tannico.it/champagne-brut-blanc-de-blancs-ruinart.html,,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,1192720,48.90915
TRUE,SPARKLING,RUINART Rosè Brut,RUINART Rosè Brut,,BOTTLE,,160,,https://www.tannico.it/ruinart-rose.html, https://www.tannico.it/ruinart-rose.html,,Dom Ruinart Rosé Brut Champagne,Ruinart,wine_01h4pmmfdrsyc3d30fzdm74bn4,,43.5971
FALSE,SPARKLING,SALON “LE MESNIL” Blanc de Blanc Brut,SALON “LE MESNIL” Blanc de Blanc Brut,,BOTTLE,2004,1100,,https://www.tannico.it/champagne-brut-blanc-de-blancs-cuvee-s-le-mesnil-2004-salon.html, https://www.tannico.it/champagne-brut-blanc-de-blancs-cuvee-s-le-mesnil-2004-salon.html,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
TRUE,SPARKLING,TAITTINGER Brut Prestige Blanc,TAITTINGER Brut Prestige Blanc,,BOTTLE,,85,,https://oldwine.it/champagne/champagne-aoc-brut-prestige-taittinger-astucciato-1139.html?gclid=Cj0KCQjwlK-WBhDjARIsAO2sErTgVqMSm_roqcrAWLXUkNIjK79mHb5foUb7ZPwNpdQQojCLPyoKbOAaAnGGEALw_wcB, https://oldwine.it/champagne/champagne-aoc-brut-prestige-taittinger-astucciato-1139.html?gclid=Cj0KCQjwlK-WBhDjARIsAO2sErTgVqMSm_roqcrAWLXUkNIjK79mHb5foUb7ZPwNpdQQojCLPyoKbOAaAnGGEALw_wcB,,Cuvée Prestige Brut Champagne,Taittinger,wine_01h0f3cmbm11rs6z6r4yhqx5x1,,35.296143
FALSE,SPARKLING,THIENOT Blanc de Blancs Brut,THIENOT Blanc de Blancs Brut,,BOTTLE,,120,,https://www.bernabei.it/brut-blanc-de-blancs-thienot-75cl-astucciato, https://www.bernabei.it/brut-blanc-de-blancs-thienot-75cl-astucciato,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,44.69534
FALSE,SPARKLING,THIENOT Millesimé,THIENOT Millesimé,,BOTTLE,2009,130,,https://www.tannico.it/champagne-brut-vintage-2009-thienot.html, https://www.tannico.it/champagne-brut-vintage-2009-thienot.html,,Cuvée Alain Thienot Champagne,Thienot,wine_01havwee2q5xmgyyebazv9x0c4,,41.27028
TRUE,SPARKLING,AURORE CASANOVA Blanc de Noirs Extra Brut Grand Cru,AURORE CASANOVA Blanc de Noirs Extra Brut Grand Cru,,BOTTLE,2018,150,,https://calatamazzini15.it/product/aurore-casanova-blanc-de-noirs-2018-v-v-champagne-extra-brut-grand-cru/, https://calatamazzini15.it/product/aurore-casanova-blanc-de-noirs-2018-v-v-champagne-extra-brut-grand-cru/,,Cuvée Divine Extra Brut Blanc de Noirs Champagne,Aurore Casanova,wine_01h0my5rrnafxekmyrxxdv35wk,,46.126537
FALSE,SPARKLING,"FRANK PASCAL “HARMONIE"" Blanc de Noirs Nature","FRANK PASCAL “HARMONIE"" Blanc de Noirs Nature",,BOTTLE,2011,190,,https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-harmonie-2011-franck-pascal-102525.html, https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-harmonie-2011-franck-pascal-102525.html,,Harmonie Blanc de Noirs Extra Brut Champagne,Franck Pascal,wine_01h4pmmfcybwt5g6v1gz2xkk67,,39.383076
TRUE,SPARKLING,"FRANK PASCAL “LIBERANCE"" Brut Nature","FRANK PASCAL “LIBERANCE"" Brut Nature",,BOTTLE,2015,150,,https://enotecaterruli.it/prodotto/champagne-liberance-brut-nature-2015-franck-pascal/, https://enotecaterruli.it/prodotto/champagne-liberance-brut-nature-2015-franck-pascal/,,Libérance Brut Nature Champagne,Franck Pascal,wine_01h4pmmgk1wgvaagav68sqpd59,,45.172142
TRUE,SPARKLING,FRANK PASCAL “RELIANCE” Brut Nature,FRANK PASCAL “RELIANCE” Brut Nature,,BOTTLE,,90,,https://www.tannico.it/champagne-brut-nature-reliance-franck-pascal.html, https://www.tannico.it/champagne-brut-nature-reliance-franck-pascal.html,,Réliance Brut Nature Champagne,Franck Pascal,wine_01h4pmmgjt4pp0mw1pmr0w3vcq,,41.851913
TRUE,SPARKLING,GASTON CHIQUET “D'AY” Blanc de Blanc Brut Grand Crù,GASTON CHIQUET “D'AY” Blanc de Blanc Brut Grand Crù,,BOTTLE,2010,105,,https://www.vino45.it/it/champagne/2201-champagne-brut-grand-cru-blanc-de-blancs-d-ay-2010-750-ml-gaston-chiquet.html, https://www.vino45.it/it/champagne/2201-champagne-brut-grand-cru-blanc-de-blancs-d-ay-2010-750-ml-gaston-chiquet.html,,Blanc de Blancs Brut Champagne Grand Cru ''Aÿ'',Gaston Chiquet,wine_01gzr4ksc93gshb9ysern8935m,97846,53.96053
TRUE,SPARKLING,GASTON CHIQUET “SPECIAL CLUB” Brut 1° Crù,GASTON CHIQUET “SPECIAL CLUB” Brut 1° Crù,,BOTTLE,,130,"Chardonnay 70%, Pinot Nero 30%",https://www.callmewine.com/champagne-special-club-gaston-chiquet-2014-P40149.htm,"Chardonnay 70%, Pinot Nero 30% https://www.callmewine.com/champagne-special-club-gaston-chiquet-2014-P40149.htm",,Spécial Club Brut Champagne,Gaston Chiquet,wine_01gzr4ksc9yq8kbbtmbxvhnd7p,1245263,54.600105
TRUE,SPARKLING,GEORGE LAVAL “CUMIÈRES” Brut Nature 1° Crù,GEORGE LAVAL “CUMIÈRES” Brut Nature 1° Crù,,BOTTLE,2019,160,"Chardonnay 35%, Meunier 15% Pinot Nero 50%",https://www.tannico.it/champagne-brut-nature-cumieres-premier-cru-georges-laval.html,"Chardonnay 35%, Meunier 15% Pinot Nero 50% https://www.tannico.it/champagne-brut-nature-cumieres-premier-cru-georges-laval.html",,Cumières Brut Nature Champagne Premier Cru,Georges Laval,wine_01h4pmmgg5x3xh4ee8x4m2w9kk,,47.644184
TRUE,SPARKLING,GEORGE LAVAL “GARENNES” Blanc de Noirs Extra Brut 1° Crù,GEORGE LAVAL “GARENNES” Blanc de Noirs Extra Brut 1° Crù,,BOTTLE,,140,,https://www.tannico.it/champagne-extra-brut-cumieres-1er-cru-garennes-georges-laval.html, https://www.tannico.it/champagne-extra-brut-cumieres-1er-cru-garennes-georges-laval.html,,Garennes Extra Brut Champagne,Georges Laval,wine_01h4pmmfcwef6qw66j2grr78sw,,47.46365
FALSE,SPARKLING,GEORGE LAVAL “LES HAUTES CHÈVRES ” Blanc de Noirs Nature vieilles Vignes,GEORGE LAVAL “LES HAUTES CHÈVRES ” Blanc de Noirs Nature vieilles Vignes,,BOTTLE,,360,,https://www.tannico.it/champagne-brut-nature-les-hautes-chevres-blanc-de-noirs-premier-cru-2013-georges-laval-69209.html, https://www.tannico.it/champagne-brut-nature-les-hautes-chevres-blanc-de-noirs-premier-cru-2013-georges-laval-69209.html,,Cumières Les Hautes Chèvres Brut Nature Millesimé Champagne Premier Cru,Georges Laval,wine_01h4pmmgg94d9jw431s1ps3m9b,,46.603348
TRUE,SPARKLING,"MOUSSÈ FILS ""TERRE D'ILLITE"" Extra Brut Blanc de Noirs, Vintage","MOUSSÈ FILS ""TERRE D'ILLITE"" Extra Brut Blanc de Noirs, Vintage",,BOTTLE,2017,95,Meunier 95% Pinot Nero 5% | 6 - | 2-2014,https://www.lunawineshop.it/products/copia-del-champagne-mousse-fils-terre-dillite-2014-extra-brut,Meunier 95% Pinot Nero 5% | 6 - | 2-2014 https://www.lunawineshop.it/products/copia-del-champagne-mousse-fils-terre-dillite-2014-extra-brut,,Terre d''Illite Blanc de Noirs Champagne,Moussé Fils,wine_01h0qzm22rdg12d5493x182wtd,,45.38841
TRUE,SPARKLING,"MOUSSÈ FILS ""L'OR D'EUGENE"" Extra Brut Blanc de Noirs","MOUSSÈ FILS ""L'OR D'EUGENE"" Extra Brut Blanc de Noirs",,BOTTLE,,85,Meunier 80% Pinot Nero 20%,https://www.glugulp.com/mousse-fils-champagne-brut-lor-d-eugene-blanc-de-noirs-new,Meunier 80% Pinot Nero 20% https://www.glugulp.com/mousse-fils-champagne-brut-lor-d-eugene-blanc-de-noirs-new,,l''Or d''Eugene Blanc de Noir Solera,Moussé Fils,wine_01h4pmmgh5weng4rps36mq3ydt,,39.314625
FALSE,SPARKLING,R. POUILLON & FILS Blanc de Blanc Brut 1° Cru,R. POUILLON & FILS Blanc de Blanc Brut 1° Cru,,BOTTLE,,80,,https://www.pellegrinispa.net/prodotti.php, https://www.pellegrinispa.net/prodotti.php,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
TRUE,SPARKLING,BÉRÊCHE ET FILS Reserve Brut,BÉRÊCHE ET FILS Reserve Brut,,BOTTLE,,110,,https://www.tannico.it/champagne-brut-reserve-bereche-et-fils.html, https://www.tannico.it/champagne-brut-reserve-bereche-et-fils.html,,Brut Réserve Champagne,Bérêche & Fils,wine_01gzr4ksxc64qf9xsba2g0fwfw,,37.401764
TRUE,SPARKLING,"BÉRÊCHE ET FILS ""Reflet d'Antan""","BÉRÊCHE ET FILS ""Reflet d'Antan""",,BOTTLE,,245,,https://www.tannico.it/champagne-brut-reflet-d-antan-bereche-et-fils.html, https://www.tannico.it/champagne-brut-reflet-d-antan-bereche-et-fils.html,,Reflet d''Antan Brut Champagne,Bérêche & Fils,wine_01gzr4ksxjffr7dab97beayejy,,42.669533
TRUE,SPARKLING,"CHARTOGNE TAILLET ""HEURTEBISE"" Blanc de Blanc","CHARTOGNE TAILLET ""HEURTEBISE"" Blanc de Blanc",,BOTTLE,2017,165,,https://www.enosearcher.it/bottiglia/chartogne-taillet-champagne-aoc-heurtebise-2017/, https://www.enosearcher.it/bottiglia/chartogne-taillet-champagne-aoc-heurtebise-2017/,,Heurtebise Blanc de Blancs Brut,Chartogne-Taillet,wine_01h4pmmfea63n51npjhkfzfjpm,,65.112526
TRUE,SPARKLING,"CHARTOGNE TAILLET ""LES BARRES"" Blanc de Noirs","CHARTOGNE TAILLET ""LES BARRES"" Blanc de Noirs",,BOTTLE,2016,185,,https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-les-barres-chartogne-taillet.html, https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-les-barres-chartogne-taillet.html,,Les Barres Blanc de Noirs Extra Brut Champagne,Chartogne-Taillet,wine_01h4pmmgfhw870bwr490ntwnsk,,55.849483
TRUE,SPARKLING,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru,,BOTTLE,,150,,https://www.tannico.it/champagne-extra-brut-l-amateur-blanc-de-blancs-premier-cru-david-leclapart.html, https://www.tannico.it/champagne-extra-brut-l-amateur-blanc-de-blancs-premier-cru-david-leclapart.html,,l''Amateur Blanc de Blancs Extra Brut Champagne Premier Cru,David Léclapart,wine_01h0qsxnvbs27y0gv1ta59jebb,,53.118748
TRUE,SPARKLING,EGLY OURIET “LES PRÉMICES” Brut Grand Cru,EGLY OURIET “LES PRÉMICES” Brut Grand Cru,,BOTTLE,,110,"Chardonnay, Pinot meunier, Pinot nero",https://www.callmewine.com/champagne-brut-les-premices-egly-ouriet-P27064.htm,"Chardonnay, Pinot meunier, Pinot nero https://www.callmewine.com/champagne-brut-les-premices-egly-ouriet-P27064.htm",,Les Prémices Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h4pmmgfa5f3f1hatfgn025xx,,61.34362
FALSE,SPARKLING,EGLY OURIET “LES VIGNES DE VRIGNY” Brut Blanc de Noirs Premier Cru,EGLY OURIET “LES VIGNES DE VRIGNY” Brut Blanc de Noirs Premier Cru,,BOTTLE,,150,Pinot Meunier,https://www.callmewine.com/chamapgne-les-vignes-de-vrigny-egly-ouriet-P7020.htm,Pinot Meunier https://www.callmewine.com/chamapgne-les-vignes-de-vrigny-egly-ouriet-P7020.htm,,Les Vignes de Vrigny Brut Champagne Premier Cru,Egly-Ouriet,wine_01h0f3cmbqng4amtz0kpnz4zte,,64.04385
FALSE,SPARKLING,EGLY OURIET Brut Grand Cru,EGLY OURIET Brut Grand Cru,,BOTTLE,,150,"Pinot Nero 70%, Chardonnay 30%",https://www.tannico.it/champagne-brut-tradition-grand-cru-egly-ouriet.html,"Pinot Nero 70%, Chardonnay 30% https://www.tannico.it/champagne-brut-tradition-grand-cru-egly-ouriet.html",,Champagne Extra Brut Grand Cru,Egly-Ouriet,wine_01h4pmmff782ryqv710jecfqq4,,53.264214
FALSE,SPARKLING,EGLY OURIET “VP” Extra Brut Grand Cru,EGLY OURIET “VP” Extra Brut Grand Cru,,BOTTLE,,200,,https://www.tannico.it/champagne-gran-cru-v-p-extra-brut-egly-ouriet-astuccio.html, https://www.tannico.it/champagne-gran-cru-v-p-extra-brut-egly-ouriet-astuccio.html,,Champagne Extra Brut Grand Cru,Egly-Ouriet,wine_01h4pmmff782ryqv710jecfqq4,,56.920704
TRUE,SPARKLING,EGLY OURIET Brut Rosè Grand Cru,EGLY OURIET Brut Rosè Grand Cru,,BOTTLE,,210,,https://www.tannico.it/champagne-brut-rose-grand-cru-egly-ouriet.html, https://www.tannico.it/champagne-brut-rose-grand-cru-egly-ouriet.html,,Rosé Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h4pmmfct979abh63xnhwx14r,,54.273777
FALSE,SPARKLING,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime,,BOTTLE,2011,299,,https://www.xtrawine.com/it/vini/egly-ouriet-champagne-grand-cru-brut-millesime-2011/p26673, https://www.xtrawine.com/it/vini/egly-ouriet-champagne-grand-cru-brut-millesime-2011/p26673,,Millésime Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h0r2pq4jgfqamvz021fhvffn,,57.141106
FALSE,SPARKLING,FERNAND THILL Blanc de Blanc Grand Crù Millèsime,FERNAND THILL Blanc de Blanc Grand Crù Millèsime,,BOTTLE,2012,90,,https://www.tannico.it/champagne-brut-blanc-de-blancs-2012-fernand-thill.html, https://www.tannico.it/champagne-brut-blanc-de-blancs-2012-fernand-thill.html,,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,45.50822
FALSE,SPARKLING,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir,,BOTTLE,,170,94% pinot meunier 6% altri vitigni,,94% pinot meunier 6% altri vitigni ,,La Closerie Les Béguines Extra Brut Champagne,Jérôme Prévost,wine_01h4pmmfctzq55rqh1nm0r83vb,,37.566933
FALSE,SPARKLING,"JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir","JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir",,BOTTLE,,185,94% pinot meunier 6% altri vitigni,https://www.tannico.it/champagne-extra-brut-la-closerie-les-beguines-blanc-de-noirs-jerome-prevost.html,94% pinot meunier 6% altri vitigni https://www.tannico.it/champagne-extra-brut-la-closerie-les-beguines-blanc-de-noirs-jerome-prevost.html,,La Closerie Les Béguines Extra Brut Champagne,Jérôme Prévost,wine_01h4pmmfctzq55rqh1nm0r83vb,,43.966843
TRUE,SPARKLING,"MOUZON LEROUX ""L'ATAVIQUE"" Nauture Grand Cru","MOUZON LEROUX ""L'ATAVIQUE"" Nauture Grand Cru",,BOTTLE,,90,70% Pinot Noir 30% Chardonnay,https://www.tannico.it/champagne-extra-brut-grand-cru-l-atavique-mouzon-leroux.html,70% Pinot Noir 30% Chardonnay https://www.tannico.it/champagne-extra-brut-grand-cru-l-atavique-mouzon-leroux.html,,l''Atavique Tradition Champagne Grand Cru ''Verzy'',Mouzon Leroux,wine_01h4pmmfgv89m5aj8dsee6b4r8,,50.883442
FALSE,SPARKLING,"VINCENT CUILLIER ""CHEMIN DES ROIS"" Brut Nature","VINCENT CUILLIER ""CHEMIN DES ROIS"" Brut Nature",,BOTTLE,,99,70% Pinot Nero 30% Chardonnay,https://www.champagne-cuillier.fr/en/nos-champagnes/chemin-des-rois/,70% Pinot Nero 30% Chardonnay https://www.champagne-cuillier.fr/en/nos-champagnes/chemin-des-rois/,,Tradition Brut Champagne,Cuillier,wine_01h4pmmgfvrnnj41q53sxsfw2y,,36.357937
