external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Zweigelt „Terrnais“,Rebhof,,BOTTLE,2021,4500,1360,50,Hauptlager,,True
,,Blauburgunder „Klassisch“,Josmoar,,BOTTLE,2021,4800,1240,50,Hauptlager,,True
,,Blauburgunder Riserva,Prackfol,,BOTTLE,2021,5400,1939,50,Hauptlager,,True
,,Blauburgunder „Castel Juval“,Unterortl Juval,,BOTTLE,2019,5700,2135,50,Hauptlager,,True
,,Blauburgunder „Castel Juval“,Unterortl Juval,,BOTTLE,2020,5700,2135,50,Hauptlager,,True
,,Blauburgunder Ris. „Burgum Novum“,Castelfeder ,,BOTTLE,2020,5900,2310,50,Hauptlager,,True
,,Blauburgunder Ris. „Mazzon“,Brunnenhof,,BOTTLE,2020,6600,2640,50,Hauptlager,,True
,,Blauburgunder „U. Barthenau“,Hofstätter,,BOTTLE,2018,11900,4935,50,Hauptlager,,True
,,Lagrein Riserva „Amperg“,Klaus Lentsch,,BOTTLE,2020,4600,1390,50,Hauptlager,,True
,,Lagrein Gries Riserva „Select“,Rottensteiner,,BOTTLE,2021,4900,1620,50,Hauptlager,,True
,,Lagrein Riserva „Barbagòl“,Laimburg,,BOTTLE,2020,5300,1880,50,Hauptlager,,True
,,Lagrein Gries Ris. „Prestige Line“,Bozen,,BOTTLE,2021,5500,1920,50,Hauptlager,,True
,,Lagrein Riserva „Klassisch“,Unterganzner,,BOTTLE,2021,5700,1839,50,Hauptlager,,True
,,Lagrein Riserva „Rotes Bergwerk“,Kiemberger,,BOTTLE,2018,5900,1885,50,Hauptlager,,True
,,Lagrein Riserva „Rotes Bergwerk“,Kiemberger,,BOTTLE,2019,5900,1885,50,Hauptlager,,True
,,Lagrein Riserva „Lagröll“,St. Pauls,,BOTTLE,2021,6000,2100,50,Hauptlager,,True
,,Lagrein Riserva „Carano”,Baron di Pauli,,BOTTLE,2019,6100,2240,50,Hauptlager,,True
,,Lagrein Riserva „Abtei Muri“,Muri Gries,,BOTTLE,2021,6500,1989,50,Hauptlager,,True
,,Lagrein Riserva „Tor di Lupo”,Andrian,,BOTTLE,2020,6900,2770,50,Hauptlager,,True
,,Lagrein Riserva „Tor di Lupo”,Andrian,,BOTTLE,2021,6900,2770,50,Hauptlager,,True
,,Lagrein Riserva „Mirell“,Waldgries,,BOTTLE,2019,7800,3095,50,Hauptlager,,True
,,Lagrein Riserva „Taber“,Bozen,,BOTTLE,2020,8300,3150,50,Hauptlager,,True
,,Lagrein Riserva „Taber“,Bozen,,BOTTLE,2021,8300,3150,50,Hauptlager,,True
,,Lagrein Riserva „Porphyr“,Terlan,,BOTTLE,2019,9400,3590,50,Hauptlager,,True
,,Lagrein Riserva „Porphyr“,Terlan,,BOTTLE,2020,9400,3590,50,Hauptlager,,True
,,Lagrein Riserva „Raut“,Luis Wine,,BOTTLE,2019,9800,3970,50,Hauptlager,,True
,,Lamarein,Unterganzner,,BOTTLE,2021,14500,4615,50,Hauptlager,,True
,,Lamarein,Unterganzner,,BOTTLE,2022,14500,4615,50,Hauptlager,,True
,,Lagrein Riserva „Perflabilis“,Griesbauerhof,,BOTTLE,2018,15500,5510,50,Hauptlager,,True
,,Lagrein Riserva „Roblinus de' Waldgries“,Waldgries,,BOTTLE,2016,16100,7180,50,Hauptlager,,True
,,Lagrein Riserva „Roblinus de' Waldgries“,Waldgries,,BOTTLE,2017,16100,7180,50,Hauptlager,,True
,,Lagrein Ris. „Weing. Klosteranger“,Muri Gries,,BOTTLE,2017,16800,5000,50,Hauptlager,,True
