type,full_details,size,price,internal_notes
,"SACRISASSI (SCHIOPPETTINO, REFOSCO) Le due Terre Doc COF 2018",1.5,€ 110.00,https://www.callmewine.com/sacrisassi-rosso-due-terre-2018-P33918.htm
,"SOSSÒ ROSSO Riserva (REFOSCO, MERLOT, PIGNOLO) Livio Felluga Doc COF 2016",1.5,€ 160.00,https://www.winekissyou.com/prodotto/friuli-colli-orientali-sosso-riserva-doc-2016-livio-felluga/?utm_source=google&utm_medium=google+shopping&utm_content=23735&utm_source=google&utm_medium=cpc&campaignid=17614147830&adgroupid=&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE
,"BRAIDE ALTE (CHARDONNAY, SAUVIGNON, PICOLIT, MOSCATO GIALLO) Livon IGT Venezia Giulia 2018",1.5,€ 105.00,https://www.callmewine.com/braide-alte-livon-2019-P35799.htm
,"ROSSO BISEST (PIGNOLO, SCHIOPPETTINO) Moschioni Doc COF 2014 (Magnum)",1.5,€ 85.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Bisest_ITA.pdf
,"ROSSO CELTICO Riserva (MERLOT, CABERNET SAUVIGNON) Moschioni Doc COF 2013 (Magnum) (1 - 2011)",1.5,€ 135.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RossoCeltico_ITA.pdf
,"ROSSO DEGLI ORZONI (MERLOT, CABERNET SAUVIGNON, CABERNET FRANC) Russiz Superiore Doc Collio 2015",1.5,€ 120.00,https://www.marcofelluga.com/vini/collio-rosso-riserva-degli-orzoni-russiz-superiore/
,MERLOT Oscar Sturm Doc Collio 2016 (Magnum) ,1.5,€ 95.00,https://sturm.it/i-nostri-vini/merlot/
,,1.5,,
,Veneto,1.5,,
,AMARONE della Valpolicella Musella Docg 2011 (Magnum) ,1.5,€ 128.00,https://www.musella.it/amarone-della-valpolicella-docg/
,AMARONE Classico Riserva “COSTASERA” Masi Docg 2016,1.5,€ 230.00,https://www.masi.it/files/masi_riservacostasera_i.pdf
,VALPOLICELLA Superiore I Saltari Doc 2013  (Magnum),1.5,€ 69.00,https://www.sartoriwineshop.com/prodotto/i-saltari-valpolicella-superiore-doc/
,VALPOLICELLA Superiore Ripasso “RIPASSA” Zenato Doc 2017 -1 bott. 2015 (Magnum) ,1.5,€ 85.00,https://www.zenato.it/images/2019/schede-pdf-vini-ita/Ripassa_rev.pdf
,"ROSSO DELLA CASA (CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, MALBEC) Conte Loredan Gasparini Montello Doc 2017",1.5,€ 95.00,https://www.callmewine.com/rosso-della-casa-venegazzu-2017-P35395.htm?gclid=CjwKCAjww8mWBhABEiwAl6-2RS0cF-gkEAp_QsUD7jD6Ebc8XnCGZGS4ruCyvoDHlvcfz9id_rFSwBoCHBkQAvD_BwE
,"BROLO “CAMPOFIORIN ORO” (CORVINA, RONDINELLA, OSELETA) Masi Rosso del Veronese IGT 2017",1.5,€ 65.00,https://www.masi.it/files/masi_brolo_campofiorin_oro_it.pdf
,"NASI ROSSI (MERLOT, CABERNET SAUVIGNON, CABERNET FRANC) Maso di Villa Colli di Conegliano Docg 2013 (1 - 2010) (Magnum)  ",1.5,€ 130.00,https://venetino.it/products/nasi-rossi-2010?variant=41053226958997
,,1.5,,
,Trentino,1.5,,
,PINOT NERO “RODEL PIANEZZI” Pojer & Sandri IGT 2016 (Magnum) ,1.5,€ 99.00,https://www.pojeresandri.com/wp-content/uploads/2019/09/Pinot-Nero-Rodel-Pianezzi.pdf?x45718
,,1.5,,
,Alto adige,1.5,,
,"LAGREIN ""STEINRAFFLER"" J. Hofstatter Doc Südtirol 2017 (Magnum) ",1.5,€ 110.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-steinraffler-lagrein-alto-adige-doc-2017-j-hofstatter.html
,LAGREIN Riserva “GRIES” Terlan Doc Südtirol 2017 (Magnum),1.5,€ 75.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=100&l-id=7
,PINOT BIANCO “VORBERG” Terlan Doc Südtirol 2019 (1 - 2018),1.5,€ 95.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=97&l-id=13
,PINOT NERO Riserva “PRAEPOSITUS” A. di Novacella Doc Südtirol 2018,1.5,€ 130.00,"https://www.callmewine.com/pinot-nero-praepositus-abbazia-di-novacella-2018-P34209.htm#:~:text=Il%20Pinot%20Nero%20%E2%80%9CPraepositus%E2%80%9D%20Riserva,coltivazione%20del%20vitigno%20di%20Borgogna."
,"PINOT NERO Riserva ""LUDWIG"" Elena Walch Doc Südtirol 2017",1.5,€ 120.00,https://www.elenawalch.com/it/shop/
,PINOT NERO Franz Haas Doc Südtirol 2021 ( - 2020) (3 - 2018) (Magnum) ,1.5,€ 90.00,https://www.franz-haas.it/wp-content/uploads/2021/04/13-PinotNero_ITA.pdf
,PINOT NERO Riserva “FLORA” Girlan Doc Südtirol 2019 (Magnum) ,1.5,€ 110.00,https://www.girlan.it/it/weinbrief/?id=236
,PINOT NERO Riserva “TRATTMANN” Girlan Doc Südtirol 2019 (2 - 2017) (Magnum) ,1.5,€ 140.00,https://www.girlan.it/it/weinbrief/?id=236
,"PINOT NERO Riserva ""MAZON"" J. Hofstatter Doc Südtirol 2018",1.5,€ 130.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/riserva-mazon-pinot-nero-alto-adige-doc-2019-j-hofstatter
,"PINOT NERO Riserva ""MASON DI MASON” Manincor Doc Südtirol 2020",1.5,€ 280.00,https://www.manincor.com/it/mason-di-mason.html
,PINOT NERO Maso Thaler Doc Südtirol 2018,1.5,€ 85.00,https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf
,"PINOT NERO Maso Thaler Riserva ""680"" Doc Südtirol 2017",1.5,€ 120.00,https://masothaler.it/maso-thaler-pinot-nero-riserva-680
,"PINOT NERO Riserva ""SANCT VALENTIN"" San Michele Appiano Doc Südtirol 2018",1.5,€ 125.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Pinot%20Noir%20Riserva%20Sanct%20Valentin_2019.pdf
,SAUVIGNON “QUARZ” Terlan Doc Südtirol 2019,1.5,€ 135.00,https://www.cantina-terlano.com/it/vini/quarz-11/
,"NOVA DOMUS (PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC) Terlan Doc Südtirol 2018",1.5,€ 125.00,https://www.cantina-terlano.com/it/vini/nova-domus-5/
,"TERLANER Classico (PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC) Terlan Doc Südtirol 2020 (Magnum)",1.5,€ 60.00,https://www.cantina-terlano.com/it/vini/terlaner-16/
,,1.5,,
,Piemonte,1.5,,
,"BARBERA D’ASTI ""BRICO DELL'UCCELLONE"" Braida di Giacomo Bologna Docg 2018",1.5,€ 155.00,https://www.braida.it/wp-content/uploads/2022/03/Bricco-dell-uccellone.pdf
,BARBERA D’ASTI “CA’ DI PIAN” La Spinetta Docg 2016 (Magnum),1.5,€ 65.00,https://www.la-spinetta.com/wp-content/uploads/2021/06/ca-di-pian-2018.pdf
,BAROLO “GINESTRA VIGNA DEL GRIS” Conterno Fantino Docg 2019,1.5,€ 265.00,https://www.callmewine.com/barolo-vigna-del-gris-conterno-fantino-2017-P29720.htm
,BAROLO “VIGNA SORÌ GINESTRA” Conterno Fantino Docg 2019,1.5,€ 290.00,https://www.wineshop.it/it/barolo-vigna-sori-ginestra-conterno-fantino.html
,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg 2014. (Magnum) ,1.5,€ 280.00,https://www.elviocogno.com/wp-content/uploads/2015/11/03-barolo-vignaelena-it.pdf
,BAROLO “BRUNATE” Marcarini Docg 2006 (Magnum) ,1.5,€ 130.00,https://www.marcarini.it/images/schede/IT/Brunate_IT.pdf
,BAROLO “PIRA” Roagna Docg 2011 (Magnum) ,1.5,€ 620.00,https://www.roagna.com/wp-content/uploads/2015/07/04-Barolo-pira.pdf
,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc 2021,1.5,€ 79.00,https://www.callmewine.com/nebbiolo-ginestrino-conterno-fantino-2019-P30893.htm
,NEBBIOLO Massolino Langhe Doc 2013 (Magnum),1.5,€ 69.00,https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf
,,1.5,,
,Toscana,1.5,,
,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg 2014 (Magnum),1.5,€ 290.00,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:5ab8091d-3ff6-3724-a64a-1f7073f41ee7#pageNum=1
,"50&50 (SANGIOVESE, MERLOT) Capannelle Toscana IGT 2016",1.5,€ 380.00,https://www.avignonesi.it/it/portfolio-item/5050/
,"LUCE (MERLOT, SANGIOVESE) M. de Frescobaldi Toscana IGT 2016 (Magnum)",1.5,€ 320.00,https://www.tenutaluce.com/api/pdf/?wine=luce&year=2016&language=it
,"LUCENTE (MERLOT, SANGIOVESE) M. de Frescobaldi Toscana IGT 2019",1.5,€ 105.00,https://www.tenutaluce.com/api/pdf/?wine=lucente&year=2018&language=it
,LE PERGOLE TORTE (SANGIOVESE 100%) Montevertine Toscana IGT 2019,1.5,€ 530.00,"https://www.enosearcher.it/bottiglia/montevertine-toscana-igt-le-pergole-torte-2018/#:~:text=Montevertine%20Toscana%20Le%20Pergole%20Torte,fiori%20rossi%2C%20spezie%20e%20grafite."
,"MONTEVERTINE (SANGIOVESE, CANAIOLO E COLORINO) Montevertine Toscana IGT 2020 (1 - 2019)",1.5,€ 210.00,https://www.montevertine.it/wp-content/uploads/2019/02/3-Montevertine_IT-1.pdf
,"LE VOLTE DELL’ ORNELLAIA (MERLOT, SANGIOVESE, CABERNET SAUVIGNON) Tenuta dell’ Ornellaia Toscana IGT 2015 (Magnum) ",1.5,€ 95.00,https://www.ornellaia.com/wp-content/uploads/2021/02/LV2019-VINTAGESHEET-IT.pdf
,"PALISTORTI DI VALGIANO (SANGIOVESE, MERLOT, SYRAH) Tenuta di Valgiano Colline Lucchesi Doc 2015 (Magnum) ",1.5,€ 89.00,https://www.tannico.it/colline-lucchesi-doc-palistorti-di-valgiano-2017-tenuta-di-valgiano.html
,,1.5,,
,Sicilia ,1.5,,
,ETNA ROSSO “ARCHINERI” (N. MASCALESE) Pietradolce Doc 2017 (Magnum) ,1.5,€ 125.00,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-rosso-it.pdf
,"TANCREDI (CAB. SAUV. NERO D’AVOLA, TANNAT) Donna Fugata Terre Siciliane IGT 2016 (Magnum)",1.5,€ 95.00,https://www.donnafugata.it/wp-content/uploads/2016/08/16_Tancredi-2017_ITA-1.pdf
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,Vini Dessert,,,
DESSERT,GEWÜRZTRAMINER “SPÄTLASE” Vendemmia Tardiva J. Hofstätter,0.75,€ 44.00,https://www.vinello.it/gewuerztraminer-vendemmia-tardiva-sudtirolo-joseph-0-375l-j-hofstaetter
DESSERT,"MERLINO ROSSO FORTIFICATO Pojer & Sandri IGT Trento 19% vol. 0,5 l. ",0.5,€ 47.00,https://www.pojeresandri.com/wp-content/uploads/2019/09/Merlino.pdf?x45718
DESSERT,"MOSCATO D’ASTI Paolo Saracco Docg 2018 5,5% vol. 0,75 l. ",0.75,€ 25.00,https://www.callmewine.com/moscato-saracco-2021-P33968.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR253p0jB4AXp7Si9JfFkspqt98tYj7bKuZo3ejZRrZGGv_YJBZIv05EwaAsD2EALw_wcB
DESSERT,"MOSCATO “PASSITO ORO” La Spinetta Doc Piemonte 2009 11% vol. 0,5 l. ",0.5,€ 64.00,https://www.la-spinetta.com/wp-content/uploads/2020/02/passito-oro-2011-eng.pdf
DESSERT,"MOSCATO ROSA Franz Haas Doc Südtirol 2021 10.5% vol. 0,375 l. ",0.375,€ 54.00,https://www.callmewine.com/moscato-rosa-franz-haas-2021-P41119.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252Qf1L49SeG6_mED_cIzPAOfwrlPXCkVu_16dPfnOQIwYJyweqd_EwaAjovEALw_wcB
DESSERT,"MOSCATO ROSA Kettmeir Doc Südtirol 2015 13,5% vol. 0,375 l.  ",0.375,€ 52.00,https://www.kettmeir.com/images/pdf/schede-ita/MoscatoR_Athesis_KT_2020_ITA.pdf
DESSERT,"PASSITO DI PANTELLERIA ""BEN RYÈ"" Donna Fugata Doc 2019",0.75,€ 44.00,https://wineshop.donnafugata.it/it/eur/it/prodotti/ben-rye-2019-passito-di-pantelleria-doc-0375-l-cased.html
DESSERT,PASSITO I CAPITELLI Anselmi Veneto IGT 2020,0.75,€ 37.00,https://www.callmewine.com/i-capitelli-anselmi-2020-P39518.htm
DESSERT,"PETIT MANSENG “LE PETIT” Manincor 2016  8,5% vol.  0,375 l. ",0.375,€ 85.00,https://www.callmewine.com/le-petit-manincor-2018-P36692.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251fcTiaszVFqBn0aPs-kFJP5Uad3Il-DbpbLFUR291nDYpxcK2rGNkaAuNqEALw_wcB
DESSERT,"PICOLIT Attems Doc Collio 2012 13% vol. 0,5 l. ",0.5,€ 40.00,https://oltrevino.it/vini-bianchi/friuli-venezia-giulia/picolit-collio-doc-2012-attems.html
DESSERT,"RECIOTO DI SOAVE “SUAVISSIMUS” Nardello Doc Soave 2011 13% vol. 0,375 l. ",0.375,€ 39.00,https://www.tannico.it/en/recioto-di-soave-docg-suavissimus-2016-nardello-0-375l.html
DESSERT,"RECIOTO DELLA VALPOLICELLA Classico Docg ""RERUM"" 2020 13,5% vol. 0,5 l.",0.5,€ 38.00,https://www.sartorinet.com/assets/pdf/vini/ristorazione/amarone/ita/rerum.pdf
DESSERT,"RIESLING AUSLESE Karlsmühle Peter Geben Kaseler Nies’chen 1999 8% vol. 0,5 l.",0.5,€ 49.00,https://www.drinksco.it/vino-altre-regioni-germania/karlsmuhle-kaseler-nies-chen-riesling-auslese-50cl-1999
DESSERT,"SAUTERNES Château D'Yquem 1986 14% vol. 0,750 l. ",0.5,€ 950.00,https://passionevino.net/dolci/chateau-dyquem-1986
DESSERT,"SAUTERNES Château D'Yquem 2018 14% vol. 0,375 l. ",0.75,€ 550.00,https://www.millesima.it/chateau-d-yquem-2018.html?at_medium=sl&at_campaign=DSA-All&at_platform=google&at_creation=&at_variant=&at_network=search&at_term=&gclid=CjwKCAjw7eSZBhB8EiwA60kCW86ED9rNUfQa03StHTqbT5HV6MqPhCiWOS3hF64lSD1WLfmFC2DzhhoCiW8QAvD_BwE
DESSERT,"SAUTERNES Château Rieussec 2018 1er Gran Cru 13,5% vol. 0,375 l. ",0.375,€ 75.00,https://www.gajadistribuzione.it/wp-content/plugins/post2pdf-converter/post2pdf-converter-pdf-maker.php?id=9269%20file=title&font=helvetica&monospaced=courier&fontsize=10&subsetting=1&ratio=1.25&header=1&title=1&wrap_title=0&logo=1&logo_file=GAJADISTRIBUZIONELOGO2-3.png&logo_width=80&footer=1&filters=1&shortcode=parse&ffamily=0&immagine=14487%20target=
DESSERT,"SAUTERNES Château Gravas 2018 13,5% vol. 0,375 l. (6 - 2018)",0.375,€ 39.00,https://www.mywinestore.it/it/dessert/1684-sauternes.html
