external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
,WHITE,Müller Thurgau Kurtatsch,Müller Thurgau Kurtatsch,,BOTTLE,2021.0,3500.0,,50,,Müller Thurgau,Cantina Kurtatsch,wine_01h0my5rkkvv5nqtjrch7676wf,,34.028046
,WHITE,Pinot Grigio Castel Ringberg Elena Walch,Pinot Grigio Castel Ringberg Elena Walch,,BOTTLE,2022.0,5200.0,,50,,Vigna ''Castel Ringberg'' Pinot Grigio,Elena Walch,wine_01gzr4kt16sm52a0mjjy0q62v0,,57.60025
,WHITE,Kerner Köfererhof,Kerner Köfererhof,,BOTTLE,2021.0,3500.0,,50,,Kerner,Köfererhof,wine_01h0qzm2436ek6qyh1x0vdg86k,,38.159718
,RED,Chardonnay Sanct Valentin St. Michele Appiano,Chardonnay Sanct Valentin St. Michele Appiano,,BOTTLE,2020.0,5500.0,,50,,Papiano di Papiano,Villa Papiano,wine_01gzr4ksph64dn39w8w5jzt85g,1206592.0,28.521564
,WHITE,Sauvignon Sanct Valentin St. Michele Appiano,Sauvignon Sanct Valentin St. Michele Appiano,,BOTTLE,2021.0,5500.0,,50,,Marlborough Sauvignon Blanc,Sauvignon Republic,wine_01gzr4ktsdfevgab8g251fmfjq,,30.241415
,WHITE,Arneis Blange' Ceretto,Arneis Blange' Ceretto,,BOTTLE,2021.0,3900.0,,50,,Arneis Langhe Blange,Ceretto,wine_01gzr4kt6dcssjtppy7fmpq0c5,,40.967716
,WHITE,Colli Torinesi Timorasso Vietti,Colli Torinesi Timorasso Vietti,,BOTTLE,2020.0,5000.0,,50,,Derthona Timorasso Colli Tortonesi,Vietti,wine_01gzr4kt7r41fhecz2qq927mr3,,45.92127
,WHITE,Alteni di Brassica (Sauvignon) Gaja,Alteni di Brassica (Sauvignon) Gaja,,BOTTLE,2020.0,21000.0,,50,,Alteni di Brassica Langhe,Gaja,wine_01gzr4kspp1wft0m7a4hmjh53e,1323602.0,43.888542
,WHITE,Gaia & Rey (Chardonnay) Gaja,Gaia & Rey (Chardonnay) Gaja,,BOTTLE,2020.0,40500.0,,50,,Gaia & Rey Langhe,Gaja,wine_01gzr4ksppmrbs9bck881h9qrt,2410111.0,60.59934
,WHITE,Pomino Bianco Benefizio Frescobaldi,Pomino Bianco Benefizio Frescobaldi,,BOTTLE,2017.0,4900.0,,50,,Benefizio Riserva Pomino Bianco,Castello Pomino,wine_01gzr4kss348s7ywj3zfqbtkz4,1127204.0,44.40219
