external_id,full_details,type,quantity,internal_notes,price
v.6335.2011.b,"Marchesi di Barolo, Barolo Sarmassa, 2011, 750 ml",RED,1,25,100
v.5269.2000.b,"Marchesi di Grésy, Barbaresco Camp Gros Martinenga, 2000, 750 ml",RED,1,38,135
v.11411.1997.b,"Marchesi di Grésy, Barbaresco Martinenga, 1997, 750 ml",RED,1,41,165
v.59599.2001.b,"Marchesi di Grésy, Barbera d'Asti Monte Colombo, 2001, 750 ml",RED,1,10,50
v.58339.2003.b,"Marchesi Pancrazi, Pinot nero Vigna Baragazza, 2003, 750 ml",RED,2,16,80
v.7180.2014.b,"Marco De Bartoli - Contrada Samperi, Grillo Grappoli del Grillo, 2014, 750 ml",WHITE,3,10,46
v.63917.2016.c,"Marco Levis, Pinot grigio, 2016, 1500 ml",WHITE,3,18,70
v.63917.2016.b,"Marco Levis, Pinot grigio, 2016, 750 ml",WHITE,2,9,40
v.63475.2015.b,"Marco Mosconi, Valpolicella Montecurto, 2015, 750 ml",RED,1,12,48
v.14701.2012.b,"Marco Mosconi, Valpolicella Superiore, 2012, 750 ml",RED,1,10,50
v.14701.2013.b,"Marco Mosconi, Valpolicella Superiore, 2013, 750 ml",RED,4,12,55
v.84734.2010.b,"Marie-Thérèse Thill, Saint-Véran, 2010, 750 ml",WHITE,5,14,60
v.49028.2014.b,"Marina Coppi, Colli Tortonesi Favorita Marine, 2014, 750 ml",WHITE,2,10,45
v.11859.2014.b,"Marina Coppi, Timorasso Fausto, 2014, 750 ml",WHITE,3,14,60
v.10871.2015.b,"Marisa Cuomo, Costa d'Amalfi Bianco, 2015, 750 ml",WHITE,3,10,42
v.1185.2002.b,"Marisa Cuomo, Costa d'Amalfi Furore Bianco Fiorduva, 2002, 750 ml",WHITE,1,33,150
v.5335.2009.b,"Marisa Cuomo, Costa d'Amalfi Furore Bianco, 2009, 750 ml",WHITE,1,16,75
v.6438.2000.b,"Marisa Cuomo, Costa d'Amalfi Furore Rosso Riserva, 2000, 750 ml",RED,1,22,75
v.6010.2006.b,"Marjan Simčič, Merlot Opoka, 2006, 750 ml",RED,3,18,70
v.6096.2013.b,"Marjan Simčič, Rebula / Ribolla, 2013, 750 ml",WHITE,2,10,40
v.14305.2003.b,"Marjan Simčič, Sauvignon blanc Riserva, 2003, 750 ml",WHITE,2,25,85
v.16163.2014.b,"Markus Molitor, Riesling Kabinett Treppchen Erdener, 2014, 750 ml",WHITE,1,12,55
v.33407.1994.b,"Marqués de Cáceres, Rioja Gaudium, 1994, 750 ml",RED,1,40,120
v.7099.1998.b,"Marqués de Cáceres, Rioja, 1998, 750 ml",RED,4,10,100
v.14212.2013.b,"Martin Gojer Pranzegg, Campill, 2013, 750 ml",RED,3,9,50
v.19631.2016.b,"Martin Gojer Pranzegg, Vino Rosso Leggero, 2016, 750 ml",RED,1,7,45
v.5237.2000.b,"Marziano Abbona, Dolcetto di Dogliani Papà Celso, 2000, 750 ml",RED,1,12,55
v.5237.2001.b,"Marziano Abbona, Dolcetto di Dogliani Papà Celso, 2001, 750 ml",RED,3,12,55
v.5237.2004.b,"Marziano Abbona, Dolcetto di Dogliani Papà Celso, 2004, 750 ml",RED,2,10,50
v.3702.1986.b,"Mas de Daumas Gassac, Mas de Daumas Gassac Rouge, 1986, 750 ml",RED,1,66,200
v.3702.1995.b,"Mas de Daumas Gassac, Mas de Daumas Gassac Rouge, 1995, 750 ml",RED,1,30,110
v.3702.2002.b,"Mas de Daumas Gassac, Mas de Daumas Gassac Rouge, 2002, 750 ml",RED,2,30,100
v.3702.2008.b,"Mas de Daumas Gassac, Mas de Daumas Gassac Rouge, 2008, 750 ml",RED,1,25,90
v.6420.1999.b,"Mas Martinet, Clos Martinet, 1999, 750 ml",RED,1,35,110
v.525.2003.b,"Masari, Masari, 2003, 750 ml",RED,3,10,50
v.524.2003.b,"Masari, San Martino, 2003, 750 ml",RED,1,10,50
v.1178.2013.b,"Masciarelli - Marina Cvetic, Montepulciano d'Abruzzo Riserva, 2013, 750 ml",RED,3,12,55
v.13317.1997.b,"Masciarelli - Marina Cvetic, Montepulciano d'Abruzzo San Martino Rosso, 1997, 750 ml",RED,1,10,65
v.13317.2006.b,"Masciarelli - Marina Cvetic, Montepulciano d'Abruzzo San Martino Rosso, 2006, 750 ml",RED,3,10,60
v.1179.2015.b,"Masciarelli - Marina Cvetic, Trebbiano d'Abruzzo Riserva, 2015, 750 ml",WHITE,2,10,60
v.3827.1994.b,"Masciarelli - Villa Gemma, Montepulciano d'Abruzzo, 1994, 750 ml",RED,1,45,180
v.3827.1997.b,"Masciarelli - Villa Gemma, Montepulciano d'Abruzzo, 1997, 750 ml",RED,1,38,140
v.3827.1998.b,"Masciarelli - Villa Gemma, Montepulciano d'Abruzzo, 1998, 750 ml",RED,1,38,130
v.3827.2008.b,"Masciarelli - Villa Gemma, Montepulciano d'Abruzzo, 2008, 750 ml",RED,1,20,85
v.6500.1999.b,"Masi - Serego Alighieri, Valpolicella Classico Superiore MontePiazzo, 1999, 750 ml",RED,1,15,60
v.4595.1998.b,"Masi, Amarone della Valpolicella Classico Costasera, 1998, 750 ml",RED,4,56,200
v.4595.2011.b,"Masi, Amarone della Valpolicella Classico Costasera, 2011, 750 ml",RED,1,20,80
v.6496.2009.b,"Masi, Amarone della Valpolicella Classico Riserva Costasera, 2009, 750 ml",RED,1,24,95
v.6702.2014.b,"Masi, Valpolicella Classico Bonacosta, 2014, 750 ml",RED,2,10,45
v.11232.2015.b,"Masiero, Garganega Lazaro, 2015, 750 ml",WHITE,2,12,55
v.42754.2017.b,"Masiero, Giusto, 2017, 750 ml",RED,5,10,45
v.5895.2015.b,"Masiero, Verdugo, 2015, 750 ml",RED,10,11,50
v.59219.2006.b,"Maso di Villa, Colli di Conegliano Riserva Nasi Rossi, 2006, 750 ml",RED,6,11,50
v.59219.2007.b,"Maso di Villa, Colli di Conegliano Riserva Nasi Rossi, 2007, 750 ml",RED,1,11,50
v.19979.2012.b,"Maso Thaler, Pinot nero, 2012, 750 ml",RED,3,9,50
v.60945.2001.b,"Massa Vecchia, Alicante Terziere, 2001, 750 ml",RED,3,16,75
v.31160.1997.b,"Massa Vecchia, La Fonte di Pietrarsa, 1997, 750 ml",RED,3,20,100
v.31160.2000.b,"Massa Vecchia, La Fonte di Pietrarsa, 2000, 750 ml",RED,7,17,80
v.60946.2008.b,"Massa Vecchia, Rosso, 2008, 750 ml",RED,7,10,55
v.31353.2010.b,"Masserie Pisari, Negroamaro, 2010, 750 ml",RED,2,7,40
v.34519.1998.b,"Massimiliano Calabretta, Etna Rosso, 1998, 750 ml",RED,1,18,70
v.34519.1999.b,"Massimiliano Calabretta, Etna Rosso, 1999, 750 ml",RED,3,17,68
v.83030.2013.b,"Massimo Rivetti, Barbaresco, 2013, 750 ml",RED,1,15,65
v.84707.2015.b,"Masson-Blondelet, Pouilly-Fumé, 2015, 750 ml",WHITE,1,20,80
v.84707.2017.b,"Masson-Blondelet, Pouilly-Fumé, 2017, 750 ml",WHITE,1,20,75
v.76081.2015.b,"Masson-Blondelet, Sancerre Thauvenay, 2015, 750 ml",WHITE,1,20,85
v.6136.1996.b,"Mastroberardino, Fiano di Avellino More Maiorum, 1996, 750 ml",WHITE,3,15,55
v.7105.2000.b,"Mastroberardino, Fiano di Avellino Vignadora, 2000, 750 ml",WHITE,1,19,85
v.8527.1997.b,"Mastroberardino, Irpinia Aglianico Naturalis Historia, 1997, 750 ml",RED,3,34,110
v.9798.1997.b,"Mastroberardino, Taurasi Riserva Radici, 1997, 750 ml",RED,4,17,80
v.9798.2011.b,"Mastroberardino, Taurasi Riserva Radici, 2011, 750 ml",RED,1,10,50
v.5630.2010.c,"Mastrojanni, Brunello di Montalcino Vigna Loreto, 2010, 1500 ml",RED,1,45,200
v.5630.2010.b,"Mastrojanni, Brunello di Montalcino Vigna Loreto, 2010, 750 ml",RED,6,20,110
v.4088.2008.b,"Mastrojanni, Brunello di Montalcino, 2008, 750 ml",RED,2,22,110
v.4088.2010.b,"Mastrojanni, Brunello di Montalcino, 2010, 750 ml",RED,3,20,95
v.8363.2008.b,"Masùt da Rive, Cabernet franc, 2008, 750 ml",RED,2,11,45
v.16204.2015.b,"Masùt da Rive, Chardonnay Maurus, 2015, 750 ml",WHITE,1,10,50
v.80453.2017.b,"Masùt da Rive, Pinot bianco, 2017, 750 ml",WHITE,3,7,40
v.7954.2013.b,"Masùt da Rive, Ribolla gialla, 2013, 750 ml",WHITE,3,10,55
v.9493.2015.b,"Masùt da Rive, Sassirossi, 2015, 750 ml",RED,1,11,45
v.8001.2016.b,"Matassa, Matassa Blanc, 2016, 750 ml",WHITE,3,14,70
v.43829.2003.b,"Matijaž Terčič, Collio Merlot, 2003, 750 ml",RED,1,10,55
v.7569.2019.b,"Matijaž Terčič, Ribolla gialla, 2019, 750 ml",WHITE,4,8,40
v.35629.2015.b,"Matthieu Barret - Domaine du Coulet, Cornas Brise Cailloux, 2015, 750 ml",RED,4,20,75
v.71982.2013.b,"Maurizio Menichetti, A Carisio Bianco, 2013, 750 ml",WHITE,3,10,45
v.83132.2004.b,"Maurizio Menichetti, Ciliegiolo, 2004, 750 ml",RED,1,10,48
v.83130.2010.b,"Maurizio Menichetti, Morellino di Scansano Punto Esclamativo a Carisio, 2010, 750 ml",RED,1,10,45
v.83130.2003.b,"Maurizio Menichetti, Morellino di Scansano Punto Esclamativo, 2003, 750 ml",RED,2,10,50
v.83130.2004.b,"Maurizio Menichetti, Morellino di Scansano Punto Esclamativo, 2004, 750 ml",RED,2,10,50
v.83131.1997.b,"Maurizio Menichetti, Punto Interrogativo, 1997, 750 ml",RED,7,10,50
v.83131.2004.b,"Maurizio Menichetti, Punto Interrogativo, 2004, 750 ml",RED,1,10,45
v.5013.2008.b,"Maximin Grünhaus - Familie von Schubert, Riesling Kabinett Abtsberg, 2008, 750 ml",WHITE,3,20,90
v.5797.2004.b,"Maximin Grünhaus - Familie von Schubert, Riesling Spätlese Abtsberg, 2004, 750 ml",WHITE,2,30,100
v.437.2015.b,"Mazzei - Castello di Fonterutoli, Siepi, 2015, 750 ml",RED,5,30,150
v.83770.2002.b,"Meloni, Monica di Sardegna Superiore Kre'u, 2002, 750 ml",RED,1,15,45
v.82793.2001.b,"Merk Casa Geretto, Refosco dal peduncolo rosso Riserva Mezzosecolo, 2001, 750 ml",RED,1,7,55
v.10957.2001.b,"Merk Casa Geretto, Refosco dal peduncolo rosso Vigne Vecchie, 2001, 750 ml",RED,1,7,50
v.10957.2005.b,"Merk Casa Geretto, Refosco dal peduncolo rosso Vigne Vecchie, 2005, 750 ml",RED,1,7,45
v.36420.2018.c,"Mesa, Carignano del Sulcis Riserva Buio Buio, 2018, 1500 ml",RED,1,30,90
v.72631.2019.b,"Mesa, Galesa, 2019, 750 ml",WHITE,1,12,42
v.5363.2017.b,"Miani, Chardonnay Baracca, 2017, 750 ml",WHITE,4,24,120
v.5363.2018.b,"Miani, Chardonnay Baracca, 2018, 750 ml",WHITE,3,26,130
v.5362.2017.b,"Miani, Chardonnay, 2017, 750 ml",WHITE,4,20,100
v.5362.2018.b,"Miani, Chardonnay, 2018, 750 ml",WHITE,6,20,110
v.5364.2017.b,"Miani, Friulano, 2017, 750 ml",WHITE,3,32,120
v.5364.2018.b,"Miani, Friulano, 2018, 750 ml",WHITE,3,25,110
v.50462.2017.b,"Miani, Malvasia La Mont di Zuc, 2017, 750 ml",WHITE,2,22,110
v.5367.2016.b,"Miani, Merlot, 2016, 750 ml",RED,1,40,210
v.33802.2015.b,"Miani, Refosco Cossut, 2015, 750 ml",RED,5,34,210
v.33802.2016.b,"Miani, Refosco Cossut, 2016, 750 ml",RED,5,28,160
v.45746.2016.b,"Miani, Refosco dal peduncolo rosso, 2016, 750 ml",RED,6,18,120
v.5368.2017.b,"Miani, Ribolla gialla Pettarin, 2017, 750 ml",WHITE,2,28,120
v.3881.2010.b,"Miani, Rosso, 2010, 750 ml",RED,1,20,140
v.3881.2015.b,"Miani, Rosso, 2015, 750 ml",RED,5,20,100
v.3881.2016.b,"Miani, Rosso, 2016, 750 ml",RED,4,22,120
v.5369.2007.b,"Miani, Sauvignon Banel, 2007, 750 ml",WHITE,2,38,185
v.11176.2017.b,"Miani, Sauvignon Zitelle, 2017, 750 ml",WHITE,3,30,130
v.11176.2018.b,"Miani, Sauvignon Zitelle, 2018, 750 ml",WHITE,4,26,115
v.12665.2015.b,"Miani, Sauvignon, 2015, 750 ml",WHITE,1,30,135
v.83832.2000.b,"Miceli, Chardonnay, 2000, 750 ml",WHITE,2,10,45
v.83831.2000.b,"Miceli, Nero d'Avola, 2000, 750 ml",RED,1,10,45
v.57626.2005.b,"Michel Bouzereau, Meursault Charmes 1er Cru, 2005, 750 ml",WHITE,2,35,140
v.57626.2006.b,"Michel Bouzereau, Meursault Charmes 1er Cru, 2006, 750 ml",WHITE,3,32,130
v.84695.2005.b,"Michel Bouzereau, Meursault Le Limozin, 2005, 750 ml",WHITE,1,25,110
v.4166.2007.b,"Michel Gros, Vosne-Romanée Clos des Réas Monopole 1er Cru, 2007, 750 ml",RED,6,40,180
v.4166.2009.b,"Michel Gros, Vosne-Romanée Clos des Réas Monopole 1er Cru, 2009, 750 ml",RED,1,38,160
v.14688.2009.b,"Michel Guillemot, Viré-Clessé Quintaine, 2009, 750 ml",WHITE,3,20,90
v.84109.2014.b,"Michel Mallard, Bourgogne Aligoté, 2014, 750 ml",WHITE,3,20,90
v.41043.2009.b,"Michel Noëllat, Échézeaux Du Dessus Grand Cru, 2009, 750 ml",RED,1,50,200
v.31478.2005.b,"Michel Noëllat, Morey-Saint-Denis, 2005, 750 ml",RED,3,26,130
v.41041.2004.b,"Michel Noëllat, Nuits-Saint-Georges Les Boudots 1er Cru, 2004, 750 ml",RED,6,48,150
v.41042.2005.b,"Michel Noëllat, Vosne-Romanée Les Beaux Monts 1er Cru, 2005, 750 ml",RED,2,40,150
v.31476.2009.b,"Michel Noëllat, Vosne-Romanée, 2009, 750 ml",RED,3,30,110
v.10170.1993.b,"Michel Redde, Pouilly-Fumé Cuvée Majorum, 1993, 750 ml",WHITE,2,62,230
v.9786.1993.b,"Michel Redde, Pouilly-Fumé La Moynerie, 1993, 750 ml",WHITE,2,20,80
v.83764.2011.b,"Michelas St. Jemms, Cornas Les Murettes, 2011, 750 ml",RED,4,18,95
v.83765.2011.b,"Michelas St. Jemms, Crozes-Hermitage La Chasselière, 2011, 750 ml",RED,1,20,70
v.83766.2011.b,"Michelas St. Jemms, Syrah de Saint-Jemms, 2011, 750 ml",RED,3,18,65
v.4070.2002.b,"Michelot, Meursault Limozin, 2002, 750 ml",WHITE,2,32,130
v.4070.2004.b,"Michelot, Meursault Limozin, 2004, 750 ml",WHITE,4,30,120
v.10986.2013.b,"Migliavacca, Grignolino del Monferrato Casalese, 2013, 750 ml",RED,3,10,50
v.6098.1999.b,"Mlečnik, Chardonnay Selekcija, 1999, 750 ml",WHITE,3,22,70
v.6098.2000.b,"Mlečnik, Chardonnay Selekcija, 2000, 750 ml",WHITE,1,20,70
v.51529.2011.b,"Monchiero Carbone, Roero Riserva Printi, 2011, 750 ml",RED,4,10,55
v.55078.2014.b,"Montedolce, Etna Roccia Nera, 2014, 750 ml",RED,1,9,38
v.55078.2015.b,"Montedolce, Etna Roccia Nera, 2015, 750 ml",RED,1,10,40
v.10369.2007.b,"Monteforche, Cabernet franc, 2007, 750 ml",RED,2,10,45
v.1206.2004.b,"Monteforche, Vigna del vento, 2004, 750 ml",RED,1,11,50
v.33391.2010.b,"Montepeloso, Gabbro, 2010, 750 ml",RED,2,20,160
v.54869.2012.b,"Montepepe, Massaretta Pepo, 2012, 750 ml",RED,2,8,45
v.30951.2013.b,"Monteverro, Chardonnay, 2013, 750 ml",WHITE,3,10,45
v.30952.2012.b,"Monteverro, Terra di Monteverro, 2012, 750 ml",RED,2,10,70
v.3833.2004.b,"Montevetrano, Montevetrano, 2004, 750 ml",RED,3,24,90
v.83160.2017.b,"Mont-Saint-Gilbert, Pouilly-Fuissé, 2017, 750 ml",WHITE,4,18,65
v.44253.2015.b,"Mora & Memo, Monica di Sardegna Ica, 2015, 750 ml",RED,4,9,38
v.44709.2015.b,"Morella, Primitivo Nuovo Mondo, 2015, 750 ml",RED,4,25,65
v.50996.2000.b,"Morgenster, Stellenbosch Red, 2000, 750 ml",WHITE,2,20,90
v.8086.1996.b,"Moschioni, Pignolo, 1996, 750 ml",RED,1,28,90
v.8086.1999.b,"Moschioni, Pignolo, 1999, 750 ml",RED,1,20,80
v.8086.2004.b,"Moschioni, Pignolo, 2004, 750 ml",RED,1,16,75
v.34848.2000.b,"Moschioni, Refosco dal peduncolo rosso Riserva, 2000, 750 ml",RED,1,20,80
v.34848.2001.b,"Moschioni, Refosco dal peduncolo rosso Riserva, 2001, 750 ml",RED,1,16,75
v.19151.2005.b,"Moschioni, Rosso Bisest, 2005, 750 ml",RED,7,12,60
v.37085.2005.b,"Movia, Merlot Ceglo, 2005, 750 ml",RED,3,16,60
v.7581.2002.b,"Movia, Pinot noir, 2002, 750 ml",RED,1,20,80
v.890.1994.b,"Movia, Veliko Belo, 1994, 750 ml",WHITE,1,60,180
v.890.1997.b,"Movia, Veliko Belo, 1997, 750 ml",WHITE,2,60,200
v.44283.2020.b,"Murva - Renata Pizzulin, Chardonnay Paladis, 2020, 750 ml",WHITE,4,8,40
v.44285.2013.b,"Murva - Renata Pizzulin, Malvasia Melaris, 2013, 750 ml",WHITE,2,11,50
v.42976.2013.b,"Murva - Renata Pizzulin, Refosco dal peduncolo rosso Murellis, 2013, 750 ml",RED,1,12,48
v.42976.2018.b,"Murva - Renata Pizzulin, Refosco dal peduncolo rosso Murellis, 2018, 750 ml",RED,4,10,45
v.44097.2019.b,"Murva - Renata Pizzulin, Sauvignon blanc Teolis, 2019, 750 ml",WHITE,3,8,40
v.11134.2011.b,"Musella, Amarone della Valpolicella, 2011, 750 ml",RED,1,18,70
v.9942.2015.b,"Mutiliana, Pinot nero Ecce Draco, 2015, 750 ml",RED,2,10,52
v.15756.2002.b,"Napolini, Sagrantino di Montefalco, 2002, 750 ml",RED,2,12,60
v.84691.2005.b,"Naudin-Ferrand, Côte de Nuits Villages Le Clos de Magny, 2005, 750 ml",RED,2,25,120
v.84690.2000.b,"Naudin-Ferrand, Côte de Nuits Villages Viola Odorata Vieilles Vignes, 2000, 750 ml",RED,2,25,140
v.84690.2005.b,"Naudin-Ferrand, Côte de Nuits Villages Viola Odorata Vieilles Vignes, 2005, 750 ml",RED,3,25,120
v.33416.2003.b,"Naudin-Ferrand, Échézeaux Grand Cru, 2003, 750 ml",RED,2,160,480
v.47959.2004.b,"Nec-Otium, Chardonnay, 2004, 750 ml",WHITE,1,10,55
v.82743.2001.b,"Nec-Otium, Colli Orientali del Friuli Bianco, 2001, 750 ml",WHITE,1,10,55
v.12280.2000.b,"Nec-Otium, Merlot Cru:Čhale, 2000, 750 ml",RED,1,10,55
v.53943.2001.b,"Nec-Otium, Tocai Friulano Cru:Čhale, 2001, 750 ml",WHITE,2,10,55
v.53943.2002.b,"Nec-Otium, Tocai Friulano Cru:Čhale, 2002, 750 ml",WHITE,2,10,55
v.6938.2015.b,"Nervi, Gattinara, 2015, 750 ml",RED,2,15,70
v.6938.2016.b,"Nervi, Gattinara, 2016, 750 ml",RED,4,15,70
v.3979.1988.b,"Nicolas Joly, Clos de la Coulée-de-Serrant, 1988, 750 ml",WHITE,1,100,360
v.3979.1989.b,"Nicolas Joly, Clos de la Coulée-de-Serrant, 1989, 750 ml",WHITE,1,100,340
v.3979.1999.b,"Nicolas Joly, Clos de la Coulée-de-Serrant, 1999, 750 ml",WHITE,1,90,300
v.84697.2003.b,"Nicolas Potel, Corton-Charlemagne Grand Cru, 2003, 750 ml",WHITE,5,50,220
v.61395.2003.b,"Nicolas Potel, Criots-Bâtard-Montrachet, 2003, 750 ml",WHITE,1,110,360
v.67463.2001.b,"Nicole Lamarche, Échézeaux Grand Cru, 2001, 750 ml",RED,1,90,300
v.10148.1992.b,"Nikolaihof, Riesling Smaragd Vom Stein, 1992, 750 ml",WHITE,3,100,300
v.6348.2005.b,"Oasi degli Angeli, Kurni, 2005, 750 ml",RED,2,55,220
v.19978.2012.b,"Oddero, Barbaresco Gallina, 2012, 750 ml",RED,1,12,60
v.14576.2004.b,"Oddero, Barolo, 2004, 750 ml",RED,1,28,90
v.10541.2000.b,"Oddero, Nebbiolo, 2000, 750 ml",RED,2,12,60
v.71981.2009.b,"Olivier Guyot, Marsannay La Montagne, 2009, 750 ml",RED,2,30,100
v.39362.2001.b,"Olivier Leflaive, Chablis Montée de Tonnerre 1er Cru, 2001, 750 ml",WHITE,2,48,170
v.11675.2011.b,"Olivier Pithon, Côtes Catalanes Cuvée Laïs, 2011, 750 ml",WHITE,2,10,52
v.18059.2003.b,"Orlando Abrigo, Barbaresco Riserva Vigna Rongallo, 2003, 750 ml",RED,2,17,90
v.18059.2005.b,"Orlando Abrigo, Barbaresco Riserva Vigna Rongallo, 2005, 750 ml",RED,1,17,80
v.13715.2008.b,"Orlando Abrigo, Nebbiolo d'Alba Valmaggiore, 2008, 750 ml",RED,2,9,45
v.312.2005.c,"Ornellaia, Bolgheri Le Serre Nuove, 2005, 1500 ml",RED,1,30,140
v.15955.2013.b,"Ornellaia, Bolgheri Superiore Ornellaia L'Eleganza, 2013, 750 ml",RED,1,89,400
v.313.1998.b,"Ornellaia, Bolgheri Superiore Ornellaia, 1998, 750 ml",RED,4,150,600
v.313.2010.b,"Ornellaia, Bolgheri Superiore Ornellaia, 2010, 750 ml",RED,2,100,380
v.313.2013.b,"Ornellaia, Bolgheri Superiore Ornellaia, 2013, 750 ml",RED,5,95,340
v.3668.1996.b,"Ornellaia, Le Volte dell’Ornellaia, 1996, 750 ml",RED,1,30,120
v.3668.2010.b,"Ornellaia, Le Volte dell’Ornellaia, 2010, 750 ml",RED,1,20,80
v.3668.2014.b,"Ornellaia, Le Volte dell’Ornellaia, 2014, 750 ml",RED,2,14,65
v.313.1992.b,"Ornellaia, Ornellaia, 1992, 750 ml",RED,1,100,480
v.313.1994.b,"Ornellaia, Ornellaia, 1994, 750 ml",RED,1,100,480
v.4992.2013.b,"Orsi - Vigneto San Vito, Pignoletto Classico Vigna del Grotto, 2013, 750 ml",WHITE,2,7,40
v.40337.2010.b,"Ostler, Pinot noir Caroline's, 2010, 750 ml",RED,1,30,90
v.72643.2014.b,"Ottella, Gemei, 2014, 750 ml",RED,2,8,48
v.999.2011.b,"Ottella, Lugana Riserva Molceo, 2011, 750 ml",WHITE,1,11,50
v.999.2013.b,"Ottella, Lugana Riserva Molceo, 2013, 750 ml",WHITE,1,10,48
v.9531.2014.b,"Ottin, Petite Arvine Nuances, 2014, 750 ml",WHITE,3,10,45
v.9531.2016.b,"Ottin, Petite Arvine Nuances, 2016, 750 ml",WHITE,1,10,55
v.7862.2008.b,"Ottin, Petite Arvine, 2008, 750 ml",WHITE,4,10,50
v.7862.2020.b,"Ottin, Petite Arvine, 2020, 750 ml",WHITE,3,9,42
v.49786.2007.b,"Pacher Hof, Müller Thurgau, 2007, 750 ml",WHITE,1,10,55
v.14417.2014.b,"Pacher Hof, Sylvaner Alte Reben, 2014, 750 ml",WHITE,2,10,55
v.30064.2014.b,"Pacher Hof, Sylvaner, 2014, 750 ml",WHITE,2,10,45
v.61484.2007.b,"Panevino, Ogu, 2007, 750 ml",RED,2,22,75
v.83830.2008.b,"Panevino, Però … Vigne Vecchie, 2008, 750 ml",RED,3,17,60
v.8305.2003.b,"Panizzi, Vernaccia di San Gimignano, 2003, 750 ml",WHITE,2,10,45
v.13854.2007.c,"Paolo Avezza, Barbera d'Asti Sotto La Muda, 2007, 1500 ml",RED,1,20,100
v.13854.2007.b,"Paolo Avezza, Barbera d'Asti Sotto La Muda, 2007, 750 ml",RED,3,10,50
v.58114.2013.b,"Paolo Monti, Barbera d'Alba Superiore, 2013, 750 ml",RED,1,11,65
v.50698.2012.b,"Paolo Monti, Barbera d'Alba, 2012, 750 ml",RED,2,9,50
v.9201.2008.b,"Paolo Monti, Barolo Bussia, 2008, 750 ml",RED,2,15,90
v.61333.2010.b,"Paolo Monti, Barolo Riserva Bussia, 2010, 750 ml",RED,5,18,120
v.19130.2004.b,"Paolo Monti, Barolo, 2004, 750 ml",RED,1,15,85
v.19130.2008.b,"Paolo Monti, Barolo, 2008, 750 ml",RED,1,12,70
v.82728.2009.b,"Paolo Monti, Langhe Dossi Rossi, 2009, 750 ml",RED,1,10,55
v.32945.2007.o,"Paolo Monti, Langhe Merlot, 2007, 1000 ml",RED,2,12,70
v.44767.2004.b,"Paolo Petrilli, Cacc'e Mmitte di Lucera Agramante, 2004, 750 ml",RED,3,15,50
v.44767.2007.b,"Paolo Petrilli, Cacc'e Mmitte di Lucera Agramante, 2007, 750 ml",RED,1,10,45
v.10981.2008.b,"Paolo Petrilli, Nero di Troia, 2008, 750 ml",RED,1,14,55
v.37183.2000.b,"Paolo Rodaro, Refoscone Romain, 2000, 750 ml",RED,1,10,50
v.3795.1989.b,"Paolo Scavino, Barolo Cannubi, 1989, 750 ml",RED,2,85,250
v.5293.1996.b,"Paolo Scavino, Barolo Riserva Rocche dell'Annunziata, 1996, 750 ml",RED,1,100,360
v.78658.2015.b,"Paradiso dei Conigli, Le Secche, 2015, 750 ml",WHITE,2,20,120
v.78658.2016.b,"Paradiso dei Conigli, Le Secche, 2016, 750 ml",WHITE,1,19,110
v.82742.2003.b,"Paraschos, Collio bianco Riserva π, 2003, 750 ml",WHITE,1,17,75
v.11124.2007.b,"Paraschos, Merlot, 2007, 750 ml",RED,6,13,60
v.16339.2003.b,"Paraschos, Skala Special Vintage, 2003, 750 ml",RED,2,20,100
v.16339.2009.b,"Paraschos, Skala Special Vintage, 2009, 750 ml",RED,7,20,100
v.16339.2012.c,"Paraschos, Skala, 2012, 1500 ml",RED,1,20,130
v.5706.2005.c,"Parusso, Barolo Riserva Argento, 2005, 1500 ml",RED,1,30,200
v.5710.2006.b,"Parusso, Barolo, 2006, 750 ml",RED,3,17,80
v.83763.2008.b,"Pascal et Béatrice Lambert, Chinon Tradition Graves, 2008, 750 ml",RED,3,15,60
v.3835.2001.b,"Paternoster, Aglianico del Vulture Rotondo, 2001, 750 ml",RED,2,10,50
v.3835.2012.b,"Paternoster, Aglianico del Vulture Rotondo, 2012, 750 ml",RED,1,10,45
v.16212.2016.b,"Patrizia Cadore, San Martino della Battaglia, 2016, 750 ml",WHITE,4,10,48
v.16212.2018.b,"Patrizia Cadore, San Martino della Battaglia, 2018, 750 ml",WHITE,1,8,45
v.6429.1997.b,"Paul Bruno, Cabernet Sauvignon, 1997, 750 ml",RED,2,10,70
v.82012.2007.b,"Pavelot, Corton-Charlemagne Grand Cru, 2007, 750 ml",WHITE,2,30,110
v.56206.2015.b,"Pelz, Kerner, 2015, 750 ml",WHITE,3,8,40
v.83334.2004.b,"PelzPiffer, Trentino Riesling Clessidra, 2004, 750 ml",WHITE,1,10,45
v.33595.2012.b,"Penfolds, Cabernet Shiraz Bin 389, 2012, 750 ml",RED,1,80,230
v.3003.1997.b,"Penfolds, Grange, 1997, 750 ml",RED,1,280,700
v.4488.2009.b,"Perrot-Minot, Morey-Saint-Denis La Rue de Vergy, 2009, 750 ml",RED,1,30,210
v.8871.2010.b,"Peter Dipoli, Sauvignon Voglar, 2010, 750 ml",WHITE,1,10,50
v.81945.2006.b,"Petrelli, Don Pepè, 2006, 750 ml",RED,3,15,50
v.83475.2008.b,"Petrelli, Negroamaro Cavarletta, 2008, 750 ml",Rosato,1,9,45
v.83475.2009.b,"Petrelli, Negroamaro Cavarletta, 2009, 750 ml",Rosato,2,9,45
